Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204,ROI205,ROI206,ROI207,ROI208,ROI209,ROI210,ROI211,ROI212,ROI213,ROI214,ROI215,ROI216,ROI217,ROI218,ROI219,ROI220,ROI221,ROI222,ROI223,ROI224,ROI225,ROI226,ROI227,ROI228,ROI229,ROI230,ROI231,ROI232,ROI233,ROI234,ROI235,ROI236,ROI237,ROI238,ROI239,ROI240,ROI241,ROI242,ROI243,ROI244,ROI245,ROI246,ROI247,ROI248,ROI249,ROI250,ROI251,ROI252,ROI253,ROI254
283,14.09292,12.1147,13.28571,11.43333,11.88461,12.20482,15.34483,10.25,17.22581,13.03333,9.818182,12.32911,11.18018,14.625,11.33333,16.57143,13.05882,9.591398,10.65138,10.20183,11.93878,10.6,15.55556,11.41279,8.08,8.5,10.88235,10.14634,17.74324,13.64286,11.64286,13.85227,11.20513,13.35,13.26582,11.54545,11.34783,10.59542,10.42857,13.52381,12.50794,14.59434,11,11.69828,21.75655,7.822222,19.27935,10.38028,10.76744,8.95098,10,9.315789,11,18.25052,12.14815,10.75,13.13245,10.59776,11.46154,9.421875,11.16216,12.56089,9.989473,8.444445,13.95238,9,10.01754,9.409091,13.65984,10.27778,10.82051,9.334975,10.74468,10.90909,9,15.13717,15.66301,10.96721,15.92935,9.191176,12.2963,8,10.61728,12.04065,9.75,10.32394,12.6,10.4,10.94643,13.57439,13.03488,11.46444,12.66667,14.16327,14.10798,11.5,13.92405,17.7,11.2625,14.09931,9,12.73684,11.77174,11.23423,10.75,12.86068,15,12.5,13.75188,12.95496,10,11.5,8.555555,11.24088,9.2,11.84091,14.32857,10.54545,10.59184,14,11,13.81818,11.59341,11.57778,10.29787,11.7,9.84375,10,11.81481,10.01754,14.67039,12.40684,11.88889,21.89256,11.14583,12,11.92391,10.6,20.21875,10.89286,9.3,12.06711,12.18182,8.75,12.35111,43.73126,17.86185,15.00952,12.18563,13.09272,11.69202,9.882353,10.47368,10.625,12.5,9.521739,19.41038,10.08823,11.27419,10.43478,12.03889,11.73333,13.68333,11.28571,7.836957,12.76344,10.98374,11.3,9.318182,7.387755,7.666667,10.03774,12.21662,12.02632,9.44186,12.76471,7.464286,10.83721,13.42045,11.50467,12.95833,15.03681,12.31579,12.06593,15,16.48329,14.25862,12.90698,9.941176,12.0218,11.48182,9.428572,9.315789,10.38461,9.620689,13.73165,18.34842,14.6,11.94118,9.307693,10.22989,9.73494,15.26619,8.125,15.76763,12.40777,13.2,10.31034,28.07013,10.85926,12.68137,10.27434,13.78462,12.06818,9.25,10,11.02174,11.57447,10.19048,12,12.32692,11.89744,10.46667,13.93243,10.56522,12.3421,12.08108,11.89,17.2625,9.530973,13.66667,14.83434,9.125,12.13208,14.52448,13.17647,9,13.67176,11.80769,10.34568,12.35185,11.17188,10.87586,13.72483,14.32456,12.09091,13.89333,10.88235,12.71429,14.61006,11.92982,25.5,14.4359,13.89744,7.333333
284,14.0177,11.59857,13.58333,10.36667,11.65385,11.78313,14.98276,9.807693,17.06745,13.56667,9,12.37975,10.34234,13.13095,11.16667,16,12.15686,9.010753,10.46789,10.29358,12.5102,10.8,15.22531,11.87791,7.76,10,10.11765,8.341463,17.26014,13,10.92857,13.25,11.71154,12.55,12.88608,10.40909,9.782609,11.48092,11.28571,12.28571,12.45238,14.23585,8.8,11.99138,21.19105,7.955555,18.67206,9.56338,10.32558,8.941176,11.8,9.289474,10.57143,18.00209,10.51852,13,13.5894,10.7486,10.38461,9.765625,10.94595,12.37269,9.494737,9.222222,13.81429,9.25,10.87719,9.045455,13.47131,9.055555,10.61539,9.162561,10.43617,11.09091,10.3,14.71239,15.88245,10.57377,15.92935,8.588235,12.35185,9.333333,10.74074,11.93496,9.1,10.14085,12.8,11.11429,11.32143,13.97232,13.05814,11.05021,11.34722,13.26531,13.84507,12.5,13.98734,17.15,11.375,13.95548,9.272727,12.63158,10.79348,11.18018,10.25,12.82353,10,11.52381,13.90977,13.1982,9.866667,12.38636,8.666667,11.69708,12.6,11.13636,14.17143,10.69697,10.18367,12.92857,10.23438,13.04545,11.49451,11,10.06383,11.76667,10.0625,8.761905,11.2963,10.2807,13.73184,12.41825,11.22222,21.57025,12.29167,13.5,11.80435,10.1,21.5625,10.91071,10.5,11.72483,10.81818,8.566667,12.49333,43.9703,18.22292,15.20952,12.21557,12.76821,11.76806,10.30104,9.105263,9.25,14.25,10.02174,18.21227,9.794118,11.58602,9.73913,11.31111,11.88333,13.36667,11.64286,9.119565,12.83871,11.20325,10.43333,8.988636,7.061224,8,10.66038,12.35768,11.93421,10.74419,11.08823,7.357143,9.953488,13.05114,10.34579,13.75,14.20552,12.78947,13.08791,13,16.58098,14.63166,12.83721,10.14706,11.90736,11.56364,10.74725,9.315789,10.03846,8.75862,13.25688,17.99095,12.3,11.80623,10.21154,9.75862,9.13253,14.43885,7.625,15.46473,12.43689,13.2,9.637931,27.8345,10.88148,11.94118,9.353982,13.55385,11.18182,9.428572,11,10.56522,12.19149,10.42857,11,12.09615,11.64103,10.6,12.85135,10.78261,12.36842,11.32432,11.67333,17.27188,9.575221,19,15.16867,9.875,11.99057,14.89977,12.26471,8,13.58015,11.11539,10.39506,13.21296,11.15625,11.38621,13.27517,13.26316,10.36364,14.22,11.07353,13.35714,14.02516,12.05263,25.8,13.42308,13.15385,8
285,14.26106,12.06093,13.03571,11.13333,11.66667,11.60241,15.06897,11.17308,17.24927,12.26667,9.121212,11.75949,9.774775,13.23214,11,13.57143,11.35294,9.376344,10.80734,10.44954,10.97959,8.2,15.11728,11.77326,7.9,8,11.05882,8.219512,17.42905,12.71429,10.47619,13.34091,12.03846,12.62857,12.10127,11.02273,10.91304,11.61069,12.57143,13.38095,12.16667,13.82076,10.3,11.25862,21.07424,7.866667,18.32794,9.802817,8.883721,8.40196,9.8,8.157895,10.14286,17.52192,9.222222,9,11.86093,10.10056,9.615385,8.5,10.13513,12.56827,9.078947,9.333333,13.30952,8.225,10.87719,8.636364,12.95492,8.944445,11.08547,8.73399,10.26596,10.45455,9.2,14.38938,15.91066,10.36066,15.92391,8.955882,12.24074,9.333333,10.16049,11.92683,8,9.535212,12.4,9.685715,11.17857,13.99308,11.69767,10.94979,12.38889,14.2449,13.70892,11.25,13.79747,16.15,11.41875,13.36986,8,12.08421,10.84783,11,10.25,12.53251,12,11.33333,13.6391,12.92793,9.483334,11.20455,8.222222,11.09854,9.9,10.27273,13.57857,10.60606,10.77551,16.14286,10.07813,14.04545,10.7033,10.88889,9.276596,11.96667,9.8125,8.809524,11.2037,10.10526,14.0838,12.21673,10.80556,21.20248,12.02083,13.97619,10.98913,10.9,20,10.75,10.8,11.67114,9.454545,8.5,12.15111,43.16973,17.88697,14.21905,11.55689,12.13245,11.673,10.25952,9.052631,9.125,10.75,9.717391,18.04245,9,10.93548,9.543478,11.7,12.41667,12.96667,11.64286,8.793478,12.03226,10.34146,10.175,8.943182,7.428571,7,10.01258,12.52897,11.39474,9.418605,11.41177,7.571429,9.930233,13.47159,10.52336,12.91667,14.42638,11.52632,12.74725,10,16.57584,14.51724,12.95349,9.911765,12.13079,11.10909,9.769231,10,9.692307,10.10345,13.31651,17.89894,13.8,11.71626,9.153846,9.563218,9.987952,14.21583,8.875,14.36515,12.7767,13.93333,9.793103,28.17952,9.822222,12.40196,9.318584,13.86154,11.04545,8.535714,10.33333,10.13043,11.08511,10.42857,10.75,11.21154,11.02564,9.333333,11.93243,11.30435,11.89474,10.54054,11.27667,17.04062,9.106194,15,14.94277,8.8125,11.53774,14.68998,12.32353,7.5,12.96183,10.88461,10.16049,12.97222,11.17188,11.0069,12.86577,13.63158,11.5,13.97,10.91177,11.78571,13.87421,11.45614,25.76,14.12821,13.66667,8.666667
286,13.54425,11.58781,12.22619,9.466666,11.5,10.85542,14.25862,10.34615,17.20235,12.33333,9.454545,11.22785,10.03604,13.67857,10.83333,15,11.56863,8.763441,10.11927,9.940367,12.12245,9.4,14.83642,11.75,7.96,10.5,10.41177,8.804878,17.16216,12.63095,10.66667,13.15909,11.98718,11.93571,11.91139,8.886364,11.52174,11.76336,10.14286,13.33333,11.54762,13.45283,10.2,11.67241,21.15393,8.022223,18.51012,9.943662,8.55814,8.5,8.6,8.210526,8.857142,17.62004,9.296296,9.25,11.82119,10.12849,9.846154,9,9.243243,12.63469,9.436842,9,13.4381,8.35,11.22807,8.5,12.52459,7.277778,10.5812,8.423645,9.776596,11.36364,9.4,13.53982,15.5815,10.16393,15.68478,8.647058,12.55556,7,10.1358,11.99187,9.35,10.90141,12.8,9.485714,10.39286,13.35986,12.47674,11.00418,12.48611,13.67347,13.38498,10.5,13.59494,16.7,11.15625,12.53425,9.090909,11.48421,11.66304,11.57658,13.25,12.60062,9,9.976191,13.55639,12.9009,9.366667,11.84091,8.333333,11.13869,9.6,10.11364,13.27143,9.515152,10.26531,13.71429,9.5,15,10.82418,10.28889,9.404255,11.46667,8.8125,9.047619,11.75926,9.508772,14.64246,11.93536,11.08333,20.97934,12.47917,12.97619,10.73913,11.3,19.59375,10.69643,11.4,11.39597,10.18182,8.95,12.95111,43.48515,18.12088,13.32381,11.64671,11.45033,11.673,10.41523,8.578947,8.125,9.5,8.608696,17.88679,9.911765,11.00538,9.847826,12.00556,13.11667,12.21667,10.71429,8.967391,12.78495,11.03252,9.4,9.375,7.530612,7.333333,9.735849,12.28463,11.56579,10.16279,11.61765,7.285714,9,13.3125,11.65421,14.83333,13.5092,10.68421,12.79121,10,16.22108,14.22257,12.93023,10.02941,12.0436,11.26364,9.923077,9.105263,9.269231,8.862069,13.32339,17.56259,11.2,11.72664,8.884615,9.873563,9.939759,14.05036,9.375,14.46888,12.38835,12.86667,9.448276,27.8864,9.725926,12.2402,9.716814,12.16923,11.81818,8.785714,9.333333,10.83696,10.06383,9.333333,12,11.07692,11.12821,9.422222,12.77027,10.04348,13.10526,10.81081,10.68333,16.9375,9.194691,11.33333,14.80422,9,11.13208,14.662,11.73529,7,12.60305,11.30769,9.697531,12.76852,11.63281,10.95172,12.67785,13.76316,10.5,13.74333,10.10294,12.21429,13.7673,11.59649,25.112,15.23077,13.51282,6.333333
287,13.72566,11.41577,13.35714,9.6,11.98718,10.9759,14.2069,10.42308,16.80938,14.23333,8.909091,11.20253,9.441442,13.74405,10.05556,15.85714,10.17647,8.344086,9.651376,10.26606,11.67347,7,14.45679,11.77326,8.12,8.5,9.735294,9.512196,16.81081,12.53571,10.30952,12.72159,11.60897,10.77143,10.62025,9.136364,10.73913,11.78626,8.571428,13.04762,12.25397,13.33019,9.7,11.49138,20.85808,6.4,18.40486,9.12676,7.581395,7.911765,8.4,7.578948,8.714286,17.49896,9.666667,8.5,11.46358,9.681564,8.153846,8.84375,9.27027,12.74908,8.847368,8,12.71429,7.65,11.33333,7.522727,12.05738,7.388889,9.940171,7.881773,9.180851,11.09091,9.75,13.64602,15.49687,9.262295,15.89674,7.705883,11.55556,8.666667,9.444445,11.50407,8.45,10.12676,9.2,9.314285,10.19643,14.26298,11.39535,10.83264,11.97222,13.69388,13.78404,10,13.6962,15.125,10.85625,12.45205,9.363636,12.36842,10.94565,10.37838,10.25,12.52012,11.5,9.690476,13.83459,11.71171,9.8,10.45455,7.555555,10.81387,8.6,9.818182,12.1,9.212121,11.08163,13.71429,9.46875,13.5,10.59341,9.666667,8.787234,10.4,7.96875,8.190476,11.35185,9.298245,14.6257,11.21673,11.34722,20.97521,11.64583,12.59524,10.01087,11.1,19.0625,11.07143,9,11.58389,9.272727,9.583333,12.21778,43.13296,18.07849,13.39048,11.19761,10.90066,11.76426,9.847751,8.789474,9.125,11.75,10.34783,16.37736,9,10.2043,8.826087,11.33333,12.36667,12.15833,11.04762,8.597826,12.36559,10.82927,10.25833,8.852273,6.959184,7,10.1761,12.34257,11.5921,9.465117,11.70588,9.071428,9.27907,13.25,11.2243,12.16667,13.57362,11.10526,12.75824,9,16.05655,14.38401,12.13953,9.323529,12.33787,11.58182,9.857142,9.105263,9.076923,8.689655,13.2844,17.53997,11.6,11.63668,9.865385,10.01149,10.61446,13.55396,8.5,13.84232,11.81553,12.86667,9.362069,27.93689,10.33333,12.04902,9.292035,12.30769,11,8.607142,8,9.804348,10.31915,9.619047,10.5,11.07692,11.02564,9.511111,11.64865,10.3913,11.92105,10.56757,10.52667,16.82187,8.787611,13.33333,14.80422,8,10.81132,14.74126,11.55882,7.5,12.59542,10.84615,9.919753,12.68519,10.92969,10.54483,12.63087,12.74561,11.13636,13.18667,9.955882,13.71429,13.73585,11.64912,24.9,13.89744,13.66667,7.333333
288,13.63717,11.28315,12.46429,9.433333,11.48718,11.75904,13.98276,9.365385,16.80645,12.63333,8.757576,10.77215,9.684685,13.20238,12.44444,15.42857,10.54902,8.817204,9.201835,9.743119,11.95918,8,14.49383,11.85465,8.14,10,10.08823,8.365853,17.01689,12.57143,10.30952,13.05682,11.30769,10.30714,10.86076,8.272727,10.34783,11.21374,10.28571,12.47619,11.73016,13.19811,8.1,11.4569,21.16266,7.933333,18.55466,8.56338,7.372093,7.882353,8.2,8.131579,8.285714,17.78706,9.444445,9,11.15894,9.318436,9.384615,8.4375,8.675675,12.57196,8.152632,8.222222,12.91905,8.225,10.63158,7.909091,11.65984,8.222222,10.01709,7.926108,9.265958,9.545455,7.5,13.86283,15.53292,10.03279,16.21196,7.397059,11.16667,8.666667,9.234568,11.86179,7.55,9.492958,11.2,7.885714,10.26786,13.45675,11.46512,10.96653,12.08333,12.79592,13.99531,9.5,13.21519,14.625,11.38125,11.7637,7.818182,11.37895,10.23913,10.87387,11.75,12.39009,11.5,9.642858,13.06767,11.25225,9.4,10.31818,8.111111,10.63139,8.7,9.568182,12.37857,9.606061,10.77551,14.64286,8.328125,13.13636,9.879121,9.622222,8.638298,10.56667,8.84375,8,10.27778,8.754386,14.03911,10.8251,9.944445,20.88017,12.29167,11.57143,9.847826,10,20,10.96429,10.3,10.39597,8.545455,8.75,12.27556,43.21217,18.10675,12.95238,11.51497,10.40397,11.92015,9.965398,9.105263,9.75,10.5,9.586957,16.23585,9.529411,10.51613,8.76087,11.08889,11.23333,11.79167,10.78571,9.032609,11.58065,10.76423,10.61667,8.818182,7,7.666667,10.06918,12.4005,11.78947,9.44186,11.32353,8.25,9,12.97727,11.66355,12.29167,13.07055,10.57895,12.9011,10,16.42159,14.221,10.97674,10.52941,12.15531,11.27273,9.362638,9.526316,8.961538,8.172414,13.50688,17.38311,11.2,11.89619,9.403846,9.724138,9.590362,13.02158,8.875,13.42739,12.14563,11.2,9.224138,28.04628,9.659259,11.82353,9.699115,11.95385,10.79545,7.642857,9.666667,9.728261,9.638298,9,8,10.86539,10.4359,8.733334,11.63513,8.913043,12.07895,10.16216,10.1,16.925,9.433628,11.33333,14.89157,8.25,10.32076,14.75058,11.58823,7,12.65649,10.34615,9.814815,13.19444,10.78125,10.92414,12.65772,12.85088,11.63636,13.05333,10.20588,11.28571,13.33333,11.68421,24.904,13.88461,13.96581,7
289,13.80531,12.35842,11.85714,9.666667,12.08974,11.56627,12.91379,10,16.94428,13.06667,6.787879,10.70886,8.963964,13.15476,11.05556,14.57143,10,7.731183,9.211009,9.825688,11.32653,6.6,14.38272,11.4593,7.82,7,10.32353,8.097561,17.21622,12.29762,10.69048,12.64773,11.51282,9.921429,10.63291,8.090909,10.17391,11.32824,11.42857,11.71429,11.7381,12.63208,8.6,12.01724,20.97271,7.288889,18.92713,8.422535,8,8.264706,11.2,7,7.857143,17.86221,8.814815,8,10.92053,9.240224,7,9.203125,8.567568,12.37269,8.594737,7,12.68571,6.85,11.08772,7.636364,11.43443,7.444445,10.2906,7.472907,8.446809,11.27273,8.65,13.63274,15.38245,9.737705,16.24457,7.75,11.85185,6.666667,9.419753,11.89431,7.7,10.29577,9.6,8.457143,10.07143,13.5917,11.43023,11.10879,12.11111,13.26531,13.15962,9,12.53165,14.05,11.23125,11.68493,7.909091,11.35789,11.33696,10.25225,10.75,12.50464,8.75,9.309524,12.96241,11.38739,8.85,10.34091,8.333333,10.82847,8.6,9.818182,12.15,8.787879,10.4898,13.71429,8.078125,14.63636,10.9011,10.24444,8.723404,10.53333,7.21875,7.333333,10.27778,9.421053,13.39665,10.62738,9.430555,20.87603,12.625,12.61905,10.65217,10.9,19.9375,10.07143,8.8,10.44966,9,9.216666,11.92889,42.75955,17.8854,13.24762,11.36527,10.57616,11.88213,9.99654,7.947369,10,10.25,8.630435,16.03773,10.20588,10.01075,8.565217,11.01667,12.2,11.44167,10.57143,8.880435,12.32258,10.45528,10.3,9.011364,7.428571,8,9.610063,12.21411,10.85526,9.697675,10,6.857143,8.627907,12.55114,11.01869,12.04167,12.99387,11.42105,12.36264,10,16.46787,14.3605,11.69767,10.44118,12.17166,10.70909,9.384615,8.315789,8.269231,7.758621,13.05275,17.16893,11.9,11.56747,9.423077,9.298851,10.26506,12.88489,12.375,13.38589,11.70874,14.93333,9.224138,28.12482,9.133333,12.09314,9.106194,11.56923,10.61364,7.678571,9,9.304348,9.446809,8.857142,10,10.17308,10.46154,8.955556,11.68919,8.956522,11.42105,10.32432,10.58667,16.82187,9.256638,12.33333,14.59036,8.0625,10.08491,14.50117,11.14706,9,11.38168,9.846154,9.95679,12.43519,10.51563,10.86207,11.62416,12.07895,10.31818,13.18333,9.588235,12.28571,13.25786,11.35088,24.88,14.0641,13.76068,8
290,13.5177,11.60932,12.92857,8.933333,12.07692,11.04819,12.43103,9.596154,16.80645,12.33333,7.363636,10.53165,8.612613,13.67857,10.05556,14.57143,10.92157,7.784946,9.541285,9.738532,11.81633,7,14.7716,11.92442,7.88,12,10.82353,8.219512,17.09459,11.79762,9.452381,12.84091,11.71795,9.985714,10.8481,8.295455,8.347826,12.14504,9.857142,11.61905,11.46032,11.95283,8.4,11.32759,21.00546,7.533333,18.80567,8.845071,7.116279,7.598039,7.8,7.605263,7.285714,17.67015,8.148149,9,10.89404,9.195531,8,8.71875,7.756757,12.39852,7.673684,7.888889,11.97143,7.25,10.64912,6.840909,11.34426,8.166667,9.615385,7.448276,8.351064,8.818182,8.15,13.48673,15.5721,9.786885,16.33696,8.073529,11.98148,9,8.925926,11.62602,8.3,9.464788,11.8,9.114285,9.017858,13.52249,11.31395,10.75732,11.86111,14.16327,13.89202,11.75,12.81013,14.425,11.325,11.14041,6.909091,11.49474,10.95652,11.01802,9.25,12.20743,9.25,8.738095,13.11278,11.47748,8.783334,11.06818,7.777778,10.81022,8.3,9,11.87143,8.969697,9.67347,13.14286,8.46875,12.90909,10.0989,9.155556,8.12766,10.46667,7.6875,8.333333,10.25926,8.947369,13.60335,10.45247,9.611111,20.57438,11.41667,13.2619,10.09783,9,19.40625,9.785714,8.8,10.67114,8.545455,9.116667,12.05333,42.93352,18.1146,13.77143,11.91018,10.63576,11.65399,9.903114,8.473684,10.25,11,9.152174,14.75,9.411765,10.18817,8.73913,10.49444,11.25,11.20833,10.71429,8.880435,12.02151,10.8374,9.725,8.647727,7.428571,6.333333,9.899371,12.18388,11.19737,9.976745,10.82353,7.464286,8.488372,13.11932,10.81308,13.58333,12.7454,9.947369,12.59341,11,15.97429,13.94671,10.60465,10.55882,12.07357,10.40909,8.835165,8.578947,8.423077,7.551724,13.56651,17.19759,10.5,11.70588,9.230769,8.78161,9.939759,13.23741,12.125,13.12448,11.82524,11.93333,8.724138,27.80365,8.888889,12.02451,8.646018,11.21538,10.59091,7.714286,10,9.923913,9.489362,9,12,11.19231,10.69231,9.555555,10.95946,9.173913,10.94737,10.21622,10.16,16.97812,8.752213,13.33333,14.75301,8.875,10.56604,14.49184,11.29412,7.5,12.21374,9.653846,9.604939,13.2037,10.69531,10.66207,12.71812,12.41228,10.63636,13.33,9.882353,12.14286,12.71698,12.45614,24.688,14.01282,13.20513,8.333333
291,13.57522,11.55556,11.64286,8.166667,11.60256,11.62651,12.36207,9.230769,16.64516,12.7,7.636364,10.50633,8.099099,12.88095,9.388889,13.28571,10.76471,7.655914,8.963303,9.541285,11.65306,9,14.16049,11.56977,7.38,8.5,9.5,7.560976,17.08784,12.08333,8.928572,12.50568,12.21795,9.157143,10.22785,7.772727,10.04348,12.0229,10.28571,11.47619,11.45238,11.83019,9.4,11.4569,20.96397,7.044445,18.7166,8.042253,7.418605,7.186275,8.6,7.105263,7.714286,17.93528,8.185185,9.75,10.49007,9.150838,8.846154,8.40625,7.378378,12.53874,7.778947,6.111111,11.9,7.025,10.49123,7.5,11.18033,6.666667,9.128205,7.394089,8.585107,9.727273,9.45,13.4292,15.02194,8.606558,15.95652,7.661765,11.16667,8.666667,9.024692,11.13821,7.85,10.26761,9.4,7.8,8.857142,13.95848,11.23256,10.72385,12.01389,13.63265,13.74178,9,12.96203,13.65,11.1,10.36301,7.727273,11.05263,10.55435,10.96396,9.25,12.50155,8.5,8.809524,13.30827,11.90991,8.766666,9.295455,6.777778,10.87956,7.3,9.431818,11.24286,8.666667,9.918367,12.28571,7.703125,13.54545,9.648352,9.533334,8.12766,9.6,7,7.476191,9.277778,8.508772,13.94972,10.36882,9.875,20.77686,11.125,13.85714,9.054348,9.7,18.21875,10.19643,8.3,10.65101,7.272727,9.616667,11.67111,42.35078,17.71115,13.87619,11.74251,9.940397,11.48669,10.12457,7.789474,8.375,11.5,9.130435,15.57547,8.352942,9.709678,8.152174,10.68333,12.2,11.63333,10.07143,8.923913,12.34409,10.91057,10.20833,8.818182,6.551021,7.666667,9.918239,12.32242,11.96053,9.372093,10.5,8.142858,8.372093,12.64773,10.86916,12.91667,12.31595,12.21053,12.50549,11,16.02571,14.14107,9.697675,10.47059,12.11717,11.29091,8.967033,8.789474,7.884615,7.448276,13.26835,16.76169,10.6,11.49135,8.096154,8.356322,9.337349,11.51799,11.125,12.70539,11.28155,11.93333,8.362069,27.82889,8.148149,12.34804,7.814159,11.30769,9.75,7.285714,10,9.141304,9.063829,8.666667,8.5,10.78846,10.37179,8.533334,11.67568,8.608696,10.18421,10.10811,9.946667,16.93125,8.991151,12.66667,14.3253,7.1875,10.04717,14.24009,10.76471,7,11.9084,10.07692,9.660494,12.07407,10.10938,10.93793,11.87248,11.83333,8.727273,12.84333,9.676471,11.21429,11.96226,11.03509,24.632,14.20513,13.81197,7.333333
292,13.42478,11.10753,11.38095,9.133333,11.55128,11.40964,12.36207,8.884615,16.66862,11.86667,8.060606,10.20253,8.261261,13.50595,9.444445,15.71429,10,7.021505,8.266055,9.316514,11.63265,6.4,14.40741,11.35465,8.6,10.5,10.47059,7.609756,17.10135,11.44048,9.380953,13,11.33974,9.242857,10.06329,7.159091,9.695652,12.31298,10.28571,13.09524,10.62698,11.41509,7.1,10.83621,20.85699,7,19.06883,7.690141,7.813953,7.656863,8.6,6.763158,8.571428,17.84342,8.925926,8,10.09934,8.798882,7.615385,8.5625,7.945946,12.41697,7.121053,7.333333,11.73333,7.1,10.5614,7.181818,11.04508,7.833333,9.478633,7.778325,7.478724,10.36364,8.05,13.19027,15.23041,8.95082,15.95652,7.705883,11.53704,10.33333,8.765432,11.19512,7.3,9.985915,11.6,8.714286,9.125,13.49135,10.84884,11.03347,11.72222,14.16327,13.32394,10,11.77215,13.45,10.79375,10.23288,8.090909,10.95789,10.36957,10.26126,8.25,12.27864,7.25,8.523809,12.59398,10.81982,9.233334,10.36364,8,10.98905,7.8,9.227273,10.35,8.151515,9.448979,12.57143,7.5,13.13636,9.648352,8.666667,8.021276,9.9,7.25,7.428571,9.481482,9.035088,14.1229,10.29658,9.333333,20.89256,11.1875,12.2619,8.543478,10,19.9375,10.5,7.3,10.62416,7.909091,9.15,11.78222,42.94201,17.97645,14.51429,12.01198,10.18543,11.70342,10.28028,7.789474,9.125,10.25,9.130435,15.18396,8.911765,9.72043,7.956522,10.42778,12.15,11.45,10.7381,8.391304,12.29032,10.65041,9.8,8.772727,7.489796,6.666667,9.974843,12.02015,10.81579,8.976745,10.70588,6.428571,8.139535,13.19318,10.98131,12.45833,12.25153,11.78947,12.43956,10,15.85347,14.21787,11.02326,10.64706,11.78747,11.4,8.846154,8.157895,7.346154,7.241379,13.41743,16.59276,10.2,11.57093,8.519231,8.321839,9.638555,11.81295,10.875,12.09129,10.92233,10.86667,8.896552,27.97475,8.474074,11.95588,8.442478,11.13846,9.886364,7.142857,11,9.423913,9,7.095238,8.75,10.65385,11.0641,8.955556,11.28378,9.956522,9.657895,9.972973,10.04667,16.8875,9.070796,14.33333,14.12651,7.1875,9.207547,14.19114,11.64706,7.5,11.55725,10,9.888889,12.65741,10.29688,10.86897,11.15436,12.09649,9.454545,12.40333,9.764706,11.42857,11.9434,11.17544,24.664,13.64103,13.60684,7.333333
