Frame,ROI0,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204,ROI205,ROI206,ROI207,ROI208,ROI209,ROI210,ROI211,ROI212,ROI213,ROI214,ROI215,ROI216,ROI217,ROI218,ROI219,ROI220
251,4.4,4,3.5,4,4.471795,4,3.6,5.285714,4.62069,5,4.525548,5.157895,4.486486,6,3.639344,7.190244,4.733333,4.465117,3.9,3.666667,6.4,4,7.640523,6.263158,3.953488,5.837838,3.436782,4,5.841584,4.02439,3.652174,4.101695,4,3.684211,3.494505,3.933333,3.909091,3.888889,4.458333,3.666667,4.888112,4.337349,3.871795,4.931035,4.077966,3.571429,4,3.153846,5.731458,4.368421,4.9375,3.974194,4.744828,4.086207,3.26087,4,3.901235,4.099602,4.777778,4,3,3.833333,5.2125,4.183673,5.268786,3.965517,4,4.985577,4.414414,4,4.188571,4.333333,4,3.806452,4,4.066298,4.82199,6.857143,4.819861,3.982759,3.6,3.901186,5.657895,4,4.03125,3.920635,4,5.207843,3.705882,4.107143,4.079365,6.710692,5,3.909091,3.692308,4.174918,3.746032,4,4,4.726415,3.805556,3.930556,4.814696,3.958848,4.21978,5.724771,3.941176,5.75,5,4.5,3.822785,3.857143,3.263158,7.369048,3,4,6.52071,3.928571,4.078125,3.748148,4,3.978448,3.94382,4.034188,3.762712,3.3,4.145454,4.467797,4.294117,3.755656,4.204082,3.333333,4.259259,3.921875,4.689189,4,4,4.351449,5.098299,10.30551,4,3.818182,4.303167,4.04,4.457627,6.788321,6.229508,5.3,4.410959,7.870813,4.726368,5.482759,4,4.275862,4.127273,6.395973,3.945652,4.094594,4.175438,4,3.666667,4,23.86857,4,3.625,6.425926,4.052631,7.508474,3.822222,4.607477,5.423141,3.8,4.307693,4.752,3.8,6.478261,6.535714,4,4,4.424242,7.694779,6.697674,5.476191,6,3.25,8.86875,27.46739,5.158416,6.136364,7.833333,5,4.916667,6.770732,3.988095,7.4,4,4,4.083333,6.972603,4.866667,4,5.121212,5.833333,3.416667,5.227273,4,3.565217,3.902174,6.868687,4.942857,5.393939,4.36,4,4.885714,3.909091,5,4,4.952381,4,4.277778,8.1
252,4,3.875,3,4.666667,4.215384,4.5,4,5.25,4.724138,5.619048,4.591241,4.947369,4.324324,4,3.852459,7.253659,3.911111,5.581395,3.918182,4,6.8,4,7.405229,7,4.255814,5.527027,3.804598,4,6.118812,4.243902,4,4.245763,4,4,3.549451,4.2,4,3.861111,4.666667,4,4.636364,4.207831,3.794872,4.517241,4.210169,4,4,3.74359,5.787724,4.238866,4.895833,3.651613,4.841379,4,3.869565,4.6,3.888889,3.896414,5.888889,4,4,3.555556,5.2625,4.836735,5.687861,4,4,4.817307,4.756757,3.853658,4.594285,4,4,4.032258,4.863636,4.209945,5.251309,6,4.82679,3.853448,4.8,3.806324,6.105263,3,4.40625,3.857143,4,5.113726,3.779412,4.416667,4.333333,6.899371,4.5,6.454545,3.769231,4.650165,3.523809,4,4,4.650943,3.888889,4.291667,5.134185,4.057613,3.758242,6.339449,4.014706,5,3.75,4,3.911392,3.257143,3.578947,7.142857,3.54054,3.875,6.230769,4.397959,4.067708,3.888889,3.833333,4.038793,4.11236,4.376069,3,3.3,4.077273,4.255932,3.352941,4.176471,4.408163,4,4.37037,4,4.641892,4,3,4.532609,4.935728,10.12354,3.863636,4,4.429864,4,4.661017,6.664234,5.688525,5.4,4.808219,8.148325,4.641791,5.051724,4,3.862069,4.454545,6.013423,3.576087,3.945946,4,4,4,4,23.80381,4,3.90625,6.5,4.131579,7.418079,4.822222,4.523365,5.682645,3,4.615385,5.032,4,7.23913,7.178571,3.926829,4.75,4.363636,8.128514,6.953488,6.104762,5.6875,4,9.221875,27.72283,5.202971,6.893939,7.333333,4.771739,4.75,6.653658,4.023809,6.9125,3.666667,3.9,4.016667,6.808219,4.866667,3.929825,4.848485,4,4,6.5,4,4,3.978261,6.10101,4.057143,5.72028,4.92,4,4.942857,4.242424,5,4,4.738095,4,4.277778,7.7
253,5.2,3.375,4,5,4.171795,4,4,6.178571,4.672414,5.380952,4.335766,4.973684,4.324324,5,3.540984,7.546341,3.8,4.162791,3.963636,3.733333,7.1,3.85,7.156863,5.894737,4.186047,5.162162,3.885057,4.888889,5.920792,3.780488,4.434783,4.29661,4,4,3.791209,4,3.727273,3.777778,4,4.266667,4.090909,4.027109,3.948718,4.551724,4.291525,4,4.122449,3.807692,5.626598,4.238866,5.145833,3.774194,5.041379,4.327586,3.768116,4,3.604938,4.095617,4.555555,4,4,3.555556,5.6375,4.020408,5.381503,3.517241,4.6,5.043269,4.810811,4.182927,4.022857,4.277778,4,3.33871,4.181818,4.198895,5.125654,6.214286,5.011548,3.844828,4,4.166008,5.921052,4,4.15625,3.984127,3.933333,5.345098,4,4.416667,4.253968,6.886793,4.5,6.727273,3.076923,4.336634,3.873016,4.285714,3,4.632075,3.972222,4.090278,4.968051,3.91358,3.923077,5.770642,3.745098,5,4,3,4.101266,4,3,6.833333,4,3.8125,6.455621,3.877551,4.192708,3.548148,3.944444,4.271552,3.977528,4.273504,3.355932,3.9,4.209091,4.442373,4.411765,4.122172,4.265306,4,4.518518,3.8125,5.101351,3.25,4,4.652174,5.342155,10.08013,3.772727,3.757576,4.022624,4,4.268765,7.036496,6.819672,6.2,4.239726,8.100478,4.60199,5.310345,4,4.043103,4.745454,5.946309,3.967391,3.851351,3.982456,4,4,4,23.77905,4,3.96875,6.611111,3.776316,7.683616,4.333333,4.61215,5.406611,4,4.461538,4.976,4,7.195652,7.142857,4,4.125,4.787879,7.863454,7.174418,5.942857,5.6875,4.125,9.353125,27.14402,5.19802,6.893939,6.166667,4,4.833333,6.678049,3.904762,6.9,4,4,4.15,6.69863,4.466667,4,5.272727,6.333333,4,6.045455,4,3.608696,4.021739,6.070707,3.942857,5.435897,5,4.846154,4.742857,4,7,4.583333,4.690476,4,4.055555,7.8
254,4,4,4,4.888889,4.333333,4.5,4,5.375,4.706897,5.571429,4.532847,5.105263,4.621622,5,3.770492,7.358537,4.2,5.116279,4.209091,3.933333,6.3,4.25,7.398693,5.736842,4.581395,5.162162,3.781609,3.666667,5.603961,3.902439,3.391304,4.144068,3.580645,3.684211,3.923077,3.666667,4.181818,4,4.979167,3.533333,4.328671,4.506024,4,4.689655,4.6,3.571429,4.122449,4.025641,5.805626,4.870445,5.645833,4.109677,5.224138,4.551724,3.884058,4,4.160494,4.458168,5,4,4,3.888889,5.575,4.938776,5.713873,5,4.4,5.192307,4.801802,4.243902,4.28,4.277778,4,4,4.772727,4.270718,5.47644,6,5.120092,4.301724,3.6,3.818182,5.578948,3,4.15625,4,3.866667,5.32549,3.720588,4.726191,4.111111,6.899371,4.5,4.909091,4.846154,4.465346,3.888889,4.357143,3.6,4.64151,3.722222,4.111111,5.242812,3.99177,4.373626,5.688073,4.098039,6.25,3.25,4,3.810127,3.914286,4,7.047619,4.054054,3.8125,6.911242,4.102041,4.838542,3.962963,3.888889,4.198276,4.11236,4.555555,3.101695,4,4.027273,4.416949,3.705882,4.031674,3.877551,3,3.888889,3.671875,4.878378,4,4,4.735507,4.960302,10.14524,4,4,3.932127,4,4.273608,7.175182,6.311475,7,4.842466,7.808612,4.462687,5.413793,4,4.103448,4.454545,6.221477,3.717391,4,3.754386,3.166667,4,4,23.04,4,3.75,7.5,4.039474,7.237288,4.111111,4.504673,5.357025,4,4.461538,4.84,3.6,6.717391,7.321429,3.926829,4.5,4.424242,8.277108,6.802326,5.714286,6.0625,4,9.315625,27.33696,4.960396,6.121212,6.666667,4.847826,4.972222,6.853659,4.273809,6.825,3.666667,4,4.7,7.287671,4.733333,3.929825,3.909091,4,4,5.681818,4,4.652174,4.097826,6.20202,5,5.578089,5.28,4.153846,5.171429,4,6,4,4.833333,4,4.277778,8.2
255,5.4,3.875,4,4.666667,4.064103,4.5,4.8,5.303571,4.672414,5.142857,4.50365,4.894737,4.108108,6,3.715847,7.395122,4.177778,4.395349,4.036364,4,6.6,3.7,7.405229,7,4.093023,5.445946,3.942529,3.888889,5.396039,3.902439,3.826087,3.923729,3.677419,4.052631,3.89011,3.666667,4,3.694444,4,4,4.671329,4.081326,3.923077,5.172414,4.244068,3.785714,4.551021,3.769231,5.516624,4.360324,5.5,3.722581,5.148276,4.327586,3.782609,5.4,4.320988,4.103586,4.888889,3,4,4,5.2375,4.32653,5.552023,4,4.733333,5.038462,4.72973,4,4.582857,4,4.133333,3.774194,4.363636,4.790055,5.581152,5.142857,5.124712,4.155172,4,4.102767,5.552631,4,4.34375,3.84127,4,5.364706,3.867647,4.523809,4.746032,6.949686,4,5.272727,4,4.620462,3.809524,4,3,4.830189,3.916667,4.347222,5.178914,4.222222,4.043956,5.486238,4.171568,7.25,4,4,3.936709,4.028572,3.157895,7.202381,3.324324,3.6875,6.254438,4.683673,4.84375,3.837037,3.888889,4.043103,4.292135,4.076923,3.694915,4,4.422727,4.216949,3.411765,3.791855,4.183673,4,3.962963,3.90625,5.094594,3.75,3,4.311594,5.047259,10.37396,3.806818,3.333333,4.171946,4,4.578692,7.021898,6.409836,6,4.493151,8.291866,4.741293,5.396552,4,3.982759,4.454545,7,3.576087,3.972973,3.684211,4,4,4.071429,23.15429,3.333333,4,6.333333,4.210526,7.717514,4,4.668224,5.527273,4,4.846154,4.92,4.4,6.826087,6.035714,4.097561,4.375,4.333333,7.951807,7.116279,6.133333,4.875,4,9.346875,27.50272,4.965346,6.712121,8.5,4.456522,5,7.258537,3.857143,7.45,4,4.9,4.3,6.986301,5.266667,4.175438,5.545455,5.333333,3.416667,5.727273,5,4,4,6.525252,4.828571,5.582751,5.16,4.423077,4.685714,4.181818,5,4.166667,5.095238,4.487805,4,8.3
256,5,4.125,3,4.444445,4.15641,3.5,4,5.607143,4.784483,5.666667,4.664234,5,4.432433,4,3.775956,7.278049,3.8,4.581395,4,3.933333,8.2,4,6.908497,6.157895,4.209302,5.121622,3.712644,4,5.742574,3.804878,4,3.898305,3.225806,3.736842,4.076923,4.2,3.454545,3.75,4.6875,4,4.797203,4.38253,3.846154,4.862069,4.233898,3.928571,4.122449,3.974359,5.450128,4.704453,5.083333,3.651613,5.206897,4.396552,3.898551,4.2,4.135802,4.015936,4.777778,4,4,3.388889,5.75,4.040816,5.592485,4,5.4,5.504807,4.81982,4.146341,4.182857,4,4.533333,4.225806,5,4.331492,5.450262,5.214286,5.055427,3.991379,4.8,4.059289,5.789474,3.666667,3.828125,3.936508,4,5.356863,3.911765,4.190476,4.111111,6.880503,4,4.909091,3.692308,4.561056,4.031746,5.642857,4,4.349057,3.972222,4.111111,5.389776,4.18107,3.824176,5.495413,3.970588,5.75,4.75,4,3.772152,3.885714,4,6.511905,3.54054,3.75,6.420118,4.67347,4.838542,3.888889,4.074074,3.853448,3.955056,4.91453,3.050848,3.85,4.6,4.523729,3.352941,4.00905,4.22449,3.5,4.037037,3.890625,5.141892,3.75,4,4.047101,4.992439,10.22705,3.909091,4,4.375566,3.92,4.753026,7.072993,6.557377,7,4.821918,8.325358,4.552239,5.551724,4,4.068965,4.454545,6.798658,3.956522,4.148649,3.912281,3.666667,3.833333,4,23.62095,4,4.375,6.388889,3.736842,7.553672,3.733333,4.579439,5.697521,3.6,4,4.856,3.2,6.869565,6.785714,4.268293,4.25,5,8.092369,6.697674,5.876191,6.5625,4.5,9.35625,27.44565,4.886138,6.954545,8.333333,4.826087,4.416667,6.843903,4.119048,6.275,4,4,4.4,7.328767,4.466667,3.982456,5.181818,6.833333,4,5.454545,4,3.782609,3.978261,6.242424,3.942857,5.815851,4.4,4.384615,4.685714,4.242424,4,4,5,4.243902,4,7.1
257,4.6,3.25,3,4.666667,4.34359,3.5,4,5.589286,4.793103,5.142857,5.116788,4.81579,4,5,3.699454,7.292683,3.644444,4.813953,3.727273,4,7.5,4.6,7.339869,5.68421,4.046512,5.148649,3.850575,4,5.386138,3.878049,4,4.31356,3.645161,4.105263,3.703297,3.933333,4,3.444444,4.770833,4.133333,4.342658,4.045181,4.025641,4.689655,4.020339,4,4.346939,4,5.42711,4.226721,5.333333,4.051613,5.086207,4.568965,4,4.8,3.987654,4.087649,5.222222,4,4,3.888889,5.525,4.142857,5.598266,3.62069,4,5.163462,4.603604,3.707317,4.142857,4.666667,3.533333,3.629032,4.681818,4.646409,5.13089,5.214286,4.889145,3.905172,4,4.343874,5.631579,4,3.859375,4.047619,4,5.517647,4.014706,4.869048,4.380952,7.044025,5.5,4.636364,3.769231,5.089109,3.301587,5.214286,3.6,4.556604,4,3.972222,5.172524,4.037037,4.032967,5.376147,3.985294,5,4,4,3.860759,4,3.736842,7,4.027027,3.9375,6.786982,4.071429,3.973958,3.866667,3.907408,4.017241,4.134831,4.222222,3.322034,4,4.445455,4.366102,3.882353,4.135746,3.938776,4,4.185185,3.84375,4.797297,4,4,4.713768,4.945179,10.46578,3.795455,4,4.031674,4.2,4.631961,7.583941,6.47541,5.4,4.780822,7.937799,4.527363,5.551724,4,4.349138,4.672727,6.590604,4,3.918919,3.912281,3.833333,4,4,23.26476,4,4.125,6.944445,3.934211,7.259887,4.155556,4.46028,5.320661,3,4.153846,4.664,3.8,6.391304,6.464286,4.487805,4.75,4,8.096386,6.860465,5.8,5.875,5.125,9.3,27.69022,4.940594,6.939394,8.333333,4.163043,5,7.121951,4.511905,6.6875,4,4,4.05,6.835617,4.8,4,5.212121,5,4,5.545455,4,4,4.315217,6.686869,4.114286,5.685315,5.32,4.076923,5.228571,4.393939,5,4.5,5.071429,4.195122,4.222222,6.4
258,5.2,4,3,5.222222,4.417949,4.5,4,5.214286,4.758621,5.095238,4.854014,5.263158,4.108108,5,3.808743,7.519512,4.377778,5.27907,3.981818,4,7.4,3.65,7.555555,6.368421,4.302326,5.351351,3.839081,3.777778,5.80198,4.146341,4.652174,3.898305,4.16129,4,3.681319,3.933333,4,3.777778,4.458333,3.666667,3.846154,3.873494,3.897436,4.689655,4.00339,3.714286,3.632653,3.794872,5.624041,4.259109,5.333333,3.851613,4.748276,4.155172,3.971014,4,3.802469,4.031872,4.777778,4,3,4,4.8375,4.122449,5.661849,3.896552,4.2,4.971154,4.828829,4.073171,3.931429,4.444445,4,3.741935,4,3.983425,4.926702,4.928571,5.034642,3.913793,4.6,4.035573,5.605263,3,3.9375,3.920635,3.733333,4.792157,3.779412,4.142857,4.682539,7.09434,5,5.636364,3.730769,4.306931,3.460317,4.142857,4,4.509434,3.583333,4.041667,4.85623,3.975309,3.934066,5.889908,3.970588,5.25,4,4,3.898734,3.914286,3,6.630952,4,4,6.43787,4.040816,4.307292,3.977778,3.62963,3.883621,4.719101,4.222222,3.711864,3.55,4.159091,4.438983,3.882353,3.968326,4.020408,3.75,4,3.96875,5.060811,4,3,4.362319,5.478261,10.34391,3.715909,3.757576,4.004525,4.04,4.556901,7.510949,6.327869,6,4.890411,7.966507,4.577115,5.517241,4,3.935345,4.654545,6.47651,3.98913,3.864865,3.877193,4,4,4,23.42286,4,3.9375,7.203704,4.144737,7.446328,4,4.397196,5.320661,4.2,4,5.088,4,7.717391,6.357143,3.829268,4.125,4,8.096386,6.441861,5.828571,6.125,4,9.240625,27.5,5.069307,6.409091,7.5,4.01087,5.055555,7.04878,4.059524,6.9875,3,4,4.183333,7.041096,4.666667,4,5.333333,4,3.875,5.954545,4,4,4.195652,5.989899,4.085714,5.594406,4.64,4.115385,4.885714,4,5,4,4.452381,4.243902,4.666667,7.4
259,4.6,4,3,5.111111,4.205128,4,4,5.232143,4.698276,5.142857,4.445255,5.026316,3.72973,5,3.89071,7.2,4,4.046512,3.636364,3.6,6.8,3.25,7.372549,6.157895,4.302326,5.108108,3.954023,3.777778,5.613862,3.609756,3.521739,3.915254,3.451613,4.052631,3.659341,3.533333,3.818182,3.972222,4,4,4.230769,4.177711,4,4.689655,4.18983,4.428571,4.204082,4.012821,5.606138,4.267207,5.645833,3.883871,5.17931,4.275862,4.014493,4.4,4,3.924303,4,4,4,3,5.4875,4.632653,5.303468,4.965517,4.533333,5.144231,4.810811,4.04878,4.062857,4,4.133333,3.629032,4.772727,4.132596,5.167539,5.642857,4.969977,3.913793,4,4.047431,7.447369,4.333333,4.21875,4.238095,4,5.286274,4,4.821429,4.714286,6.867925,5,5.363636,3.576923,4.495049,3.68254,4.071429,3,4.556604,4.333333,4.215278,4.72524,4.255144,3.945055,5.660551,4.127451,5.5,3.5,3.5,3.734177,3.914286,4,6.952381,4,3.90625,6.266272,4.285714,4.338542,3.918519,3.722222,4.146552,3.842697,4.34188,3.474576,3.45,3.913636,4.31017,3,3.868778,3.714286,4,4,3.796875,4.628378,4,4,4.572464,5.746692,10.25543,3.795455,4,4.013575,3.72,4.658596,7.277372,5.786885,6.6,4.486301,8.023924,4.60199,5.051724,4,4.094828,4.090909,6.080537,4,3.837838,4,4,4,4,23.59809,3,3.21875,6.462963,3.868421,7.694915,3.866667,4.75701,5.391736,4,3.769231,4.768,4,6.326087,5.785714,3.707317,4.5,4,8.024096,7.139535,5.980952,4.6875,4,9.328125,27.64674,5.054455,7.060606,8,4.804348,4.777778,7.429268,4.119048,7.0625,4.333333,4,4.6,6.369863,5.4,3.877193,4.727273,6.333333,4.083333,6.136364,4,3.913043,4.043478,5.939394,4,5.722611,4.8,4.461538,4.885714,4,4,4,4.761905,4.243902,3.722222,8.3
260,3.8,3.875,3,4.333333,4.053846,3.5,4,5.25,4.551724,5.047619,4.430657,5.210526,4.162162,4,3.765027,7.117073,4.066667,4.186047,4.172727,3,6.6,3.55,7.143791,5.631579,4.232558,4.797297,3.793103,3.777778,5.732673,3.707317,4.608696,4.110169,4,3.210526,3.912088,3.666667,4.181818,3.944444,4.083333,4,4.27972,4.027109,3.717949,4.758621,3.99661,3.428571,3.795918,3.961539,5.693095,4.311741,5.416667,3.909678,5.003448,4.862069,4.086957,4,4.259259,4.159362,4.888889,4,4,4,5.225,4.142857,5.528902,3.689655,4.4,5.009615,4.576577,4,3.942857,4.333333,3.933333,4.193548,4.090909,4.259668,5.256545,5.928571,4.898383,3.931035,3,4.110672,5.921052,4,3.96875,3.793651,3.666667,5.219608,4,4.345238,4.15873,6.849057,4.5,5.363636,4,4.125412,4,4.071429,3.6,4.386793,3.916667,3.944444,4.792332,4.069959,4.065934,5.642202,3.990196,6.5,4,4,3.898734,4,3.526316,7.333333,3.324324,3.75,6.349113,4.183673,3.947917,3.837037,3.814815,3.948276,4.179775,4.410256,3.576271,4,4.027273,4.628814,3.705882,4.054299,4.367347,3.333333,4.074074,3.6875,4.993243,3,4,4.192029,6.013233,9.934892,3.965909,4,4.199095,3.72,4.138014,7.510949,6.901639,7.2,4.760274,8.033493,4.626866,5.310345,3,3.952586,4.581818,6.557047,4,3.891892,3.649123,3.166667,4,4,23.81143,4,3.75,7.166667,4.105263,8.350283,4,4.483645,5.449587,4,4.230769,5.088,4.8,6.282609,7.214286,4.292683,4,4.666667,8,6.918605,5.752381,4.9375,4,9.240625,26.79348,4.866337,6.530303,8.833333,4.98913,4.75,7.04878,4.107143,6.825,4,4,3.916667,6.479452,5.266667,3.982456,4.909091,5.833333,4,5.590909,4,4,4.163043,6.505051,4.228571,5.547786,4.64,4.653846,5,4,5,4,4.738095,4.073171,4,7
261,4.4,4.125,3,5,4.166667,3.5,4,5,4.387931,5.571429,4.562044,4.789474,4.027027,4.5,3.754098,7.202439,3.933333,4.813953,3.881818,4,6.5,3.45,7.627451,5.578948,4.697674,5.432433,3.597701,4,5.435644,3.707317,4,3.889831,3.967742,3.842105,3.626374,3.8,4,3.194444,3.979167,3.933333,4.188811,4.105422,4,4.689655,4.383051,3.857143,4,3.923077,5.306905,4.51417,5.291667,3.683871,4.9,4.741379,3.782609,4,3.530864,4.14741,4.666667,4,4,3.833333,5.2375,5,5.265896,3.586207,4.2,4.778846,4.774775,3.707317,3.994286,4.055555,3.8,3.629032,4.409091,4.160221,4.937173,6.071429,4.732101,3.956897,5,4.205534,6.552631,3,4.046875,3.730159,4,5.243137,4,4.321429,4.063492,7.044025,4.5,4.545455,3.923077,4.745874,3.777778,4,4,4.877358,4.111111,3.958333,5.067092,4.205761,3.989011,5.862385,3.901961,5.75,3.25,4,3.911392,3.6,4.157895,6.309524,3.864865,3.8125,6.639053,3.714286,4.161458,4,3.740741,3.982759,4.044944,4.290598,3.169492,3.35,4.077273,4.41017,4,4.045249,4.306122,3.333333,3.592592,3.78125,4.722973,4,4,4.786232,6.187146,10.15693,3.954545,3.818182,3.959276,3.84,4.607748,7.510949,6.442623,6,4.527397,8.215311,4.666667,5.396552,4,4.094828,4.109091,6.208054,3.706522,3.810811,3.701754,3.666667,3.166667,4,23.53143,4,4.03125,7.777778,4.223684,8.457627,3.977778,4.570094,5.190083,4,4.230769,5,4,6.217391,6.321429,3.756098,4,4.545455,8.269076,6.639535,5.952381,5.125,4,9.146875,27.57609,5,6.242424,6.5,4.858696,5.138889,7.409756,4.023809,7.125,4,3.7,4.316667,7.616438,5.266667,4.105263,4.30303,5.833333,3.416667,6.454545,4,4.043478,4.130435,5.979798,4.6,5.503497,5.08,4.076923,4.914286,4,6,4,4.928571,4,3.944444,8.2
262,5.2,3.25,4,4.444445,4.253846,3.5,4,5.482143,4.603448,4.619048,4.722628,4.947369,4.567567,5,3.874317,7.297561,3.377778,5.325582,3.845454,3.666667,7.6,3.85,7.457516,6.947369,4.093023,5.540541,3.781609,4,6.089109,3.95122,4,3.983051,3.870968,3.736842,3.373626,3.866667,3.818182,3,4.1875,4.266667,4.202797,4.168674,3.820513,4.862069,4.237288,3.428571,3.816327,3.910256,5.329923,4.218624,4.958333,3.767742,4.668965,4.224138,3.971014,4,4,4.071713,4.666667,4,3,4,4.675,4.122449,5.49133,4,4.266667,5.014423,4.747748,3.865854,3.897143,3.666667,4,4,4,4.055249,4.680628,5.357143,4.676674,3.948276,4,4.019763,5.894737,4,3.890625,3.777778,3.933333,4.972549,3.294118,4.392857,4.285714,6.937107,4,5.272727,4,4.372937,3.333333,4.357143,4,4.396226,3.555556,3.666667,4.738019,4.090535,4.065934,5.633028,3.911765,5.75,4,4,3.56962,3.485714,3,6.821429,3.72973,3.4375,6.218935,3.714286,4.171875,3.585185,3.37037,3.987069,4.134831,4.145299,3.067797,3.7,4.045455,4.457627,3,3.923077,3.77551,3.75,4.481482,3.953125,4.898649,3,4,4.471014,6.00189,10.20367,3.897727,3.757576,3.945701,4,4.663438,7.474452,6.163934,5.7,4.178082,8.019138,4.597015,5.465517,4,3.883621,3.927273,6.302013,3.978261,4,4.052631,3.166667,3.166667,4,23.44952,3,3.90625,6.888889,4.078948,7.768362,4.111111,4.401869,5.203306,4,5.076923,4.064,4,6.673913,6.035714,3.829268,4.125,4.484848,7.883534,6.837209,5.942857,5.3125,6.625,9.353125,27.71467,4.856436,6.257576,6.833333,4.347826,4.777778,7.068293,4.119048,7,4.333333,3.4,4.2,7.054794,5,3.789474,4.939394,5.5,4,5.409091,4,4,3.945652,6.131313,4.057143,5.247086,5,4.576923,5.057143,4.424242,5,4,5.095238,3.97561,4,5.7
263,4.6,3.875,4,4.333333,3.782051,4,4,5.625,4.801724,5,4.547445,4.763158,4.108108,5,3.84153,7.143902,4,4.883721,4.009091,4,6,4,7.568627,5.894737,4.116279,5.094594,3.839081,4,5.564356,4.317073,4,4.279661,3.967742,4,3.857143,4,3.909091,3.777778,4.020833,4.133333,4.041958,4.222891,3.820513,4.793103,4.20339,4,4.469388,3.820513,5.163683,4.534413,5.333333,3.832258,4.903448,4.155172,3.985507,3.8,3.987654,4.003984,5.888889,3.5,3,4,5.85,4.265306,5.473989,3.62069,4.133333,5.067307,4.765766,4.365854,4.245714,5,3.666667,4.112903,4.227273,4.265193,5.21466,5.5,4.815242,3.853448,5.4,3.873518,5.763158,3,3.9375,3.650794,3.866667,5.247059,3.75,4.702381,4.555555,6.930818,4,4.909091,4,4.429043,3.571429,5,4,4.245283,4,4,5.169329,3.802469,3.879121,5.706422,3.990196,5,4,4,3.835443,3.857143,3.736842,7.095238,3.837838,3.78125,6.272189,4.010204,4.083333,3.666667,3.574074,3.862069,4,4.179487,3.084746,3.4,4.3,4.435593,4,3.954751,4.020408,4,4,3.84375,4.858108,4,4,4.228261,5.877127,9.933222,3.920455,3.393939,3.99095,3.96,4.467312,7.262774,5.163934,7,4.609589,7.822967,4.233831,5.293103,4,4.081897,3.6,6.241611,3.98913,4,4.192983,3.5,4,3,23.33333,3.666667,4,6.777778,4.118421,8.254237,4.088889,4.567757,5.046281,4,4,4.144,3.6,6.565217,6.892857,3.317073,4.875,4,8.020081,6.965117,5.657143,5.625,4,9.403125,27.6087,4.831683,7.030303,8,3.978261,5.055555,6.702439,4.607143,7.0625,4,4,3.966667,7.931507,5,4,4.969697,5.833333,3.666667,5.590909,4,4,4.402174,6.10101,4.885714,5.305361,4.76,4,4.828571,4.666667,6,4.166667,4.428571,3.926829,4.5,8.4
