"sigVDA3.ENTREZID","sigVDA3.SYMBOL","sigVDA3.logFC","sigVDA3.AveExpr","sigVDA3.t","sigVDA3.P.Value","sigVDA3.adj.P.Val","sigVDA3.B"
"9534","ZNF254",0.861515655869721,4.03482492880737,4.27928092354639,6.44502747588298e-05,0.00480273899313947,1.51804885454811
"3621","ING1",-1.00074178214403,3.67183430857213,-4.24152677865507,7.3487871206868e-05,0.00539826523054862,1.41317542590001
"64864","RFX7",0.69562391577537,4.85169247191786,4.24145106339102,7.35071733214014e-05,0.00539826523054862,1.3401788257321
"11040","PIM2",-0.829372125384502,3.1414050891468,-4.24111932667409,7.35918009276722e-05,0.00539826523054862,1.45019593465871
"9709","HERPUD1",1.07574414611977,5.9959816657939,4.23322877399811,7.56327432972395e-05,0.00551923086320373,1.22857529374085
"25807","RHBDD3",-0.590169575962411,6.00739669270437,-4.23130180362158,7.61394281582845e-05,0.00552756549577979,1.23311983603844
"8325","FZD8",1.07966603878239,6.56687604344942,4.2185622161431,7.95728215915319e-05,0.00574719804766736,1.1820092696635
"6100","RP9",0.719084517419307,3.66323957892679,4.21251253659304,8.12552468132378e-05,0.00582310059277837,1.31691496492206
"6659","SOX4",0.850204064392959,7.04522197606016,4.21060650731507,8.17924086735546e-05,0.00582310059277837,1.15254189603085
"200765","TIGD1",0.951340269079553,1.62103603819198,4.21027828632646,8.18852547502893e-05,0.00582310059277837,1.40344924303185
"163033","ZNF579",1.15592969026152,4.4465507678048,4.20889544119682,8.22775502671752e-05,0.00582310059277837,1.26009812428628
"55602","CDKN2AIP",0.726770871108761,5.29041965451913,4.20400297942274,8.36801256064135e-05,0.00586637947011873,1.15639302655692
"25888","ZNF473",0.897330016159315,2.44503757811402,4.20385773658196,8.37221154142193e-05,0.00586637947011873,1.36811999112606
"55924","INKA2",0.970645323228559,6.14531465228219,4.20210209397085,8.42312876296582e-05,0.00587283888602033,1.14438914071697
"3759","KCNJ2",-2.30852367440839,2.1622530344566,-4.19787891622198,8.54683924184456e-05,0.00592973812227285,1.36496327501696
"4248","MGAT3",0.536821251039886,5.11152839959541,4.19601584694394,8.60197141981354e-05,0.00593873360179676,1.13391125225604
"90317","ZNF616",0.800633142855078,2.65290667002019,4.18483648411829,8.94008666606532e-05,0.00611668687296945,1.3139179676592
"162967","ZNF320",0.610775410179317,4.39908495416782,4.18380438639142,8.97194207527636e-05,0.00611668687296945,1.16774633961254
"148203","ZNF738",-0.693401636919015,3.68790114755459,-4.18211962824351,9.02417757134616e-05,0.00611668687296945,1.20693744684562
"84549","MAK16",0.49432939768672,4.13563521104958,4.18182160116302,9.03344837814289e-05,0.00611668687296945,1.1881302138191
"132949","AASDH",0.659664168133431,3.03178746357706,4.17927478389725,9.11304931760424e-05,0.00612543401769696,1.25726530882972
"63920","ZBED8",1.15962216342442,1.87285537245071,4.17813505111804,9.14889096371344e-05,0.00612543401769696,1.30342626231636
"55421","NCBP3",0.372555853710849,5.47731212802841,4.17721550816989,9.17790749360675e-05,0.00612543401769696,1.06362491612057
"23138","N4BP3",1.02455640679145,4.22844890731234,4.17587600646666,9.22033521550521e-05,0.00612543401769696,1.15015785985287
"55171","TBCCD1",0.644219248725191,3.00467685768691,4.15619915542822,9.86586183669963e-05,0.00652351164826656,1.19446210340736
"79027","ZNF655",0.456033292092734,5.73159231884346,4.15410528715407,9.93707079083497e-05,0.00653989275785606,0.982874555856857
"3981","LIG4",0.540361093687579,5.20115165365685,4.15088349810188,0.0001004760923173,0.00655217437243216,1.00261164505376
"57459","GATAD2B",0.63366927810501,5.02819191814826,4.15084966323778,0.000100487763735114,0.00655217437243216,1.01475559519739
"4780","NFE2L2",0.505186482960833,7.07578894216603,4.1386685117876,0.000104775905724615,0.00680029426832016,0.917773891658855
"81856","ZNF611",0.782391076268072,3.0450920562176,4.12684948965948,0.00010910519184124,0.00704879597198175,1.09507920055148
"8554","PIAS1",0.659136607846704,5.40691086209411,4.12301965917812,0.000110544740267807,0.00710918777137807,0.893375929132155
"3491","CCN1",1.78656659251619,7.32874432542604,4.11986250679315,0.000111745217670877,0.00715372566216649,0.873276860402164
"8744","TNFSF9",-2.51683026388117,1.02625676000927,-4.11162609662364,0.000114936579476459,0.00732473658527803,1.08883423092088
"79616","CCNJL",1.0129199274075,4.09907424297271,4.10853119843776,0.000116158353921813,0.0073692534082649,0.928425249606145
"11067","DEPP1",1.02638677216635,3.98332331091336,4.08845327181786,0.000124394382935488,0.00779536228192329,0.963694020651167
"5782","PTPN12",0.412115489679594,5.783255529769,4.08823627383064,0.0001244864020363,0.00779536228192329,0.766529342983513
"221937","FOXK1",0.694280084864707,5.377429426939,4.08812080080516,0.000124535395727971,0.00779536228192329,0.787879120354782
"54826","GIN1",0.845980310798512,2.84726937576636,4.08211985248877,0.000127107281417275,0.00789006291829143,0.977089901427461
"54811","ZNF562",0.490028382870669,3.67126988469846,4.08197793079076,0.0001271687221281,0.00789006291829143,0.917665320486418
"84079","ANKRD27",0.633347504030168,3.38564719991518,4.07792723257918,0.000128934476660428,0.00796453144423448,0.907389987041213
"84307","ZNF397",0.747024996422827,3.02452951686933,4.07272031595041,0.00013123900421488,0.00807148530725923,0.936237921376168
"56949","XAB2",-0.559268962304344,6.08014276242646,-4.07088463853804,0.000132060887713914,0.00808671975027289,0.701937260068219
"27304","MOCS3",-0.71686735204637,3.88370619032605,-4.0655443420335,0.000134480208105616,0.00817466032646628,0.834500384047904
"79866","BORA",0.999339322706974,0.66013245940598,4.06515587706449,0.000134657852580246,0.00817466032646628,0.958158773372142
"23369","PUM2",0.400165406217557,6.43916024019291,4.06239431044537,0.000135927250791744,0.008216306438416,0.668953240653537
"7006","TEC",0.759081557659581,1.65904242957729,4.05912504746183,0.00013744493726233,0.00826664276288926,0.937920165370303
"9113","LATS1",0.564167491487783,3.97774213407595,4.05807917781459,0.000137933900119212,0.00826664276288926,0.816572642592095
"10179","RBM7",0.424208842545204,4.85942673514518,4.05608672475097,0.000138870052383644,0.00828748227869168,0.719375919481035
"6903","TBCC",-0.859302927023211,5.01724746739825,-4.05433776826356,0.000139696843605561,0.00830164702675413,0.696841920123136
"84220","RGPD5",0.534242998758856,5.88131101623848,4.049756988812,0.000141884886275503,0.00837973925917989,0.638405120186963
"5507","PPP1R3C",1.38033245657098,5.94206427972498,4.04826703143968,0.000142603668114276,0.00837973925917989,0.657535897400574
"55149","MTPAP",0.553261957990595,4.24449614970392,4.0478697871679,0.00014279589762874,0.00837973925917989,0.742350466092605
"84622","ZNF594",1.1998555986703,2.11568158047581,4.04480407488616,0.000144287843569771,0.00843215763002759,0.893101917404397
"10482","NXF1",-0.943170953999088,6.17332321516168,-4.03967611174728,0.000146817037020498,0.00854450888180453,0.601928689193693
"148254","ZNF555",1.02990133975076,2.84730806332974,4.0237277079807,0.000154959038992307,0.00898124734636893,0.780080333411485
"25836","NIPBL",0.448129740494997,6.25010472360422,4.02069617965962,0.000156555139281562,0.00903656795754722,0.535821877161763
"7975","MAFK",0.884557293500047,5.63707713667017,4.01159843207652,0.000161440744044835,0.00928053648623449,0.543049871643
"4610","MYCL",-1.83484167923814,2.23132478918748,-4.0102739092746,0.00016216416143265,0.00928422784397332,0.770905298267046
"286336","FAM78A",1.20549830726428,6.77201320763092,4.00556580937421,0.00016476094846403,0.00938933061434964,0.49959994867833
"10329","RXYLT1",-0.596876803936151,4.58112459985173,-4.00445547008355,0.000165379174126104,0.00938933061434964,0.588774422876976
"7016","TESK1",-0.642647662304808,5.34508368245768,-4.00334456129008,0.000165999951929357,0.00938933061434964,0.522775947796895
"51523","CXXC5",0.714360925289049,5.97087408003112,4.00109869223835,0.0001672618075107,0.00941021980112394,0.479305179988043
"284454","MIR23AHG",1.50187707116559,0.371609673963221,4.00024278964025,0.000167745128007488,0.00941021980112394,0.734512207297638
"90007","MIDN",0.732462077554316,7.15536385956439,3.99913318410662,0.000168373714135418,0.00941021980112394,0.481757820983582
"26233","FBXL6",-0.743727065631504,3.80446835845193,-3.98700734070154,0.000175392421767966,0.00976374256197642,0.584626987734813
"4487","MSX1",-0.96970409490947,3.52507707132086,-3.97918511260582,0.000180068623969823,0.00998459251964954,0.588617482855171
"54936","ADPRS",-0.349044408964751,4.98504639526538,-3.97461771766372,0.000182854292337083,0.0100962905399035,0.45296351647884
"148022","TICAM1",1.69834648142633,1.41197860121391,3.97354135162227,0.00018351678345749,0.0100962905399035,0.680726036343796
"100507283","MSANTD2-AS1",-1.56769523696262,0.162336951987244,-3.97120980311942,0.000184959753638627,0.0100997310065817,0.661176054092453
"8733","GPAA1",-0.445758573960127,7.54606820805654,-3.97091084867653,0.000185145560997925,0.0100997310065817,0.401871057177339
"55917","CTTNBP2NL",0.933241343560004,5.41718315564766,3.96890827554032,0.000186394846759339,0.0100997310065817,0.422991417409868
"8795","TNFRSF10B",-0.908059874180163,8.36546651596563,-3.96882376385463,0.000186447746500373,0.0100997310065817,0.42453910745322
"23034","SAMD4A",0.815563607427922,6.97744360843143,3.96328538608353,0.000189946136270791,0.0102233246834579,0.370712976407249
"54784","ALKBH4",0.720053220789768,3.3576314756871,3.96230596401368,0.000190571336281903,0.0102233246834579,0.558447215627661
"29923","HILPDA",1.13254416287852,1.81518179397465,3.96178137378516,0.000190907014466731,0.0102233246834579,0.642552424300154
"27300","ZNF544",0.489482968540135,4.36135642939308,3.95734904069296,0.000193765997313363,0.0103371223718235,0.451140541326695
"9462","RASAL2",0.583849153699664,6.60281826694178,3.95554330437252,0.000194942516479782,0.0103606430267972,0.331194059861859
"23774","BRD1",0.498742515256862,5.08432270323753,3.95377139739228,0.000196103670998122,0.0103831733170585,0.379714580619008
"9422","ZNF264",0.512166975726756,3.53336035958071,3.94988780014538,0.000198671954874868,0.0104797595972196,0.504909348944699
"10743","RAI1",0.593455057108189,5.92676244635155,3.94597562404462,0.000201291825147645,0.0105783360648486,0.309959974345729
"9592","IER2",0.841732347287257,5.42010911962453,3.94228033813832,0.000203796935149704,0.0106701711325221,0.364177762533771
"239","ALOX12",-1.12529397961829,1.3760669809164,-3.93872363073948,0.000206236391230604,0.0107579012373772,0.579077707740058
"493812","HCG11",0.510222447845498,3.53849190041627,3.9356746570364,0.000208349930180573,0.0108280458179454,0.464326678561952
"94039","ZNF101",-0.97035239075048,2.2863575180767,-3.93052491745215,0.000211967077988856,0.0109712449365518,0.52505723722472
"83475","DOHH",-0.53290551777162,4.5234576632382,-3.92954341162563,0.000212663296483857,0.0109712449365518,0.351843659491464
"645455","CEP170P1",0.669998511548195,2.91183692489929,3.92397056372509,0.000216658181490544,0.01113654681793,0.470375418427354
"3292","HSD17B1",0.832761439047425,4.04872537775755,3.92088148746672,0.000218903544793175,0.0112110455449712,0.385604417355734
"79845","RNF122",-1.1087765190472,3.03622893100885,-3.91947062296421,0.00021993648561556,0.0112231357369911,0.44351997528757
"286827","TRIM59",1.08283927395494,2.91848467569248,3.91740612098599,0.000221456420979259,0.0112598997583823,0.454075007621295
"10847","SRCAP",0.651125093059408,6.48448600654725,3.90958497165414,0.000227306590902795,0.0115157770729315,0.185642110004652
"7769","ZNF226",0.559400636876091,3.51060684012074,3.90752958953973,0.000228868467835417,0.011553345881699,0.383633797943358
"571","BACH1",0.564829666670163,5.93072672173359,3.8922192225898,0.000240831478040653,0.0121138233454448,0.148146986286775
"643836","ZFP62",0.80533892415677,2.85769523603805,3.8888275006346,0.000243561749134761,0.0122075575616155,0.379229887491966
"7798","LUZP1",0.533294199025308,6.64712653262005,3.88749615063765,0.000244641561934389,0.0122181977244111,0.116657216374499
"80205","CHD9",0.624755778415257,5.78730425804204,3.88027571077116,0.000250578338798254,0.0124704781753873,0.113208187800617
"26040","SETBP1",1.02709845020324,3.75065854217827,3.87056937680694,0.000258777310775477,0.0128331677639501,0.239689411936458
"3212","HOXB2",1.68966217246505,4.34595095576864,3.86712549560311,0.000261747774801471,0.0129349321414173,0.18961880689668
"84914","ZNF587",0.576074170716475,3.95718237363086,3.86322039817368,0.000265155639249246,0.0129889668710254,0.20219760993489
"10524","KAT5",0.516862330748681,3.95780217697258,3.8627188660825,0.000265596384312423,0.0129889668710254,0.193341050812672
