"sigVDX24.ENTREZID","sigVDX24.SYMBOL","sigVDX24.logFC","sigVDX24.AveExpr","sigVDX24.t","sigVDX24.P.Value","sigVDX24.adj.P.Val","sigVDX24.B"
"221078","NSUN6",-0.453877800197807,2.9929165128686,-2.55244649819518,0.0131125127438961,0.030245108006065,-3.85932899334154
"9605","VPS9D1",0.398235764357847,4.6854231782159,2.55201440567355,0.0131272378325013,0.0302741145624608,-4.04647578742793
"9659","PDE4DIP",0.827265480113904,8.03159105381509,2.55174570845606,0.0131364021918955,0.0302902895335063,-4.10959891310604
"57478","USP31",-0.485235540110728,4.51616314160687,-2.55080386250622,0.0131685711380398,0.0303594951560244,-4.08067584249956
"55591","VEZT",0.352266857162792,6.94797586065493,2.55057212393666,0.0131764971399776,0.0303727963534279,-4.16798915861193
"4331","MNAT1",0.381392109414866,4.08474813711614,2.55018925696272,0.0131896015477619,0.0303980278511992,-4.00657827969315
"22924","MAPRE3",-0.415231567237776,5.81123512714327,-2.54907933947439,0.013227657441043,0.0304774873982072,-4.17936766640993
"767","CA8",-1.3862535827569,2.08440818018849,-2.54905751497997,0.0132284067356746,0.0304774873982072,-3.69288201822426
"10260","DENND4A",-0.363644301099876,4.41929728554934,-2.54868091093119,0.0132413426354611,0.0305023012230674,-4.07916862297748
"23515","MORC3",-0.487225352274339,5.1819144435912,-2.54829730985952,0.0132545306425712,0.0305276875829881,-4.14869048681537
"4801","NFYB",-0.623346041348636,5.14450691839248,-2.54755340433394,0.013280139613024,0.030581668788396,-4.14985004662863
"113246","C12orf57",0.556346092726028,5.3759888711582,2.5469983930267,0.0132992750489426,0.0306207274463474,-4.14922408307415
"197257","LDHD",0.728130633213964,2.95498269274673,2.54628746641099,0.0133238225105734,0.0306722321410454,-3.79714434861762
"57214","CEMIP",-2.07599403373751,3.34536547472017,-2.54582876170226,0.0133396827980168,0.0307037248778017,-3.90795957194585
"9132","KCNQ4",-0.985279467702204,0.871608237359673,-2.54523874716822,0.0133601084029898,0.0307457135208674,-3.56096381173334
"55897","MESP1",-0.843374098685379,0.787269320232916,-2.54508175180539,0.0133655481610313,0.0307532070413274,-3.55753807323725
"25832","NBPF14",0.521580224478343,4.87607167425446,2.5446446291862,0.0133807046530646,0.0307830519983277,-4.11373647290317
"7319","UBE2A",-0.555963635657487,6.22927765354756,-2.54424423328122,0.0133946013511614,0.030809989454476,-4.19558379444054
"125144","SNHG29",-0.414501239889612,7.51719129609874,-2.54364700533339,0.0134153538401081,0.0308526850888444,-4.14885319605376
"344967","LOC344967",-0.965689699148266,1.37085696274915,-2.54346394789474,0.0134217205452708,0.0308622876995256,-3.63894886614015
"201973","PRIMPOL",0.644162673780741,2.14089007401309,2.54226053912568,0.0134636429809979,0.0309536316918666,-3.73481109193368
"79794","SPRING1",-0.4614794619631,5.71450929298853,-2.54203308814001,0.0134715798522023,0.0309668239984361,-4.19140087911044
"10235","RASGRP2",1.22836359633284,3.24210757286868,2.54100240128873,0.0135075985969763,0.0310445526501002,-3.83179139946376
"549","AUH",0.504292359322595,4.6365870333731,2.54067226982944,0.0135191538914291,0.0310590805678746,-4.07989384827068
"5937","RBMS1",-0.300846495076367,7.10258748206804,-2.54063507241147,0.0135204564394755,0.0310590805678746,-4.17458613577655
"5256","PHKA2",0.865952753658439,5.1896014831953,2.54063281276455,0.0135205355695569,0.0310590805678746,-4.13216364745775
"83463","MXD3",0.731600563211308,1.82406157011132,2.54032369257928,0.0135313645306122,0.0310788874835523,-3.70355777219758
"83943","IMMP2L",0.504936281707465,2.0150452484343,2.53977263152734,0.0135506885146794,0.0311161603903621,-3.69468672768651
"8131","NPRL3",0.39036756393082,4.77443085497001,2.53973493433622,0.0135520113486567,0.0311161603903621,-4.10244457136574
"23649","POLA2",0.622064465794795,3.69940662646272,2.53966733818994,0.0135543836608054,0.0311165345523689,-3.98800465781745
"56896","DPYSL5",-2.02330414873077,1.27100669226939,-2.53938504922873,0.0135642947576715,0.0311342124131431,-3.66738068718997
"2109","ETFB",0.542757102705299,6.69733468854016,2.53923060498964,0.0135697200307936,0.031141589850692,-4.20839714850954
"1687","GSDME",-1.15305191984526,5.40606889768931,-2.5388369521872,0.0135835570304367,0.0311682660828724,-4.17771935514388
"8894","EIF2S2",-0.285106220492272,6.42267357014514,-2.53816889714619,0.0136070685448639,0.0312171287483081,-4.21090688560394
"112939","NACC1",-0.349211478355923,6.58891031534487,-2.53803237751119,0.0136118777401072,0.0312230759106954,-4.20863085808411
"6520","SLC3A2",-0.898880389046693,7.68605419471661,-2.5376588870741,0.0136250425926824,0.0312481843144991,-4.13514466727859
"9298","SNORD31",-0.93624590351963,0.0724002628111201,-2.53722377854654,0.0136403938884773,0.0312782981968926,-3.43746078378597
"92259","MRPS36",0.603759080548395,5.05500690503997,2.53628242003285,0.0136736599933321,0.0313494753941217,-4.14067455645344
"387700","SLC16A12",0.715415295588227,5.3919190787194,2.53552286395543,0.0137005549436914,0.0314050034105132,-4.19708859110119
"90557","CCDC74A",-1.20419728519098,1.99643498544641,-2.5354725200916,0.0137023392472027,0.0314050034105132,-3.74013992427511
"2282","FKBP1AP1",-0.493665455504247,2.8260479665447,-2.53417723749161,0.0137483193732253,0.0315052603404662,-3.82887177305488
"670","BPHL",0.570776425108889,3.79257324505237,2.53386770711984,0.0137593277548272,0.0315253574262219,-3.96051590533929
"29072","SETD2",0.327636016371781,5.93923744204674,2.53329937440254,0.0137795611358295,0.0315665808453193,-4.22363178665817
"6446","SGK1",-1.17275179511242,3.44340347533803,-2.53240185791044,0.0138115686656702,0.0316347589993981,-3.97215817495894
"100288142","NBPF20",0.569772145254338,3.49541707083722,2.53199195274231,0.0138262091820183,0.0316631431088692,-3.92950755415009
"9470","EIF4E2",-0.374952879790618,6.16806347386286,-2.53162000499959,0.0138395061167928,0.0316884415784278,-4.22713590368623
"9723","SEMA3E",-1.03970806503364,4.07460315066458,-2.53125706175222,0.013852492286577,0.0317130203777877,-4.06771745470951
"7541","ZBTB14",0.431623617313507,3.14559769467501,2.53105027704725,0.0138598960017615,0.0317248131462391,-3.91037767313004
"55152","DALRD3",0.338614564775958,4.12125459845406,2.53020837466232,0.0138900763932144,0.0317887286191148,-4.02081120925805
"56990","CDC42SE2",0.285562777553837,4.64513207764442,2.52930143876915,0.0139226545381205,0.0318581099130609,-4.12720958679178
"85302","FBF1",-0.451376932210885,2.84039231434488,-2.52895439478867,0.0139351389992916,0.0318814973466573,-3.8778562494831
"11070","TMEM115",-0.339908891806899,6.60574863408876,-2.52846269118238,0.0139528447254268,0.0319168207102341,-4.22975974608336
"203427","SLC25A43",1.02512960338236,2.33880896024692,2.5280081027719,0.0139692320549966,0.0319491172884982,-3.73497273623419
"57695","USP37",0.590836352010288,4.05793705518919,2.52779072061396,0.013977074548204,0.0319618636039788,-4.05922836648858
"54551","MAGEL2",1.45866292502116,1.88090840646415,2.52670947615344,0.0140161417283073,0.0320459967697209,-3.65424230979115
"10947","AP3M2",0.4727197794564,3.83100452433277,2.52642195119375,0.0140265470815449,0.032064581901717,-4.00845831870167
"57655","GRAMD1A",-0.526579868192908,6.73341818076963,-2.5259977475734,0.0140419114970367,0.032094495541101,-4.22792922666388
"54553","MIR4453HG",-0.812950247155891,0.932235806175868,-2.52540146268233,0.0140635343078937,0.0321387014753163,-3.59194707995917
"26010","SPATS2L",-0.611812557964347,6.83677392076955,-2.52521639312672,0.0140702515163917,0.0321488355543252,-4.22392062700365
"6259","RYK",-0.332226125272118,6.0364928075488,-2.52394130940277,0.0141166102638868,0.0322495278112865,-4.24553666898934
"8991","SELENBP1",0.747353623250311,3.02659307293854,2.52383461656843,0.0141204955883196,0.0322531722130867,-3.86622209470792
"222553","SLC35F1",-0.909157550135714,3.66026758721354,-2.52359294473804,0.0141292998779421,0.0322680492104647,-3.99777568941604
"57717","PCDHB16",0.753635584626257,2.47516021666461,2.52349581693061,0.0141328397149853,0.0322709005424534,-3.7758748237324
"100862671","TMEM265",0.531623967392913,2.40214864991889,2.52341035774735,0.0141359549498149,0.0322727815712745,-3.76950172026546
"286343","LURAP1L",-1.07002366989677,2.64197749080988,-2.52211995650872,0.0141830692665944,0.032375096847766,-3.89487166577793
"162","AP1B1",-0.29480611856369,7.02046493208993,-2.52072430693961,0.0142341859585544,0.0324865135375596,-4.23565186029269
"79623","GALNT14",-1.00043632916371,0.773636547658346,-2.52063752103662,0.0142373700440413,0.0324885158295977,-3.60948806810676
"79587","CARS2",0.389735674699049,5.45137823149273,2.52015220087924,0.0142551878006312,0.0325239049058949,-4.22329744861424
"56006","SMG9",0.50952526511022,4.66138592068263,2.51943466460151,0.0142815678989605,0.0325788147536379,-4.14367338812609
"90957","DHX57",0.317995910198168,5.00080287702759,2.51903509377287,0.0142962771542243,0.0326070878445497,-4.19371617540522
"26226","FBXW4P1",-0.565299277790516,0.788474570257092,-2.51787929214897,0.0143389023078221,0.0326990123224363,-3.58400151656757
"5745","PTH1R",0.660290308273401,5.78203697721734,2.51751768802218,0.0143522615619547,0.0327241787014037,-4.24768727822299
"6300","MAPK12",0.483014707123833,4.12854122428861,2.51713107164009,0.0143665573092733,0.0327514718588225,-4.0658102082958
"283106","CSNK2A3",0.331539563736099,4.81780012137178,2.51686668761416,0.0143763407240895,0.0327684710726779,-4.1662424894415
"102606465","DPH5-DT",0.661803150642072,2.43299321472443,2.51632366868216,0.0143964537683371,0.0328090056429222,-3.82329361567839
"128338","DRAM2",0.588395261440042,5.4047912116118,2.51521818850988,0.0144374785085595,0.0328971763977595,-4.23614367437202
"84536","LINC01547",0.503107127522107,1.45530042470855,2.514269211184,0.0144727795261482,0.0329722786875238,-3.68069754615265
"199745","THAP8",0.634520301925523,2.99660997515835,2.51406532581885,0.0144803740206297,0.0329814471020513,-3.88639047266434
"79947","DHDDS",0.350324112620686,5.45794523777712,2.51400794648674,0.0144825119830597,0.0329814471020513,-4.22793873420703
"114881","OSBPL7",0.826089645920589,2.21750998764505,2.51397259863714,0.0144838291910102,0.0329814471020513,-3.77782192565496
"50814","NSDHL",0.280251727447642,6.21879574707796,2.51338711455091,0.0145056624995174,0.0330251189000704,-4.27080098228043
"113146","AHNAK2",-0.831190437423897,6.83180599169137,-2.51333258613373,0.0145076974321738,0.0330251189000704,-4.25339871807293
"60673","ATG101",-0.293456868870479,5.39658256250751,-2.51306000199691,0.0145178737969405,0.0330391184230678,-4.22881013260968
"659","BMPR2",-0.330992789787086,7.74084807152341,-2.51300453618006,0.0145199452871739,0.0330391184230678,-4.19020709713972
"558","AXL",-1.18774934924485,7.02395715905227,-2.51297937944181,0.0145208849076107,0.0330391184230678,-4.23214950305456
"574036","SERTAD4-AS1",-1.34049539699159,0.0593969701903572,-2.51270201928884,0.0145312481274229,0.0330573572325351,-3.57149604140494
"2558","GABRA5",-1.7502205061713,0.239001791515056,-2.51239917154243,0.0145425712830648,0.0330777735708471,-3.56142925768303
"65979","PHACTR4",-0.309381472648165,5.40491032569266,-2.51214262490871,0.0145521695189306,0.0330942605368349,-4.24699458336677
"3781","KCNN2",0.767201552237602,4.64968554133642,2.51199986645933,0.0145575130479763,0.0331010677700514,-4.16928335931403
"10371","SEMA3A",1.11512840998553,5.17572511868308,2.51128668673602,0.0145842342966,0.0331564739036827,-4.21035270375222
"29082","CHMP4A",0.35462497742513,4.60454790254308,2.51105647089728,0.0145928694149835,0.0331707509426449,-4.15215540084579
"59269","HIVEP3",-0.803369403894121,3.34720720078462,-2.50920761857993,0.014662385127213,0.0333233874667852,-3.96071646984052
"144453","BEST3",-0.900417842946004,1.11515001346877,-2.50911162549742,0.0146660025547885,0.0333262310393097,-3.67001318125844
"84444","DOT1L",-0.557904760045727,6.83085346525438,-2.50871228148011,0.0146810601808435,0.0333550655891272,-4.26426280583922
"378884","NHLRC1",1.58503253905811,0.144337643363976,2.50703816678192,0.0147443361107119,0.0334855169223539,-3.56402061056863
"162962","ZNF836",0.649996247743863,0.962084912235541,2.50702439769034,0.0147448575548649,0.0334855169223539,-3.63508908103516
"114294","LACTB",-0.270748211938892,5.277526619134,-2.50700452079857,0.0147456103345952,0.0334855169223539,-4.25127621070256
"8417","STX7",0.335459169480462,5.97853316753895,2.50667443487199,0.0147581164533408,0.033508513965638,-4.28325788585932
"100287015","MCPH1-DT",-0.708032424622718,0.780148797836533,-2.50658067180841,0.0147616706427659,0.033511181388252,-3.63628758935376
"2237","FEN1",0.741916525997737,4.64462840404147,2.50565118139971,0.0147969457653594,0.0335858475679809,-4.19439426560577
"221120","ALKBH3",0.522201225863974,3.30190809105012,2.50547557055302,0.0148036189129591,0.0335955798856133,-3.93595408482949
"23326","USP22",-0.367848048167163,8.47636387781364,-2.50503395275484,0.0148204122260957,0.0336282722397828,-4.16845576469918
"9236","CCPG1",0.459054565910058,4.89436761694937,2.50475314407493,0.014831099418094,0.033647101192725,-4.21529562678454
"322","APBB1",0.324106090982831,6.96712071631263,2.50392520111985,0.0148626502639358,0.0337093896555871,-4.28288590518902
"2197","FAU",-0.447710571950068,7.28010279774585,-2.50390248902783,0.0148635166177597,0.0337093896555871,-4.25507634866497
"23543","RBFOX2",0.293041171024271,7.72279640676273,2.5038443241837,0.0148657355261894,0.0337093896555871,-4.23551441690621
"54828","BCAS3",0.528759693070752,4.15395968141482,2.50366437574642,0.0148726022025739,0.0337195314586366,-4.1038835717421
"113000","RPUSD1",0.381212310808275,4.72281475819663,2.50332795535189,0.0148854473874272,0.0337432224375542,-4.18178345021965
"83473","KATNAL2",0.692973905038823,2.86856222038452,2.5030730564046,0.0148951865868838,0.0337576546558719,-3.8926637640764
"51013","EXOSC1",-0.367789577356605,4.4149340283896,-2.50303587336681,0.0148966077596026,0.0337576546558719,-4.15770476725155
"7862","BRPF1",-0.397449171141461,4.54014752390015,-2.50181234817783,0.014943440384642,0.0338567115003446,-4.16574078205401
"64403","CDH24",-1.01067887725583,3.20473107344954,-2.50176833660996,0.0149451274778218,0.0338567115003446,-3.99062196864063
"55184","DZANK1",-0.488591278971666,1.3396757265229,-2.50121512816283,0.0149663482427677,0.0338993323658958,-3.72132081820842
"222171","PRR15",-0.910227272304648,0.429206066178215,-2.50056003019577,0.0149915125699522,0.0339508704028311,-3.62742381825823
"55902","ACSS2",0.443477307995406,6.39961186563362,2.49903832776738,0.0150501131452106,0.0340781018548467,-4.30459272679779
"441194","PMS2CL",0.312156840609152,2.58099177266832,2.49841911231681,0.0150740181200313,0.0341267434821606,-3.88742826076862
"66000","TMEM108",1.15433821985041,0.563867661671827,2.49827708773424,0.0150795058403696,0.0341336805296956,-3.57862430134352
"1854","DUT",0.631225878353684,5.11186346183021,2.49815495098839,0.0150842265504884,0.0341388794371009,-4.25873615386576
"84901","NFATC2IP",0.388952486786249,4.92036398864263,2.49742955299776,0.0151122913909757,0.0341969010203249,-4.2188657549308
"100130331","LOC100130331",1.3636069605522,-0.0333742555995018,2.49675852752525,0.0151382945236659,0.0342502393688852,-3.50129370782699
"22879","MON1B",-0.372493713230075,4.51181201729064,-2.49642741367167,0.015151140483512,0.034273797393155,-4.18125765443263
"7539","ZFP37",1.07977652226458,0.392457837279154,2.49587257658021,0.0151726880855062,0.0343170289057763,-3.61243425872638
"23609","MKRN2",0.328733277099738,5.38892598548363,2.49577498547461,0.0151764809800812,0.0343200960378073,-4.27360248188342
"51230","PHF20",-0.394231719133596,5.36633558945139,-2.49531459901629,0.0151943855052967,0.0343550691052495,-4.29114597766427
"84649","DGAT2",-0.774860279411803,3.78738237775301,-2.49503938369411,0.0152050977772307,0.0343737716042564,-4.11035109054589
"5382","PMS2P4",-0.531525480076641,0.794371041602888,-2.49423707738344,0.0152363649969918,0.0344389286820145,-3.65935855839767
"8893","EIF2B5",0.253151958997947,5.62247362227962,2.49358934328732,0.0152616505453314,0.0344905465790192,-4.29497236722072
"27436","EML4",0.442999431831951,4.703683454587,2.49342145423923,0.0152682105864829,0.0344998360179729,-4.22048369235725
"102659353","THRIL",1.04522976372693,1.17025433964303,2.49318267052933,0.0152775451197887,0.0345153906748643,-3.65592769487086
"81609","SNX27",-0.277009200471051,5.15899078554444,-2.49276706209054,0.0152938043528882,0.0345418089350677,-4.27791789172678
"5082","PDCL",0.402448864168215,3.61853696959976,2.49271672566143,0.0152957746487877,0.0345418089350677,-4.04900555291707
"80896","NPL",-0.637657856831529,0.421286399603593,-2.4926957360603,0.0152965963027561,0.0345418089350677,-3.6504377250313
"3712","IVD",0.298457913264534,6.55685264755482,2.49192420749946,0.0153268259937248,0.0346045234523277,-4.31959578525591
"6780","STAU1",-0.375249516269386,7.24934476136036,-2.49164857513567,0.0153376387443557,0.0346184050086491,-4.28516749577886
"162972","ZNF550",-0.502571737187336,3.88305940611861,-2.49164216422339,0.0153378903190834,0.0346184050086491,-4.07739862701369
"54986","ULK4",0.798462809067079,2.38260210587239,2.49142462233993,0.0153464292241022,0.0346281755846818,-3.83627695411264
"51755","CDK12",0.376452594765111,5.59862902267211,2.49140660550511,0.0153471366088884,0.0346281755846818,-4.29798511707063
"64743","WDR13",0.362642212428026,6.22817516948235,2.49115777611035,0.0153569092620876,0.0346446756442803,-4.32127464323668
"10211","FLOT1",-0.522356737071356,7.93023374514628,-2.49078674483673,0.0153714917492119,0.0346720195060699,-4.24177820007539
"9880","ZBTB39",0.553480965355353,2.84073193361181,2.49062642866443,0.015377796448159,0.0346806861770812,-3.92241651413203
"375","ARF1",-0.226859095298398,8.6599936856186,-2.48998032760328,0.0154032290667394,0.0347324812961828,-4.20186811813831
"51647","CIAO2B",-0.561475460915927,6.25481329708905,-2.48984209276564,0.0154086753543065,0.0347392002065075,-4.32116258044867
"442075","EMC3-AS1",0.962838093790609,0.738577821203917,2.48942509194055,0.0154251152020255,0.034770698224284,-3.64627080274002
"506","ATP5F1B",0.330410977967073,10.9987727154985,2.48925481387948,0.0154318327900584,0.0347802741262894,-4.03346165509033
"10644","IGF2BP2",0.402823677625905,5.93172566862908,2.48791483448501,0.015484787959479,0.0348940405794083,-4.32678107271337
"201626","PDE12",-0.307812771027093,4.46955199088415,-2.48716336727257,0.0155145570797817,0.0349555306209639,-4.21166782513693
"9326","ZNHIT3",0.410505705008822,4.46489169173268,2.48613509795554,0.0155553751577912,0.0350418911903921,-4.19311252410872
"1124","CHN2",0.631481694465128,4.32927316856286,2.48504170330489,0.0155988845366399,0.0351342859130075,-4.15952087358984
"405","ARNT",0.403620301477371,5.1490695677978,2.48461479377632,0.0156159022502913,0.0351669918920855,-4.28352207082803
"4239","MFAP4",1.16933986932891,3.3724696201959,2.48447725863265,0.0156213883155583,0.0351737223079654,-4.00905294716173
"22852","ANKRD26",0.539174112981148,5.63109033550631,2.48368194237711,0.0156531463113163,0.0352357927138505,-4.32907624346683
"344558","SH3RF3",0.880663012745289,3.53576068078344,2.48365016905465,0.0156544162677351,0.0352357927138505,-4.04295343115546
"54463","RETREG1",0.703446441759317,6.58524707970541,2.48359902683613,0.0156564605796135,0.0352357927138505,-4.33658258304125
"80310","PDGFD",0.906506138674994,6.13005931912954,2.48347869016523,0.0156612717551538,0.0352409891994866,-4.33413104626286
"8139","GAN",-0.532230744946017,2.71363449772342,-2.48337127195397,0.0156655675629521,0.035245024529811,-3.93772703519366
"30832","ZNF354C",0.338429355261689,4.01738965293478,2.4827960790737,0.0156885884073549,0.0352911801835468,-4.13533418934334
"7753","ZNF202",-0.321332314627763,3.48058305926794,-2.48230706836087,0.0157081839522175,0.0353296171802987,-4.0698151831251
"283104","SBF2-AS1",-0.924235382645957,1.33402695038273,-2.48209784515054,0.0157165746351475,0.0353418244632889,-3.78878441964933
"646719","NIPBL-DT",-0.830205063988514,4.6282478195689,-2.48204660336345,0.01571863024979,0.0353418244632889,-4.24311247379044
"60489","APOBEC3G",-0.796646435391111,1.37907214456368,-2.48193381691315,0.0157231556419757,0.0353425119721614,-3.7949311105947
"9464","HAND2",0.757610096751228,6.87872208067884,2.48191390142972,0.0157239548436213,0.0353425119721614,-4.32349907549269
"6769","STAC",-0.937772808028993,1.3063293491763,-2.48116391855028,0.0157540780427083,0.0354045691963465,-3.73991887644682
"115294","PCMTD1",-0.415217302784578,6.29123603889314,-2.47947245814058,0.0158222066837095,0.0355520036588009,-4.34449298048728
"9512","PMPCB",0.274461164013178,6.6926208253919,2.47928036905359,0.0158299603955388,0.0355637521471955,-4.34460160322536
"23536","ADAT1",-0.363113464271088,3.33196503994441,-2.47892236768102,0.0158444203169233,0.0355859746624803,-4.07825500208595
"116987","AGAP1",-0.433561213004458,5.86450064426493,-2.47884901592221,0.0158473845122069,0.0355859746624803,-4.34506816736846
"11011","TLK2",-0.278631844114743,4.96707924428986,-2.47880416893482,0.0158491970558788,0.0355859746624803,-4.29124776191061
"203859","ANO5",0.666085295472656,5.67518216950324,2.47878532400312,0.0158499587516145,0.0355859746624803,-4.33931513838657
"9801","MRPL19",0.335428197892355,5.68209286087546,2.47864913645819,0.0158554643133099,0.0355905738098706,-4.33850236652441
"5599","MAPK8",-0.282171008093989,5.14515686516431,-2.47860964200443,0.0158570612508476,0.0355905738098706,-4.31037208028307
"55034","MOCOS",-1.23027151104991,1.10941642692706,-2.47779822395422,0.0158899025761994,0.0356586022758434,-3.74461972427256
"138649","ANKRD19P",-0.360354554743403,3.36710581702874,-2.47764144616883,0.0158962550518783,0.035667174789016,-4.06376355512902
"201562","HACD2",0.861951441866598,4.19420072675184,2.47750594459997,0.0159017472786237,0.0356738146976962,-4.15108061954375
"3146","HMGB1",0.465672416414487,6.96558367070237,2.47713704265941,0.0159167084784845,0.0357016917042484,-4.33521851881967
"390916","NUDT19",0.797398373705345,2.38542767893684,2.47694415353562,0.0159245363398947,0.0357135620718276,-3.86303035204841
"80010","RMI1",0.668904576705198,2.93723950381829,2.4762914382675,0.0159510506579792,0.0357673296397038,-4.00437639283315
"8556","CDC14A",-0.503107463944125,3.15141187576546,-2.4761891263709,0.015955210328078,0.0357709618370981,-3.99811521546993
"10272","FSTL3",0.915789900053912,6.62903350667079,2.47532700345422,0.0159903002450334,0.0358389010017555,-4.35437938557028
"55209","SETD5",0.301862632880476,6.3838319554291,2.47531957032378,0.0159906030882584,0.0358389010017555,-4.35853323015722
"22979","EFR3B",-0.828516168078783,4.20454892342281,-2.47429859561203,0.0160322490810306,0.0359265228412465,-4.21138596070981
"79570","NKAIN1",-1.27802739558533,0.749507569835432,-2.47418865489948,0.0160367394256807,0.0359308682900553,-3.70669552026513
"4363","ABCC1",-0.505966895755432,6.49359133220883,-2.47284550935133,0.0160916894074511,0.0360482509328043,-4.35518445044788
"51496","CTDSPL2",0.452571060804613,5.02549380970699,2.47150698443177,0.0161466188440139,0.0361655502225019,-4.31016725094185
"515","ATP5PB",0.497798445796707,8.18888261925431,2.47136508533727,0.0161524518773985,0.0361728624966259,-4.28439390380687
"83638","C11orf68",-0.408470209714786,5.53517883323128,-2.47122489188957,0.0161582166586725,0.0361800196217398,-4.34614262401888
"3482","IGF2R",-0.65477620614497,8.66448204400479,-2.47083357629037,0.0161743174262946,0.0362103141999576,-4.23841125025475
"22859","ADGRL1",-0.429769178080424,6.17909330484281,-2.46961919769312,0.0162243752449951,0.036316608542675,-4.36858307112974
"100996712","SRGAP2D",-0.548339949908947,2.97083572182306,-2.46947200975424,0.0162304519292744,0.0363244374657398,-4.06407909742827
"51177","PLEKHO1",0.459894425324292,6.2412902635625,2.46937246078172,0.0162345629896121,0.0363278654505397,-4.37165079861609
"57410","SCYL1",-0.28930142288004,7.10838655659626,-2.46882636973238,0.0162571315050065,0.0363725877865785,-4.35062081478602
"55101","DMAC2",0.424928232720041,5.99582618990774,2.4684329706859,0.0162734071431998,0.0364032189016561,-4.36504041892379
"3070","HELLS",0.813540561733346,2.35398781837955,2.46767699094978,0.0163047245578351,0.036461941040005,-3.97814983260123
"55788","LMBRD1",0.353738493955729,5.62530857914608,2.46767431266051,0.0163048356056484,0.036461941040005,-4.3636849160132
"440270","GOLGA8B",-0.688821749776325,5.60871454174828,-2.46713182103209,0.0163273425403476,0.0365064760022631,-4.36135693071195
"8313","AXIN2",-0.640826709518687,3.00019321914508,-2.46697640895251,0.0163337954359178,0.0365151071300739,-4.04638729100013
"340277","FAM221A",0.995318839297845,0.247637847007305,2.46658266111505,0.0163501545861091,0.0365458779861546,-3.63655503378954
"2273","FHL1",1.09654716754821,7.57742904701678,2.46596869145322,0.0163756927576325,0.0365971527766575,-4.33327609320137
"57007","ACKR3",1.25033678229511,3.07424038078409,2.46577811513521,0.0163836271043181,0.036606778749766,-4.01476854756129
"2627","GATA6",0.413625700003335,6.61339766970901,2.46574038553527,0.016385198327075,0.036606778749766,-4.3725260800859
"56133","PCDHB2",0.487515322178022,5.3203701321599,2.46565511498539,0.0163887498586094,0.0366089061076376,-4.34491960256559
"84433","CARD11",2.06319242376791,0.981470926128927,2.46550757129651,0.0163948967112742,0.0366146170030097,-3.64600955331355
"81839","VANGL1",0.530386130063624,4.61152327355751,2.46546895336724,0.01639650592431,0.0366146170030097,-4.28315114072346
"5361","PLXNA1",0.552779400566322,8.80137532377827,2.46529089598798,0.016403927430846,0.0366253826785091,-4.25331259519936
"1869","E2F1",-0.732263327379854,3.92674000124278,-2.46467847268272,0.016429476560804,0.0366766124397469,-4.23502854541122
"6875","TAF4B",0.626666179941385,1.15671374615249,2.46451189621179,0.0164364320001583,0.0366863246101791,-3.72733071800427
"7265","TTC1",-0.264133610966014,5.80207041697724,-2.46366891555464,0.0164716714755544,0.0367591540265739,-4.37643090020379
"56128","PCDHB8",0.926646112261023,1.52494722917022,2.46271695874107,0.0165115481908373,0.0368423074651066,-3.78298714419233
"10935","PRDX3",0.45740386419831,7.63740704762808,2.46214835672669,0.0165354078626916,0.03688970130495,-4.33958398044398
"2550","GABBR1",0.474645030734709,6.12495945608421,2.4616386136968,0.0165568240402187,0.0369316296772948,-4.38561724061456
"157567","ANKRD46",-0.459887004251033,5.1000248934754,-2.46135450727857,0.0165687712141306,0.0369524265684585,-4.34945276887876
"432369","ATP5F1EP2",-0.552981861721571,5.22623398611318,-2.46108014737025,0.0165803158855543,0.0369723193369454,-4.35311383606172
"55171","TBCCD1",0.360718775575117,3.00467685768691,2.45924999476326,0.0166575112643763,0.0371385766419939,-4.05115975145786
"643641","ZNF862",-0.358235887171049,3.57537375565472,-2.45905613555274,0.0166657070906176,0.0371509684495503,-4.1870412774438
"550643","NBDY",0.445422893005363,4.47302544417416,2.45866437822502,0.0166822805609546,0.0371820287103157,-4.24771002581128
"121512","FGD4",-0.691940328877032,3.10982635706561,-2.45856577251366,0.0166864544529426,0.0371854469169689,-4.12714786289283
"2521","FUS",0.339049098055872,7.68039341218407,2.45785613710594,0.0167165203826211,0.0372465548281657,-4.34935279074337
"339983","NAT8L",-0.554819465204055,5.90352032549844,-2.45764027622562,0.0167256756586563,0.0372576074341407,-4.39202646947057
"57721","METTL14",-0.256278609374429,4.46410676216596,-2.45755581239796,0.0167292592371174,0.0372576074341407,-4.27753668343512
"100127983","C8orf88",0.90923177438266,1.56690788612675,2.45754284538089,0.0167298094547049,0.0372576074341407,-3.7985006262919
"1797","DXO",0.330528465626208,3.80674628558086,2.45748975375604,0.0167320624127336,0.0372576074341407,-4.13945754235258
"7518","XRCC4",-0.915864555952992,6.80797187087152,-2.45719101525505,0.0167447445495163,0.0372799529300329,-4.37050029912115
"10797","MTHFD2",-0.578382344938015,5.83623788059216,-2.45682643084401,0.0167602337010691,0.0373085398207455,-4.38969244414031
"119","ADD2",1.09665917209339,3.50141749697287,2.45673319123014,0.0167641969975129,0.0373114649988893,-4.066522895185
"115426","UHRF2",0.298831264741534,4.67569596857609,2.45664735219598,0.0167678464652693,0.0373136908858987,-4.31750722434975
