"sigVEP24.ENTREZID","sigVEP24.SYMBOL","sigVEP24.logFC","sigVEP24.AveExpr","sigVEP24.t","sigVEP24.P.Value","sigVEP24.adj.P.Val","sigVEP24.B"
"7311","UBA52",-0.710348415830483,8.17644547006476,-4.38509376424294,4.44893267983283e-05,0.000245335817786866,1.30451511359858
"642475","MROH6",-1.18004668636693,1.32501407592959,-4.38340218629734,4.47551777262808e-05,0.000246705253658293,1.72526070175946
"9258","MFHAS1",-0.774737202121733,4.85545221550671,-4.38135236531878,4.50793975398606e-05,0.000248395240591313,1.27691884754033
"440145","MZT1",1.10284242526073,3.6174543497934,4.38106732505178,4.512466246452e-05,0.000248547417344662,1.46171512548992
"60680","CELF5",1.38230311997943,0.388727582719002,4.38044769613875,4.52232129236321e-05,0.000248992858020498,1.82172084929074
"146227","BEAN1",-1.8718637499279,0.633402625706929,-4.37960145681698,4.53581427457654e-05,0.000249638172110731,1.7619407745461
"81788","NUAK2",-2.21643131538648,3.69175821700838,-4.37868543554414,4.55046394422731e-05,0.00025034661793163,1.46573563205578
"23228","PLCL2",-0.84552319264654,4.98729032805665,-4.37777892903241,4.56500665155185e-05,0.000251048628193894,1.23891586335061
"51122","COMMD2",0.817887119127017,4.78787358704241,4.37331960127796,4.63720503100293e-05,0.00025491957711415,1.30048194221698
"4302","MLLT6",0.712493336371498,5.5550658897948,4.37224621253441,4.65474842138371e-05,0.000255784146573422,1.21659922251389
"5064","PALM",0.606534459254933,5.64951803472076,4.37074421672957,4.67940509491432e-05,0.000257038772842329,1.19901212363755
"81617","CAB39L",0.927053091793594,4.27698539899656,4.36949672353118,4.69998017734633e-05,0.00025806830728166,1.34514454348852
"100289373","UBAC2-AS1",-1.16232780735882,0.981019894817345,-4.36778078723144,4.72842484020878e-05,0.000259528976810212,1.69674945548744
"3181","HNRNPA2B1",0.603873989645029,8.79699576091872,4.36732666626005,4.73598060491528e-05,0.000259769538856328,1.27490254647344
"79634","SCRN3",0.520058267028884,4.98592907034379,4.3672956815586,4.7364965619359e-05,0.000259769538856328,1.23799667345488
"80856","LNPK",0.839945810559709,6.2263392937304,4.36496656224919,4.77543758437842e-05,0.000261803281192626,1.15965691670797
"256329","LMNTD2",-1.20852844101181,1.17015824207092,-4.36439248216148,4.78508336385585e-05,0.000262218816919078,1.65985359158506
"89958","SAPCD2",1.77940001824684,2.11585022834281,4.36429394923122,4.78674082859237e-05,0.000262218816919078,1.60601872470611
"55317","AP5S1",1.07615877463634,3.8216994760966,4.36362973662425,4.7979283774184e-05,0.000262634094760569,1.40975510384723
"9125","CNOT9",0.812413154926483,4.39535477282447,4.36362245508929,4.79805116315638e-05,0.000262634094760569,1.31806101222524
"10001","MED6",-0.367012050292903,4.44387087300992,-4.36305212211724,4.80767794747746e-05,0.000263058804243483,1.28017520952894
"27434","POLM",1.07324437749144,3.28605566313403,4.36282714604863,4.81148052357237e-05,0.000263164627937838,1.46389995146537
"11193","WBP4",-0.663717709333431,5.12045091610212,-4.36108412971095,4.84104027124004e-05,0.000264589011533719,1.19033369331278
"54885","TBC1D8B",0.875514210396685,3.21192974624309,4.36107003301113,4.84128005341092e-05,0.000264589011533719,1.44556075484292
"667","DST",0.642443953953175,8.07623860945107,4.36091852228719,4.84385794948823e-05,0.00026462721241502,1.20517553421402
"84908","FAM136A",0.715378643308861,5.51662026100132,4.36054688257821,4.85018689596615e-05,0.000264870229712242,1.18394336671856
"51611","DPH5",0.821351739983576,4.62806464405963,4.35943927847661,4.86909678641091e-05,0.000265799841627176,1.260549160089
"3976","LIF",-2.40654373418662,4.63187352545531,-4.35931959132548,4.87114445702236e-05,0.000265808595632325,1.29657252163523
"741","ZNHIT2",-0.893458764493776,4.14751868971947,-4.35718878648094,4.90773953174853e-05,0.000267701795372371,1.27951488285444
"57556","SEMA6A",-1.55568800977986,2.77276155372659,-4.35644699272399,4.92054179816877e-05,0.000268296208615598,1.46055211101465
"51322","WAC",0.402798856795649,6.80490248208939,4.35407145728601,4.96175842246381e-05,0.000270438876246054,1.12194110515813
"57600","FNIP2",-0.928528836996791,5.45533515657129,-4.35330717114935,4.97509020564674e-05,0.000271060620720807,1.13489461866502
"54785","BORCS6",-0.710180917567972,4.84802525956522,-4.35193934823895,4.99903654630075e-05,0.000272259979575018,1.1896481836269
"8824","CES2",-1.00929488594867,6.49649797915296,-4.35109634485194,5.01385057301634e-05,0.000272961234906696,1.11268627878665
"3398","ID2",-1.20011798562867,6.75389503033756,-4.35049961379135,5.02436260906384e-05,0.000273427832249054,1.12217545575113
"4833","NME4",1.08271239620703,6.35473343798416,4.35022395822465,5.02922578363263e-05,0.000273586774571966,1.11387525587263
"9482","STX8",0.837654648631009,4.05262420449061,4.35009707120655,5.03146588596057e-05,0.000273602955744667,1.30279206250122
"200558","APLF",-0.890551013447863,1.82293029656063,-4.34904073755678,5.05015233041438e-05,0.000274513104676017,1.53708369707744
"10778","ZNF271P",0.432900104969911,4.73078640711141,4.34764794459195,5.07489363252595e-05,0.000275571482139388,1.19948535902913
"388730","TMEM81",-1.05201163997015,0.999940257279065,-4.34761832229676,5.07542111197941e-05,0.000275571482139388,1.63941105520546
"6910","TBX5",1.32201436726713,4.64174109888514,4.34761428919434,5.07549293289955e-05,0.000275571482139388,1.20682930476426
"165055","CCDC138",1.20143618032364,1.23572266912783,4.34558512829131,5.11175324288138e-05,0.000277433266561624,1.61732351290484
"9308","CD83",-1.64455811786169,1.61262559769504,-4.34521758220085,5.11834797098206e-05,0.00027765787486605,1.56454347951231
"1478","CSTF2",0.721624600678485,4.36889958562542,4.34513479247215,5.11983457133721e-05,0.00027765787486605,1.24750672132576
"26090","ABHD12",-0.378122365681543,7.22559481838892,-4.34500477975809,5.12216996886535e-05,0.000277677605240568,1.10495493401451
"133022","TRAM1L1",1.41383466992001,1.01318108712354,4.34485135308912,5.124927276664e-05,0.000277720183780438,1.66850161812197
"55905","RNF114",-0.463400222729669,5.45074535611186,-4.34348125710917,5.14961387472597e-05,0.000278950622352464,1.11496171117765
"114885","OSBPL11",0.452073098692592,5.45143968676731,4.34253375393184,5.16675355157748e-05,0.000279771461055045,1.11003438083261
"3313","HSPA9",0.610062508537833,8.41207850826397,4.34209729587918,5.17466737707289e-05,0.000280092295690602,1.15194143834391
"66004","LYNX1",-1.43937288929431,5.88884354201822,-4.34122088361245,5.19059394077366e-05,0.00028084642743702,1.09442725783187
"1241","LTB4R",-1.48506961750558,1.22690542978991,-4.3407629044809,5.19893544903139e-05,0.000281099075882419,1.58296799012306
"91975","ZNF300",1.18225873147455,1.93536956420185,4.34074536695221,5.19925513116801e-05,0.000281099075882419,1.55699924784879
"10213","PSMD14",0.665614138062646,6.35138553314551,4.34039371554538,5.2056692198639e-05,0.000281337856072767,1.07296984276144
"3768","KCNJ12",0.845351764968387,4.47130985705053,4.34020367093427,5.20913880949059e-05,0.000281417380103051,1.19905469871709
"60686","C14orf93",-0.723238389176612,2.23812283851263,-4.33991838579935,5.21435138857511e-05,0.000281590969925966,1.46056201046395
"54777","CFAP46",1.25748596084864,0.652731358633271,4.33908101631304,5.22968059338059e-05,0.000282310546098782,1.66185246426864
"79690","GAL3ST4",-2.75811516961582,3.09155908612926,-4.33867410490266,5.23714543917912e-05,0.000282605196802294,1.35688287347076
"5291","PIK3CB",0.555154637781781,4.71158566600154,4.33811880228072,5.24734921778225e-05,0.000283047362632115,1.16389344217137
"10314","LANCL1",0.604357601081555,6.62398526384751,4.33779986748144,5.25321841211938e-05,0.00028325546752025,1.06425217041417
"79364","ZXDC",-0.722209582117648,5.29868081213687,-4.33744363457479,5.25978151139827e-05,0.000283500814414594,1.09199421503717
"63925","ZNF335",-0.649797484591392,4.66380806718221,-4.33545984385119,5.29647581150627e-05,0.000285369415949711,1.17342374714333
"54549","SDK2",1.04618066045548,6.17182318162539,4.33332371383225,5.33626550946915e-05,0.000287403301856075,1.06320488990451
"7436","VLDLR",0.711584389127616,8.1522198248359,4.332938005839,5.34348092225116e-05,0.000287681901028232,1.11717655709831
"9882","TBC1D4",0.818217939873541,6.50147139302858,4.33136307717536,5.37304131113315e-05,0.000289162834642718,1.04374937972342
"27342","RABGEF1",-0.37464035036924,5.08083609222073,-4.33107008692764,5.37855801442013e-05,0.000289324613820638,1.09880446842639
"100507458","ZNF213-AS1",-0.883919406125046,1.17334071879543,-4.33098527568672,5.38015594714749e-05,0.000289324613820638,1.56240176895421
"80305","TRABD",0.645593964532607,4.37101156285383,4.33076665781448,5.38427706011369e-05,0.000289435717994814,1.18774216963919
"7485","GET1",0.625044533158062,5.77697099976617,4.33056143914137,5.38814837320273e-05,0.000289533314338753,1.05267468793142
"554236","DPY19L2P1",1.46634661815476,3.81053846901553,4.32957888885411,5.40672095541291e-05,0.000290420510816306,1.29484121001305
"375743","PTAR1",0.701429495134964,5.36950481940054,4.32852642385089,5.42668395158289e-05,0.00029138168804458,1.08268348971166
"8480","RAE1",-0.441736030684602,5.20330234214357,-4.3281392037789,5.43404665271917e-05,0.000291665827198539,1.07631024406863
"11142","PKIG",1.22744984744298,6.20787055932564,4.32773694634056,5.44170553541109e-05,0.000291965640993256,1.04130261882376
"338811","TAFA2",-1.86082641869716,1.31138165099974,-4.32681740235703,5.4592527576339e-05,0.000292795566787951,1.49399544048739
"124637","CYB5D1",0.664002211963933,3.80082698202829,4.32653946054159,5.46456737851958e-05,0.000292969040575066,1.27582265288717
"10772","SRSF10",0.532718778390147,6.35401171826622,4.32545747190266,5.48530427049508e-05,0.000293968894009333,1.02045892186049
"11154","AP4S1",-0.724303314519493,3.3324637279212,-4.32472600410369,5.49936644668185e-05,0.000294610410935972,1.29332038663704
"283848","CES4A",-1.01220160390787,1.8856016385237,-4.32360186247792,5.52104577848063e-05,0.000295659348836963,1.44813468176306
"79780","CCDC82",-0.704214536338086,4.59708770426782,-4.32328262249277,5.52721748725935e-05,0.000295877351161386,1.10269707506969
"284889","MIF-AS1",-1.16220761116243,-0.00756766114479034,-4.32262170626837,5.54001591933029e-05,0.000296449788023738,1.62965449985247
"8560","DEGS1",0.833893896319275,6.99553274522602,4.32250564671888,5.54226633926601e-05,0.000296457573574715,1.02064309498077
"150572","SMYD1",1.65908954400261,9.11763071644712,4.32237528527232,5.54479513293787e-05,0.000296480237859898,1.13012094448676
"27316","RBMX",0.77524415708836,6.45550729004838,4.32062625550781,5.57883175791336e-05,0.000298186969557692,1.00708041162575
"23254","KAZN",-0.847327543272923,2.91913277965571,-4.31851729439856,5.62014217827669e-05,0.000300281041118546,1.3052822432506
"11201","POLI",0.7834440460879,4.12733650082512,4.31749036716857,5.64036487914274e-05,0.00030124724671159,1.16669092977292
"2731","GLDC",-2.27870618246025,1.07492741731859,-4.31715111765626,5.64706101688775e-05,0.000301490551030505,1.49838001254593
"124222","PAQR4",1.14057127024545,3.28125261490721,4.31644170581698,5.6610883682045e-05,0.00030212492829781,1.28676345798667
"55732","C1orf112",1.00418021997378,1.87536137737448,4.31597978724991,5.67024013338388e-05,0.000302498719843101,1.45125051274536
"286046","XKR6",-0.788906710220797,2.88711230971484,-4.31563002103435,5.6771794190485e-05,0.000302754240582655,1.32707736446378
"157247",NA,1.06081819283603,1.81326887548501,4.31518270588269,5.68606605175546e-05,0.000303005851938611,1.49036528690099
"51263","MRPL30",0.570806459601605,5.21157578914751,4.31517594773223,5.68620041659862e-05,0.000303005851938611,1.05241899919193
"23198","PSME4",-0.596549674414611,7.14938829625933,-4.31471794965086,5.69531346248933e-05,0.000303376682321103,1.00848950008611
"51655","RASD1",-1.57000955593458,3.35645922215455,-4.31380906947216,5.71343990709309e-05,0.000304227174485819,1.21015017839987
"27010","TPK1",-0.568106825588636,2.48775422219441,-4.31341162115372,5.72138406478256e-05,0.000304535045987897,1.36921531992216
"54982","CLN6",0.498066309278094,4.72777564922242,4.31301397698618,5.72934285175826e-05,0.000304843463257134,1.09605237241927
"56853","CELF4",-1.4506472648866,0.331744058999522,-4.31231284192334,5.74340211324226e-05,0.000305425939103935,1.56907645889229
"23708","GSPT2",0.888771102317388,4.71020121625841,4.31225181938779,5.74462732665666e-05,0.000305425939103935,1.10000484744547
"729887",NA,-1.15001577348001,0.133169205526316,-4.31075693139496,5.77472100640436e-05,0.000306910077940373,1.59464013112202
"10605","PAIP1",0.452670526643599,6.55068615091136,4.31000717744259,5.7898718313629e-05,0.000307599226227518,0.968138375397332
"147949","ZNF583",0.856024690842477,1.95392123893609,4.30854555700324,5.81951870800596e-05,0.000309057697901795,1.43029895101324
"100506495","LIFR-AS1",-1.33029153238592,0.342681924759592,-4.30724274435876,5.8460683816482e-05,0.000310243088705853,1.53791941863236
"222183","SRRM3",-1.42359115653934,1.32339828624471,-4.30723409273677,5.84624508254284e-05,0.000310243088705853,1.48552435222215
"5770","PTPN1",-0.86754508875147,6.58322087740531,-4.30667896724547,5.85759380483937e-05,0.000310728252909068,0.961700818571675
"100507459","NRSN2-AS1",-1.04795994507892,1.71481841106721,-4.3064599352445,5.862077463088e-05,0.000310849017282121,1.41217464016068
"253152","EPHX4",1.6315543080079,1.45500201380062,4.30572672503881,5.87711073842137e-05,0.000311528895897353,1.49444960495078
"100499466","LINC00674",-0.561979524351074,5.91360758212763,-4.30545956345808,5.88259773186147e-05,0.000311674086058011,0.958815592345642
"64857","PLEKHG2",0.849399925277022,5.58727006360731,4.30537790963995,5.88427573720712e-05,0.000311674086058011,0.984431720458725
"51074","APIP",0.998901191901426,3.14382707346684,4.30352616067328,5.92245440814953e-05,0.00031357837550518,1.28322087641339
"11177","BAZ1A",-1.19302735270722,5.84159534028667,-4.30312281590663,5.93080220516234e-05,0.000313821076650148,0.955492083412233
"253769","WDR27",-0.651005121823546,2.25167213695127,-4.30308938357165,5.93149464671041e-05,0.000313821076650148,1.35187731520783
"2977","GUCY1A2",1.1209842612131,6.53169544843547,4.30244281961581,5.94490152583569e-05,0.000314412290987119,0.952389184117227
"57448","BIRC6",0.503516937168082,6.57696144513132,4.29997753000238,5.99629072160493e-05,0.000317011105567131,0.935072824536681
"104355295","SGMS1-AS1",-1.48091935344565,1.0391798240785,-4.29966797395126,6.00277378864718e-05,0.000317234769378262,1.44721233205463
"55812","SPATA7",-1.09028112333857,3.82893067799085,-4.29936848653766,6.00905245163365e-05,0.000317447467099806,1.12120655721084
"54516","MTRF1L",-0.470855196339532,4.74806512525825,-4.29915355773692,6.01356229090378e-05,0.000317566596569512,1.03463178364042
"6199","RPS6KB2",-0.492689083419432,5.24209160644169,-4.29838830324703,6.029646229008e-05,0.000318296617276419,0.975728883074003
"5318","PKP2",0.699357490960997,8.71752907768938,4.29807720294097,6.03619677326484e-05,0.000318523024933166,1.04049930523611
"80139","ZNF703",-1.10681994351369,5.6120851237912,-4.29777862339744,6.04249016485097e-05,0.000318735698433562,0.947108273692644
"51031","GLOD4",0.431126114558938,5.29174776389385,4.29506733718921,6.09992981171188e-05,0.000321645119686073,0.973549438359047
"8559","PRPF18",-0.522024429884151,4.12002642405788,-4.2928723444209,6.14681880600923e-05,0.000323901693683512,1.07679795887512
"94015","TTYH2",1.71842294390131,2.81146158840618,4.29284874536551,6.1473248169272e-05,0.000323901693683512,1.31895100023234
"26043","UBXN7",-0.557239080055913,4.25113794196022,-4.29250073573641,6.15479152691477e-05,0.000324173836443783,1.05915757316967
"58516","SINHCAF",-0.574908239624008,5.44335864092498,-4.29047810617176,6.19836226005242e-05,0.000326346669422723,0.922866284972631
"10201","NME6",0.559014090941837,3.97334641252029,4.28990616842445,6.21073683416508e-05,0.00032687599989679,1.12380355540685
"80194","TMEM134",-0.845491020713862,5.16721339732867,-4.28965514834677,6.21617551629621e-05,0.000326976658845646,0.950394662059333
"83988","NCALD",1.18494430690319,2.1540385350314,4.28960361530964,6.21729261849362e-05,0.000326976658845646,1.32725161355909
"400684","DPY19L3-DT",-1.44613733363723,0.0693788819180111,-4.28870023688251,6.2369071332544e-05,0.000327885778517189,1.51840973079271
"6416","MAP2K4",-0.440978950426504,6.1634546134413,-4.2884651378429,6.24202152145715e-05,0.000328032205627621,0.894877667713386
"5002","SLC22A18",1.11240588384068,5.10909035844587,4.2881949238414,6.24790482614957e-05,0.000328218916715742,1.00855948352387
"84910","TMEM87B",-1.51290704088075,5.14216947843644,-4.28783590546891,6.25572995883589e-05,0.000328507459881598,0.948191816750125
"386724","AMIGO3",-1.5212848938629,3.2404015705072,-4.28681535001816,6.27802578953074e-05,0.000329555405217111,1.17425192821078
"9612","NCOR2",0.731447097965871,7.42677469724908,4.28047626480288,6.4182482997755e-05,0.000336790644761692,0.896030969392593
"8208","CHAF1B",1.23545433011452,2.14391485556437,4.28035086975435,6.42105245099134e-05,0.000336812300632261,1.29161687812266
"147694","ZNF548",0.669132253766801,2.90712943877382,4.27954254870863,6.43915706283492e-05,0.000337471308666641,1.20672667244042
"84814","PLPP7",2.31386372615194,4.56524060702428,4.27950328731128,6.44003768978114e-05,0.000337471308666641,1.06070090898568
"23241","PACS2",-0.400377277459844,6.23168104433431,-4.27946911338169,6.44080430059593e-05,0.000337471308666641,0.864088798436276
"55203","LGI2",1.48686939459991,6.63983826497626,4.27915137697004,6.44793619423318e-05,0.000337719350537672,0.880969122060968
"55083","KIF26B",0.84094948378582,7.59609820788959,4.2773511538684,6.4884885828392e-05,0.000339717000746124,0.904653565312129
"8780","RIOK3",-0.645076425380324,7.18814600118852,-4.27520862636563,6.5370738588506e-05,0.000342133586874961,0.875144276438535
"6654","SOS1",-0.543727124654717,6.03112035686986,-4.27494394837091,6.54310025976982e-05,0.000342287964162251,0.850522136570465
"22934","RPIA",-0.868286591609455,3.39436133688038,-4.27486564447274,6.54488417700187e-05,0.000342287964162251,1.10734471064785
"51065","RPS27L",-0.906617975206229,7.33365366531987,-4.27474231075934,6.5476949176341e-05,0.000342307851595986,0.883828035572945
"57730","ANKRD36B",0.936957926260803,1.31789956176518,4.27460801108379,6.55075689920037e-05,0.000342340854056913,1.37327819813893
"126823","KLHDC9",1.16052671453137,2.14838388310166,4.27441621565641,6.55513216688485e-05,0.000342442438569756,1.30414890256653
"2171","FABP5",-1.05276171250409,3.38037732770001,-4.27410753753755,6.56217972514945e-05,0.000342683497400834,1.11132449593213
"221143","EEF1AKMT1",-0.696274213806888,2.05546353575556,-4.27292990265474,6.58913426555245e-05,0.000343963554470128,1.2672410774928
"51361","HOOK1",1.30291272008194,4.35846867504545,4.27209713304341,6.60825998256294e-05,0.000344834137067123,1.03340300518571
"3475","IFRD1",-0.785323130290864,5.29920049805695,-4.2716429476919,6.618713631303e-05,0.000345251714012116,0.875702507411849
"26000","TBC1D10B",-0.497904363223088,6.10392212899944,-4.2707241173786,6.63991066781439e-05,0.000346229181212506,0.836196001877419
"22911","WDR47",-0.633145036363651,5.31000985566553,-4.26974077534271,6.66266879593708e-05,0.000347287295788223,0.872612625580704
"136","ADORA2B",-1.17374407433126,2.30656084939834,-4.26946908711855,6.66896996239689e-05,0.00034739925861987,1.23467849233748
"10186","LHFPL6",0.863067887421141,5.20618736414205,4.26943546980536,6.66975003768907e-05,0.00034739925861987,0.894740707396563
"388135","INSYN1",-0.958998624242105,4.32853565963707,-4.26544222287203,6.76304301892985e-05,0.000352128273118699,0.936213535569223
"101928841",NA,1.447718470263,6.19705736699961,4.26378100695013,6.80222459512229e-05,0.000354037439754998,0.836459314427284
"1455","CSNK1G2",-0.587698220736161,6.12742611086864,-4.26313453812914,6.81753160350658e-05,0.000354703048037631,0.811071379037931
"201514","ZNF584",-0.857054378163077,3.91856696354585,-4.26278500425845,6.82582171065393e-05,0.00035500322368113,1.00754246204101
"26520","TIMM9",0.822149290833057,4.11661988644569,4.26177540538601,6.84982183693172e-05,0.000356119936328336,1.00344488843666
"199720","GGN",-0.982473928231503,0.666155624028193,-4.26111763588821,6.86550223634014e-05,0.000356803444636954,1.39229239816418
"4641","MYO1C",0.627302750058235,7.74669698547229,4.25735153870896,6.95595270028223e-05,0.000361370851459886,0.825873065408648
"57593","EBF4",-1.68046933082942,1.81444845182215,-4.25709343397559,6.96219367952048e-05,0.000361561710111971,1.23640170961803
"8999","CDKL2",1.00782060261575,0.985725366057467,4.25660308078849,6.9740653703798e-05,0.000361968915832059,1.36251037056385
"100616387","MIR3064",-1.23214588304559,1.90135176788614,-4.25655729226418,6.97517493303187e-05,0.000361968915832059,1.24969479838284
"23219","FBXO28",-0.45301202386685,5.28856270245756,-4.2562085846008,6.98363054159632e-05,0.000362274226695553,0.8364659821206
"3739","KCNA4",1.20809663130056,2.95238694149569,4.25604534422279,6.98759227190896e-05,0.000362346279667032,1.13750757765807
"4343","MOV10",-1.16960003453669,5.28502435754482,-4.25593362565503,6.99030485789869e-05,0.000362353528224679,0.822990039106521
"5137","PDE1C",2.47727773746231,1.47310902212931,4.25485424021471,7.01656547492458e-05,0.000363580971850028,1.32950914775267
"56920","SEMA3G",-1.2567745028638,2.02659926838666,-4.25455244206075,7.02392506249534e-05,0.000363828468481737,1.24114262332719
"55289","ACOXL",-1.58237480341033,2.76885747052023,-4.25426340342961,7.03098050528886e-05,0.000364060034692971,1.09954336988753
"54470","ARMCX6",0.676148216552332,5.76929784603377,4.2536644436062,7.04562298397261e-05,0.000364684138575047,0.799934485169107
"64149","C17orf75",1.01203811309969,3.95391557025204,4.25246919657933,7.07493089849147e-05,0.000366066593586899,0.987832891995557
"4048","LTA4H",-0.476024077926621,6.38706857727233,-4.25204694784505,7.08531278588898e-05,0.000366448851084366,0.773321176297433
"598","BCL2L1",-0.956710395286473,7.55418747869148,-4.25191303190724,7.08860847493939e-05,0.000366448851084366,0.821203722302039
"58489","ABHD17C",-1.03133790429108,3.68782721157164,-4.25185145492117,7.09012439083284e-05,0.000366448851084366,0.986380742695465
"8382","NME5",1.15036568783772,1.77931821170828,4.25092177662253,7.11304959301871e-05,0.000367498864519719,1.26858143353776
"84848","MIR503HG",-1.48747246764695,1.26266927227201,-4.25020315916504,7.13081934463046e-05,0.000368281846900533,1.28462901407427
"4763","NF1",0.515760795209887,6.39989180630518,4.24989551230166,7.1384398726324e-05,0.000368540275535758,0.766747812870692
"150678","COPS9",-0.726425185364995,5.78752439356039,-4.24916119838379,7.15666098492408e-05,0.00036934559659828,0.775653501197304
"441150","C6orf226",-1.07938958392786,2.39422292477831,-4.2484567649182,7.17418296038989e-05,0.000370114259392422,1.18396430344063
"112597","CYTOR",-1.86553893327631,4.06841107384403,-4.24799615061297,7.18566266232506e-05,0.000370570754068789,0.962305367029499
"9098","USP6",-0.608044988854928,2.08593098652464,-4.24774356837128,7.1919652134296e-05,0.000370760022203304,1.20066131950357
"9076","CLDN1",-2.06170852986666,5.19926582714163,-4.24695237901728,7.21174199775566e-05,0.000371643521025945,0.836616661167714
"57018","CCNL1",-0.93406139180645,6.33943197916365,-4.24602430614337,7.23500745988825e-05,0.000372706090216043,0.758755536927617
"54482","TRMT13",0.757021030926861,3.00633429306674,4.24564037053008,7.24465340896151e-05,0.000373066539714128,1.07478455669986
"57473","ZNF512B",1.22093562614013,4.46049381773734,4.2449593808136,7.261793139016e-05,0.000373688322335324,0.933646179829936
"221395","ADGRF5",-1.93660090069154,-0.109535079996429,-4.24494980246853,7.26203449468747e-05,0.000373688322335324,1.35497498689795
"4929","NR4A2",-2.21021166906463,0.352423442644675,-4.24435414677018,7.27705912641304e-05,0.000374324692243978,1.35663830259376
"58497","PRUNE1",1.03196980649243,4.84803886013637,4.24406501168191,7.28436302245754e-05,0.000374563595503074,0.854745127515579
"4851","NOTCH1",-1.35194115476625,5.03820494430129,-4.24168685222926,7.34470797523951e-05,0.000377528712128734,0.809550115886753
"124995","MRPL10",-0.431780097655472,5.74071988987557,-4.2415623092148,7.3478815082214e-05,0.000377537826382404,0.753065755424074
"22807","IKZF2",1.19526157445647,2.09053078590074,4.24146952986815,7.35024652045265e-05,0.000377537826382404,1.16312709830925
"10382","TUBB4A",2.10209646793935,2.66392360031233,4.2412920159962,7.35477353028438e-05,0.000377632629969104,1.17631718403743
"54476","RNF216",0.672636315329176,5.95588339355304,4.24050693579333,7.37482725385104e-05,0.000378524296804803,0.746874427538347
"23594","ORC6",1.34321807978458,3.1980007528639,4.2400769238488,7.38583370184994e-05,0.000378951117875609,1.05206617815332
"9991","PTBP3",-1.0014479740186,5.15162501330459,-4.23964234626778,7.39697316326729e-05,0.000379352971384303,0.780066129070867
"5152","PDE9A",0.989158276484257,1.78795656613829,4.23956128029784,7.39905291389292e-05,0.000379352971384303,1.2252658056182
"55166","CENPQ",1.45885974182341,1.96507982266834,4.23885809518723,7.4171169186953e-05,0.000380140737565155,1.19376743227531
"23212","RRS1",0.716699737586393,4.48716870281482,4.23851893431071,7.42584481769294e-05,0.000380449612267688,0.894052951238989
"9721","GPRIN2",-2.890540560123,0.266292031010642,-4.23687487128515,7.4682938861695e-05,0.000382485276701132,1.29272574089956
"79902","NUP85",0.587892080767906,4.36905899987063,4.23635097780148,7.48186988711128e-05,0.000382876417964444,0.878537055463191
"10614","HEXIM1",-0.97208072710473,6.19736947245674,-4.23632733876939,7.48248302395201e-05,0.000382876417964444,0.728218465789932
"78994","PRR14",-0.509188630337478,4.34487192820884,-4.23626551696024,7.48408675558161e-05,0.000382876417964444,0.863562475661597
"7004","TEAD4",-0.597119719384682,5.03001969468949,-4.23590375185331,7.49347804627698e-05,0.000383217664501689,0.78716165297639
"25907","TMEM158",-2.63087331878579,4.40736925734433,-4.23456407537078,7.52835498369391e-05,0.000384861530273484,0.887883764540988
"51531","TRMO",-0.725022631771086,2.85265920391934,-4.23426006499581,7.53629138737349e-05,0.000385127459723397,1.04587015492731
"139886","SPIN4",-0.890976143236671,3.3397165635646,-4.23130985538148,7.6137304179531e-05,0.000388943704049516,0.955274264831978
"51550","CINP",0.615034866259129,4.10400525447527,4.23116221610691,7.61762591507441e-05,0.000389001607642886,0.921938090363808
"2305","FOXM1",1.58875489780935,3.60987109966656,4.2309978441146,7.62196517799856e-05,0.000389057022276919,0.962643493415867
"10498","CARM1",0.487068551235669,5.94375745723122,4.23083729143769,7.62620592393092e-05,0.000389057022276919,0.714920167901743
"81558","FAM117A",-0.906748230836985,2.65449193332875,-4.23080730258191,7.62699828533494e-05,0.000389057022276919,1.07242021306916
"79763","ISOC2",0.925796061218252,5.92545585739789,4.23010289832317,7.64563288754008e-05,0.000389866377943934,0.722926008777001
"540","ATP7B",1.17872040206015,5.01778998120779,4.22821239951054,7.69586298820157e-05,0.000392285683408726,0.803276865552164
"153020","RASGEF1B",-1.7620323711965,1.93539116606296,-4.22804649660078,7.70028619880697e-05,0.000392369141910266,1.13326053962459
"80034","CSRNP3",1.27783445218485,3.15178991967116,4.22779291752262,7.70705173651124e-05,0.000392571850477484,0.992586957363684
"8325","FZD8",1.0814912082792,6.56687604344942,4.22714020761977,7.72449262858846e-05,0.000393317983300939,0.699586051052629
"1736","DKC1",0.625742681460267,4.92601193254206,4.22672243325254,7.73567590844055e-05,0.000393745065032442,0.782431435620654
"220074","LRTOMT",-0.825100301176714,0.983558963020643,-4.22652049995132,7.74108701690219e-05,0.000393878141423593,1.24165916535675
"4828","NMB",-1.62205870648674,3.0872150604864,-4.22564435765964,7.7646070254306e-05,0.000394932196988676,1.00207203301954
"1129","CHRM2",1.58658198297176,5.9236261627338,4.22483626046553,7.78636165671383e-05,0.000395895731311038,0.704153994008684
"58528","RRAGD",0.982612905847008,6.75006879414138,4.22431976587219,7.80029699143595e-05,0.000396461143368401,0.688064384986629
"63926","ANKEF1",0.850531265427585,2.72026142641546,4.22322398897217,7.82994166539191e-05,0.000397824308857791,1.07180374922181
"389432","SAMD5",-1.66032965907724,0.606327915743706,-4.22187591007549,7.86656158055292e-05,0.000399540761992453,1.2392016999103
