"sigVDA24.ENTREZID","sigVDA24.SYMBOL","sigVDA24.logFC","sigVDA24.AveExpr","sigVDA24.t","sigVDA24.P.Value","sigVDA24.adj.P.Val","sigVDA24.B"
"25930","PTPN23",-0.573878965437669,6.10784004340119,-4.42678718685904,3.8400698652749e-05,0.000173958005733457,1.28841734484792
"4053","LTBP2",-1.94615833396491,3.82974389971653,-4.42667639681901,3.84157510734406e-05,0.000173970237337086,1.48624753140173
"221393","ADGRF4",-3.31599323761647,0.398851686206335,-4.42328507947279,3.88792933820791e-05,0.00017601284731379,1.84654737922302
"9557","CHD1L",0.685399078953019,4.3152209066099,4.42215969016986,3.90343144647578e-05,0.000176607819318173,1.43954025606881
"84287","ZDHHC16",-0.607011142765192,6.04294919336877,-4.42214896058839,3.90357953377926e-05,0.000176607819318173,1.27319900957435
"26119","LDLRAP1",-0.692746644022976,4.24918404588823,-4.42105470861934,3.91871084871697e-05,0.000177235464333108,1.40241415488996
"728743","LOC728743",1.10666153058742,1.77229249816892,4.42088991775391,3.92099450688426e-05,0.000177281819052834,1.76667208106602
"10023","FRAT1",-1.64036541161362,2.59995624117939,-4.41986920159192,3.93516833399462e-05,0.00017786556744538,1.65706350071245
"11062","DUS4L",0.863157115928988,2.73678115210572,4.41837048212323,3.95607001114623e-05,0.000178752935633569,1.65673328490923
"65264","UBE2Z",-0.663993705598005,6.67455256913701,-4.41814527521699,3.95922013168286e-05,0.000178837897160428,1.26164929952885
"56916","SMARCAD1",0.629611646158376,5.6224943449259,4.41784759703483,3.96338769539939e-05,0.00017896874736135,1.28289004606956
"56129","PCDHB7",1.11130848097976,0.95107669443247,4.41740485738776,3.96959403563514e-05,0.000179191546147068,1.85189412256636
"79629","OCEL1",1.22742769114938,2.78254780487311,4.41720997856943,3.97232884479355e-05,0.000179210303780229,1.67937251007101
"5825","ABCD3",0.556799347707808,6.55326639912359,4.41719390823501,3.97255444761343e-05,0.000179210303780229,1.25727345385656
"439949","PRKCQ-AS1",-1.28446570710952,-0.0313080162190117,-4.41621820741107,3.9862751282935e-05,0.00017977169038388,1.88967029722648
"3399","ID3",-1.40568011285774,4.93631652276767,-4.41598561213491,3.98955276029259e-05,0.000179861911254676,1.29333868233932
"6249","CLIP1",-0.623915424371807,6.65703288902454,-4.41470069871268,4.0077064265651e-05,0.000180622519397577,1.2498296211538
"55565","ZNF821",-0.8261918996221,3.57524305550835,-4.41314780673563,4.02975326651714e-05,0.000181558045443466,1.48952324899484
"144402","CPNE8",-1.85252716662817,1.32689785084205,-4.4109833443246,4.06067934794484e-05,0.000182892893944532,1.71989642052923
"27304","MOCS3",-0.787112923700392,3.88370619032605,-4.41066378736177,4.06526469632862e-05,0.000183040882298888,1.45858703620109
"9371","KIF3B",-0.935652963765756,6.6342857077311,-4.41008519632833,4.07357974298663e-05,0.000183356654203336,1.23662916818854
"57469","PNMA8B",1.71643566003813,1.58366537937534,4.40991650884438,4.07600709237851e-05,0.000183407296770156,1.78205271246246
"8291","DYSF",0.877100071775097,7.48450965057357,4.40926678591552,4.08536949156506e-05,0.000183769862405629,1.25320014904301
"9534","ZNF254",0.861778770242837,4.03482492880737,4.40907052752258,4.08820164688946e-05,0.000183838544044672,1.41171880322564
"387914","SHISA2",-1.71144527222133,4.15271398878358,-4.40890276517114,4.09062409445171e-05,0.000183888763952307,1.38360944445075
"115209","OMA1",0.937244811605378,4.50937204249927,4.40793008687854,4.10469682702641e-05,0.000184462508333886,1.37632202091295
"100506581","C16orf95",0.964208278661379,1.20047421264836,4.40702527657644,4.11782984455445e-05,0.000184972484850564,1.79807161808437
"10168","ZNF197",-0.531303037834292,4.72015680646863,-4.40696737660391,4.11867163086742e-05,0.000184972484850564,1.3056244588307
"100507347","VIM-AS1",-1.55470489576711,0.5155073977947,-4.4033126549132,4.17214579390057e-05,0.000187314317377417,1.78885282803367
"9445","ITM2B",-0.484481448037524,8.94472546794856,-4.4025009635371,4.18411324636467e-05,0.000187791749400255,1.33641625072364
"2778","GNAS",-0.65593737064194,10.9275126434027,-4.40105892190392,4.20545674707989e-05,0.000188689559814824,1.46003389384018
"56829","ZC3HAV1",-1.71018928017683,4.90012543135725,-4.39939480095829,4.23021862058965e-05,0.000189740124370652,1.26077709520011
"94097","SFXN5",-0.948345681447602,3.63773112398989,-4.39881536116688,4.23887378069118e-05,0.000190067807472953,1.40577180624828
"56061","UBFD1",-0.540101078604152,7.03531567510256,-4.39780638935646,4.25398596441696e-05,0.000190684717768455,1.20069005073507
"56271","BEX4",-0.980393084651882,7.02114936307752,-4.3975393032616,4.25799507621421e-05,0.000190803699183586,1.20507213655122
"3092","HIP1",0.874680068526017,5.92446658664899,4.39501334585786,4.29609296270295e-05,0.000192391268163319,1.19597540333514
"84299","MIEN1",-0.656851133098128,5.4946324796988,-4.39498518466293,4.29651956516967e-05,0.000192391268163319,1.20893723795752
"84258","SYT3",1.40167554230216,0.747265834098758,4.3949190541384,4.29752151123118e-05,0.000192391268163319,1.77848190210157
"285513","GPRIN3",2.62223525625674,5.1122678618164,4.39293463497162,4.32769327830237e-05,0.00019368043257582,1.3258537029737
"4867","NPHP1",1.0912857532609,1.72646199825136,4.39279067803971,4.32989002971863e-05,0.000193717189258441,1.69238584255945
"4646","MYO6",-1.17443504261305,5.71331035068348,-4.39268587064762,4.33149004861909e-05,0.000193727233549543,1.18736944890897
"3301","DNAJA1",-0.51368063242866,7.75194651440256,-4.39252905989495,4.33388503725426e-05,0.000193772815443457,1.21520720111355
"2036","EPB41L1",-0.799324524972974,5.76942454939364,-4.39228269411168,4.33765040694176e-05,0.000193879620220145,1.1794687115493
"9146","HGS",-0.451603537486895,6.64089496174246,-4.39097901025141,4.35762839060394e-05,0.000194710781260361,1.16547524964649
"23387","SIK3",-0.824140315400193,5.88996361427561,-4.38982234982948,4.37542810997301e-05,0.000195444115131176,1.16698062813065
"55345","ZGRF1",1.3021674206015,1.28439345418152,4.3888506791304,4.39043557690504e-05,0.000196052297606628,1.68578042427425
"79840","NHEJ1",-0.607334394469091,3.2692169000452,-4.38841018043727,4.39725553514003e-05,0.000196294602082131,1.43965600740231
"1875","E2F5",0.613373230295238,2.53730939800884,4.38771759423028,4.40799920301924e-05,0.000196711852900263,1.56645766623576
"256356","GK5",0.808953163463263,3.2137318026209,4.3865766919133,4.42575290999954e-05,0.000197441571062507,1.48877479183883
"102724826","ZNF337-AS1",-1.28126106586614,0.687031989416988,-4.38519691138328,4.44731657191974e-05,0.00019834074287181,1.71548692298683
"115024","NT5C3B",0.651891196471145,5.52686677796793,4.38452005843471,4.457931902451e-05,0.000198751227964925,1.19413749041496
"7284","TUFM",-0.383941050475926,8.70571194436618,-4.38335503109804,4.47626107561827e-05,0.000199505256294328,1.24440092174236
"57730","ANKRD36B",0.966492994447243,1.31789956176518,4.38292026782712,4.48311985602501e-05,0.000199747738222892,1.67575422669417
"26039","SS18L1",-0.835150591093379,4.70046405742694,-4.38204764695017,4.49691703052435e-05,0.000200299112770098,1.22521277729276
"25904","CNOT10",0.49018284735283,4.76980526712843,4.38193275712035,4.49873664301062e-05,0.00020031680961164,1.23468408164802
"7855","FZD5",-0.949177004958126,4.18208157871476,-4.3815348780255,4.50504373297011e-05,0.000200534247582652,1.2992948037959
"3183","HNRNPC",-0.487505937076731,8.06704012556425,-4.37932245389944,4.54027143479134e-05,0.000202038492535865,1.18987433021682
"79990","PLEKHH3",0.929136107342488,4.69764703556185,4.37795160428042,4.56223302093151e-05,0.00020295164203032,1.24276848947814
"10589","DRAP1",-0.903591601560861,7.32017037118837,-4.37560993497726,4.5999862442189e-05,0.000204566486465358,1.14072990848634
"9816","URB2",0.852503303455082,3.7650233988293,4.37464411319192,4.61564572761071e-05,0.000205191196235883,1.37719015629157
"9732","DOCK4",1.005284008335,3.60256546628529,4.3745639611359,4.61694760630156e-05,0.000205191196235883,1.38994003344005
"9663","LPIN2",-0.636030055687178,5.10745805671923,-4.37436822243477,4.62012841191515e-05,0.000205267787234741,1.15525537053123
"23241","PACS2",-0.411668572537081,6.23168104433431,-4.37414296785613,4.62379149029093e-05,0.000205365750076498,1.10686822590062
"153733","CCDC112",0.571905687875999,4.39070869049814,4.37344922164048,4.63509087205185e-05,0.000205802710725026,1.27396534923401
"26207","PITPNC1",-1.38534249066249,3.92206524208148,-4.37178423882378,4.6623186973832e-05,0.000206946412019997,1.27330295605667
"3712","IVD",0.528638017012041,6.55685264755482,4.37080796154626,4.67835609323859e-05,0.000207592839373574,1.09866983224292
"221749","PXDC1",-0.923486791259138,5.98151649554012,-4.36971719749475,4.69633749346297e-05,0.000208301081792253,1.1016167075638
"81620","CDT1",1.6397935114176,2.48939352347742,4.36966042827527,4.69727517588892e-05,0.000208301081792253,1.47968567440958
"29090","TIMM21",-1.15627150729689,6.13978714695108,-4.36695641586214,4.74214958128559e-05,0.000210224849552491,1.08947944259817
"8031","NCOA4",-0.639533181905069,8.47960258845738,-4.36683008293571,4.74425627778683e-05,0.000210228803208782,1.18278981648275
"153642","ARSK",1.09886889596917,4.18004024195603,4.36669879662746,4.74644653789934e-05,0.000210228803208782,1.28271586779773
"342132","ZNF774",-1.41524206215026,0.494994052755985,-4.36668260089136,4.74671680065271e-05,0.000210228803208782,1.67931630845841
"26284","ERAL1",-0.476948257196009,5.74120925282119,-4.36626210968763,4.75373888330779e-05,0.000210473619718664,1.09216800035532
"402415","XKRX",-1.98853580236176,0.136332720887573,-4.36609093974862,4.75660025814417e-05,0.000210534123305162,1.68453384507035
"26145","IRF2BP1",-0.693791713273517,5.77889565929741,-4.36579306438264,4.76158369875228e-05,0.000210688485118527,1.08784973274136
"7107","GPR137B",-1.11931013896492,3.05767267938471,-4.36455231069503,4.78239600363651e-05,0.00021154291870357,1.36382401837337
"51065","RPS27L",-0.923730538853477,7.33365366531987,-4.36373529447969,4.7961487381123e-05,0.000212084643100702,1.1004413830703
"54927","CHCHD3",1.08086541776379,6.23854610712662,4.36342997377566,4.80129800764949e-05,0.000212245703514549,1.08875876226136
"9537","TP53I11",-1.60523718757926,7.9755547957164,-4.36263735092461,4.81469073578505e-05,0.000212770958025719,1.159329820691
"54951","COMMD8",0.876744748524442,4.48689384655039,4.36171404842621,4.83033722796859e-05,0.000213395450184158,1.2388259609399
"400684","DPY19L3-DT",-1.47831451236465,0.0693788819180111,-4.36156601197247,4.83285047182611e-05,0.000213439529774848,1.71006515451019
"5428","POLG",-0.663860681904691,6.23213892636409,-4.36065466996512,4.84835047374858e-05,0.000214056953204624,1.06292421222137
"55608","ANKRD10",-0.725029606932775,5.51963787017388,-4.35839324657271,4.88702113111745e-05,0.000215696664401937,1.07169816665696
"79780","CCDC82",-0.714827530197824,4.59708770426782,-4.35595304143873,4.92908463276125e-05,0.000217408912584916,1.139313363593
"9646","CTR9",-0.467272713414985,6.7685774830612,-4.35589573816494,4.93007661770532e-05,0.000217408912584916,1.0516531529196
"338799","LINC01089",-0.945462293764893,1.87629572808302,-4.35587438179575,4.9304463703225e-05,0.000217408912584916,1.52592314274154
"83716","CRISPLD2",-2.28384845492022,1.06831026364015,-4.35404329815743,4.96224899916115e-05,0.000218742769653163,1.5930368948984
"653121","ZBTB8A",-1.14970707615944,3.51084725429845,-4.35392085682917,4.96438266854296e-05,0.000218768352640047,1.29049321831321
"114781","BTBD9",0.697366688156079,4.90113779670016,4.35270271200822,4.98565865864215e-05,0.000219637211599362,1.14424180425499
"29110","TBK1",-0.664893396965346,5.16449139667268,-4.34966207921988,5.03915271678503e-05,0.000221924411704816,1.06115699895532
"114885","OSBPL11",0.456666276971317,5.45143968676731,4.34936698036254,5.0443739521033e-05,0.000222084910101353,1.05941563170381
"10667","FARS2",0.701692415757123,3.55817829264816,4.34785865829398,5.07114302161414e-05,0.000223193682238792,1.28739322643713
"219333","USP12",-0.767416931908846,4.96865045929844,-4.34626899302888,5.09950486611335e-05,0.000224371841719277,1.0824882605561
"50944","SHANK1",2.10913517005527,2.22189870409668,4.34501683799977,5.1219533251398e-05,0.000225289164994594,1.5063164521475
"118433","RPL23AP7",-0.900425583237188,3.41282915466643,-4.34400956395722,5.14008112943146e-05,0.000226015930774001,1.26565617175008
"2931","GSK3A",-0.419217914696524,5.91576917444029,-4.34366427517144,5.14630956534902e-05,0.000226219175775205,1.0114813339129
"5002","SLC22A18",1.13944368632568,5.10909035844587,4.34264512148334,5.16473612378451e-05,0.000226958326263279,1.12201353523449
"84171","LOXL4",-2.38234929726633,6.13453497677375,-4.34126079122826,5.18986768937092e-05,0.000227991567489395,1.02960181542956
"59341","TRPV4",1.16754412819466,0.00154995280674087,4.34049766861444,5.20377232706694e-05,0.00022853111772501,1.65520280015859
"1847","DUSP5",-1.28226947350086,6.11808501553202,-4.33955578838575,5.22098387798653e-05,0.000229215514144521,0.999166312972823
"6251","RSU1",0.838440950959476,6.24093538474559,4.33806049960644,5.24842165692094e-05,0.000230348303571438,0.99791282821054
"11338","U2AF2",-0.388130402741479,7.14871158867037,-4.33713335651786,5.2655044348694e-05,0.000231026057509971,0.998549151638347
"10678","B3GNT2",0.968657195539985,5.87600782085645,4.33648581141723,5.27746753896751e-05,0.000231478831575268,1.01236889465986
"5827","PXMP2",1.16184180342694,3.27455151647423,4.33624792128076,5.2818690690918e-05,0.000231599763291061,1.34197452261075
"10616","RBCK1",-0.562784401640622,5.77423053341099,-4.33529653783029,5.29950752808887e-05,0.000232300852865246,0.986448980323025
"85379","KIAA1671",-0.868326588654117,5.9520707563793,-4.3346792168429,5.31098307840096e-05,0.000232731442676413,0.977037538970706
"54974","THG1L",0.596868622196827,3.29947573090959,4.33338588608023,5.33510334208153e-05,0.000233715693529942,1.28855426140283
"81788","NUAK2",-2.19275786562562,3.69175821700838,-4.33071992594663,5.38515838833032e-05,0.000235835108026257,1.22890899321571
"119710","IFTAP",1.13836908393953,4.18760883709648,4.33021179615397,5.39475037196683e-05,0.000236181735277528,1.17397194980611
"64757","MTARC1",1.46141103853204,2.28124997621211,4.32997079042498,5.39930563568706e-05,0.000236307708430754,1.44029319679703
"11051","NUDT21",0.493107357670917,6.26087003572304,4.32772588809296,5.4419162294778e-05,0.000238098627449411,0.954545624742194
"352954","CASTOR3",-1.20048276433078,3.95212488730522,-4.32675800491654,5.46038809525435e-05,0.000238832627122864,1.11794531903034
"9789","SPCS2",0.542311444808199,5.68268024475292,4.3264583316901,5.46611961675631e-05,0.000238965154203879,0.974016447665099
"84787","KMT5C",1.01532341624253,3.49987048075429,4.32639102043719,5.46740780738055e-05,0.000238965154203879,1.22137711195151
"928","CD9",-1.54673535692807,5.37133665754473,-4.32633353535832,5.46850817948808e-05,0.000238965154203879,0.982760286346657
"64858","DCLRE1B",1.31740393660807,2.21615887884333,4.32410401650817,5.5113514011944e-05,0.000240762633791631,1.42596728602422
"6747","SSR3",0.775006946914511,8.19893283057309,4.32350426161217,5.5229319383159e-05,0.000241193716028655,0.992247038558813
"8572","PDLIM4",-1.5136517568367,4.00155511994199,-4.32274234786923,5.5376775915067e-05,0.000241762712953442,1.097221550195
"100289373","UBAC2-AS1",-1.15867557553488,0.981019894817345,-4.32204300892289,5.55124579798739e-05,0.000242279968450122,1.48914079956448
"64122","FN3K",1.30420128888304,4.63389933949617,4.32189916787251,5.55404052006976e-05,0.000242326848465497,1.10243225535424
"23274","CLEC16A",-0.771318006364951,5.59205987813161,-4.32173498794708,5.55723207804335e-05,0.000242391008321965,0.947688762813024
"23446","SLC44A1",0.95604915831685,4.29375109704524,4.32144867047033,5.56280217045704e-05,0.000242558841389216,1.10470427583212
"92521","SPECC1",-1.25919476603406,5.14651301418284,-4.32120132511367,5.56761844680445e-05,0.000242693711559251,0.983142792495384
"134430","WDR36",0.522227659231638,4.92555842833783,4.32016178419577,5.58790448777767e-05,0.000243502620067638,1.0142957711228
"6117","RPA1",-0.641202885375429,6.19507740168243,-4.31714835367459,5.64711560424585e-05,0.000246006731117224,0.914732414874111
"55789","DEPDC1B",1.70510252560518,0.995308177919069,4.31554468702187,5.67887367615024e-05,0.000247313719402907,1.47789982528207
"22932","POMZP3",-2.56529071640632,2.54227529137483,-4.3113417683903,5.76292946493026e-05,0.000250896749873501,1.26987435048741
"57410","SCYL1",-0.505665162217749,7.10838655659626,-4.3102287154046,5.78539104638084e-05,0.000251796809323942,0.906504506073349
"112849","L3HYPDH",-1.01993871830947,4.25670000823013,-4.3101334283663,5.78731789193217e-05,0.000251802858171062,1.0151965633229
"11231","SEC63",0.545498444086696,7.0120078389653,4.30997028831193,5.79061827056914e-05,0.00025186864645675,0.901277270477314
"81617","CAB39L",0.925723475538717,4.27698539899656,4.30941666681847,5.80183182660374e-05,0.000252278479301905,1.07528414621506
"7325","UBE2E2",1.15127063886735,4.94986754280802,4.30815790171861,5.82740639471079e-05,0.00025331231994786,1.00382747469181
"1155","TBCB",0.723329461404543,6.08845566890467,4.3047062181566,5.89809677164062e-05,0.000256306062733066,0.888555118962663
"9278","ZBTB22",0.759189999981878,4.72095713310105,4.30432673410553,5.90591911430943e-05,0.000256566825434713,1.00630434538669
"8863","PER3",1.89980936216066,1.88132639227758,4.30271946357936,5.93916156182805e-05,0.000257931395118058,1.41495876606382
"79905","TMC7",-1.65722106910081,3.47433591660487,-4.30248092298123,5.94411061672247e-05,0.000258066750696422,1.11542646251945
"54498","SMOX",-1.30334866478912,3.4778321235522,-4.30135047293454,5.96761871702651e-05,0.000259007525456399,1.13857982844481
"1837","DTNA",1.23335815462284,6.03701051782541,4.30064179721387,5.98240179367232e-05,0.000259569152378561,0.888402183303741
"7112","TMPO",0.848749997692027,5.84156682536389,4.30020350529486,5.99156238087606e-05,0.000259886555504337,0.877118274197933
"55654","TMEM127",-0.577590793398679,7.64220967723524,-4.29956067233373,6.00502260338575e-05,0.000260390204267503,0.896876655418295
"124751","KRBA2",1.57787079956948,3.22103375748654,4.29805947717757,6.03657021544857e-05,0.000261677608231387,1.19750544957168
"3093","UBE2K",0.43586620112881,6.25905132838233,4.29698081464537,6.05933740531079e-05,0.00026258371697353,0.849912424889951
"92558","BICDL1",-1.36459985148595,0.991375018381314,-4.29575589372197,6.08529255298685e-05,0.00026362737716477,1.38992887712528
"5217","PFN2",0.7541053161355,7.00828387273909,4.29403710295337,6.12189414638318e-05,0.000265131479574602,0.847030333000127
"54760","PCSK4",1.28502805350179,1.08244031620032,4.29263915786204,6.15182056329421e-05,0.000266345652669645,1.42734350808434
"8520","HAT1",1.11392606025344,5.58348538177134,4.29116704344592,6.18348797499888e-05,0.000267634433435416,0.874153026873262
"339768","ESPNL",1.61531015209189,0.623570318647921,4.29097262042505,6.18768209805822e-05,0.000267733685619207,1.44943690957508
"5071","PRKN",2.32333227549331,1.73288298024059,4.28940025724447,6.22170279091395e-05,0.000269123040869877,1.38524894010205
"83734","ATG10",0.720283518194321,3.58768460852347,4.28676041509162,6.27922812078802e-05,0.000271527936300824,1.09413646570731
"388610","TRNP1",0.468209180534997,5.77176652935304,4.2857036009659,6.30240151763022e-05,0.000272446356581658,0.838143557050306
"5089","PBX2",0.781822000150203,6.22034440599769,4.28477361780671,6.3228623339113e-05,0.000273246987145771,0.815460887988456
"63977","PRDM15",-0.931348382721666,3.06968808655,-4.28341382519512,6.35289538856661e-05,0.000274399310202152,1.07113627667485
"89872","AQP10",1.7580995929409,4.1645458789461,4.28338997476524,6.35342339228357e-05,0.000274399310202152,1.07385699965663
"11076","TPPP",1.44061631099702,3.17033741574716,4.28289949368596,6.36429115362098e-05,0.000274784416332305,1.15015176531673
"83448","PUS7L",0.738700924926257,3.03741197396492,4.28280932086252,6.36629110332689e-05,0.000274786527426466,1.15523795628651
"284996","RNF149",0.677025262775358,5.56011034109697,4.28259081392412,6.3711399103627e-05,0.000274911564024351,0.836673857039999
"10978","CLP1",-0.8326693122067,4.24746307306426,-4.27964980718851,6.43675186665105e-05,0.000277657621102338,0.957196806540512
"9154","SLC28A1",-1.99726758532516,-0.0758068266591787,-4.27473430016083,6.54787751735083e-05,0.000282364687551651,1.39511759401985
"84811","BUD13",0.525979724591866,3.3735729648498,4.27329303138562,6.58081130342094e-05,0.000283698029988921,1.07221063827175
"79650","USB1",-0.589715207116014,5.99788668571732,-4.2729349120455,6.5890193802812e-05,0.000283891559185708,0.770893055030301
"84900","RNFT2",1.06114507217799,1.55947688609113,4.27292128463927,6.58933191549332e-05,0.000283891559185708,1.30184110128054
"51676","ASB2",1.8548339756422,8.09524582301577,4.27038192546427,6.6478216847083e-05,0.000286323916230678,0.82038281559031
"101060351","TBC1D3K",-1.11734997108825,1.62875492330693,-4.26975349308374,6.66237397929851e-05,0.000286862962777255,1.23395907499184
"54985","HCFC1R1",-1.1530178958114,4.58488703917835,-4.26952599380883,6.66764966851097e-05,0.000287002377540674,0.86956000356329
"9540","TP53I3",-1.34692525670954,7.98910969926082,-4.26750314275502,6.71473768827117e-05,0.00028894092759429,0.828541191518658
"57722","IGDCC4",-0.983273485613378,5.34489474911454,-4.26704666512221,6.72540804779548e-05,0.000289311688897836,0.773092950996608
"1294","COL7A1",-1.42211165153027,4.99163785920462,-4.26673524066966,6.73269714851492e-05,0.000289536814166975,0.805157923975752
"55582","KIF27",-0.805809645364906,1.26951291026177,-4.26608655629797,6.74790462002226e-05,0.000290102224262495,1.2518618052884
"51593","SRRT",0.558425519417411,6.23583806101643,4.26350669637602,6.80871561759293e-05,0.000292627252847662,0.740953648043451
"29960","MRM2",-0.481764078826079,4.50787966156294,-4.26254698508466,6.83147254216954e-05,0.000293515739121158,0.853484924661063
"29775","CARD10",-1.79595009644619,3.17873577036477,-4.26207754694732,6.84263079006581e-05,0.000293905495722131,1.03538052325878
"84461","NEURL4",0.703563785944371,5.65502749582665,4.26036237382456,6.88354960550825e-05,0.000295572904402372,0.760165196929732
"2209","FCGR1A",-1.2983735921746,0.176019335193041,-4.25987981032366,6.89510474810421e-05,0.000295978833502895,1.35272470494079
"57604","TRMT9B",1.32034118175254,5.02886225209326,4.25936098751283,6.90754908400571e-05,0.000296422673062573,0.826026599059086
"9969","MED13",-0.565212718238562,5.98742915549666,-4.25898681587638,6.91653735306828e-05,0.000296717977705189,0.721787567401099
"85409","NKD2",-1.43375603045997,1.25331739560072,-4.25866210600236,6.92434663994155e-05,0.000296883983130176,1.24085254816592
"6414","SELENOP",2.32367102460175,2.20271188848665,4.25865062698685,6.92462286695987e-05,0.000296883983130176,1.25882158977701
"4150","MAZ",0.716372283470389,7.30663983546273,4.2569299387145,6.96614980379997e-05,0.000298566114713459,0.732916589297361
"5425","POLD2",0.658072185871207,6.65801865994852,4.25684948867439,6.96809726684989e-05,0.000298566114713459,0.715832786705295
"23150","FRMD4B",1.23576517038892,5.69698387540869,4.25609202658645,6.98645910133459e-05,0.000299261830849137,0.76803720878277
"9718","ECE2",-0.927027444372668,2.90095715985676,-4.25521567452955,7.00776143685017e-05,0.000300083040670714,1.04694126101749
"57787","MARK4",-0.605684173885511,6.02445832034044,-4.25504368457998,7.01194953854655e-05,0.000300171116416078,0.70917786092112
"8269","TMEM187",1.03769874410571,4.41242531475245,4.25402046068817,7.03691605294504e-05,0.000301148361256998,0.890602222147157
"63967","CLSPN",1.72170548823648,2.66717749187331,4.25385580517441,7.04094165450842e-05,0.000301229107722043,1.07549230084602
"3038","HAS3",-2.07581715729446,1.51115214861203,-4.25287076132023,7.06507123566415e-05,0.000302138722773736,1.1673252096341
"143425","SYT9",3.07115635577414,3.29294187476721,4.25281279941164,7.06649355876659e-05,0.000302138722773736,1.10511667815371
"2872","MKNK2",-0.857808082574572,6.41480040009238,-4.2523212029581,7.07856796041072e-05,0.000302563129451971,0.699039122837652
"53917","RAB24",-0.546289986422489,4.77203082703665,-4.25220860919414,7.08133625487552e-05,0.000302589623221076,0.796586367409594
"64170","CARD9",-1.94594211765243,0.271987156015141,-4.25064348364637,7.11992604395664e-05,0.000304146309988127,1.33724473709964
"26015","RPAP1",-0.522488583719903,5.1748867643836,-4.25022509436111,7.13027630250495e-05,0.000304496092918374,0.737990497020357
"80790","CMIP",-1.13805126704494,5.49665513440619,-4.24978733801945,7.1411212631371e-05,0.000304866783479912,0.712378595380216
"10927","SPIN1",0.35802106710982,6.36816890480464,4.24753803053616,7.19709783922022e-05,0.000307163412022963,0.681586973515082
"388389","CCDC103",-1.10253688377066,1.1713363125925,-4.24736289289602,7.20147411887009e-05,0.000307257078128344,1.22770887276597
"342184","FMN1",-1.60820598131242,1.4079385953564,-4.24676656262307,7.21639434328765e-05,0.00030780041771915,1.18630932377303
"11143","KAT7",0.616228958072625,5.15194222737143,4.24664366899137,7.2194728671858e-05,0.00030781527322177,0.739539218767208
"2073","ERCC5",-1.14235323978,1.11352234797477,-4.24657818561321,7.22111376544113e-05,0.00030781527322177,1.2414401547099
"2395","FXN",0.718121083939188,3.24501548479765,4.2462044877809,7.23048488712045e-05,0.000308121480030876,1.00820865661619
"1471","CST3",-0.710146149274233,7.86276874283003,-4.2458861062815,7.23847814244915e-05,0.000308368802656545,0.734556953335042
"90523","MLIP",1.52570239871288,6.99673149868122,4.24548812937992,7.24848174200514e-05,0.000308701593149079,0.694817098143441
"25852","ARMC8",0.498423559220811,5.5562110481104,4.24487382790175,7.26394918113504e-05,0.000309266808546269,0.706992962094427
"401010","NOC2LP2",-0.521902066382574,2.9673763961333,-4.24470562629954,7.2681898821877e-05,0.000309347098821899,1.0158075952034
"79007","DBNDD1",-2.05459990899901,3.78922128992338,-4.24462482500281,7.27022789761777e-05,0.000309347098821899,0.877359531247548
"29087","THYN1",0.696021781193405,4.20312690248658,4.24437182081618,7.27661288899037e-05,0.000309525267075024,0.865219058202496
"7469","NELFA",0.425928305088621,4.5200851037059,4.2440503190509,7.28473436518329e-05,0.000309777170287565,0.804046831613672
"84079","ANKRD27",0.678506364682658,3.38564719991518,4.24287356109299,7.3145354206691e-05,0.000310950548942661,0.966561378440632
"80856","LNPK",0.822616727479748,6.2263392937304,4.24271783093844,7.31848807289181e-05,0.000311024701323501,0.673119997584617
"10687","PNMA2",1.8377797567432,1.11507890454783,4.24248830504458,7.32431753517273e-05,0.000311178546501879,1.28814634407226
"80895","ILKAP",-0.56386234062888,4.28802756744142,-4.24226057842993,7.33010574146333e-05,0.000311330546630789,0.814387947525405
"56904","SH3GLB2",-0.576922156105685,5.92332933816357,-4.24212882554464,7.33345657183487e-05,0.000311378963996751,0.668035988326318
"284889","MIF-AS1",-1.14749325502909,-0.00756766114479034,-4.24134146678805,7.35351215084567e-05,0.00031213642294307,1.3144039820631
"9788","MTSS1",0.753559041582998,5.08220232221817,4.24065858664325,7.37094943530115e-05,0.000312782319514255,0.717668399276971
"23281","MTUS2",1.57964165802083,5.81806451593297,4.24031341629667,7.37977855082601e-05,0.000313062653945282,0.699584962535324
"890","CCNA2",1.48957997199115,3.95357233475209,4.24009118703726,7.38546837104037e-05,0.00031320968544936,0.839551781625282
"84233","TMEM126A",1.18978855549343,3.91411992803418,4.23985775664987,7.39144955048431e-05,0.000313368980942267,0.935683278649162
"90637","ZFAND2A",-0.799983601575732,3.46279585842769,-4.23956842073485,7.39886970297411e-05,0.000313589169114317,0.951372607768222
"8925","HERC1",0.59874121441826,6.24892610573735,4.23909110816855,7.41112636351721e-05,0.000314014150733383,0.657961248174316
"23587","ELP5",0.734945291727312,5.13163545539332,4.23828558816713,7.43185547268789e-05,0.000314792392515042,0.74174719816377
"2305","FOXM1",1.62688126627313,3.60987109966656,4.23820377188849,7.43396405499169e-05,0.000314792392515042,0.929014554421264
"10351","ABCA8",2.93237306792692,2.9683268265622,4.23802793036024,7.43849783091766e-05,0.000314889700783421,1.1120583634123
"130827","TMEM182",2.06399848987666,2.97919431898837,4.23680657161919,7.47006242846051e-05,0.000316130887146748,1.07377522883762
