"sigVMT24.ENTREZID","sigVMT24.SYMBOL","sigVMT24.logFC","sigVMT24.AveExpr","sigVMT24.t","sigVMT24.P.Value","sigVMT24.adj.P.Val","sigVMT24.B"
"9215","LARGE1",0.90799961868368,5.84647548701882,4.01253899231556,0.000160928924439859,0.00442680267931832,0.0910787118432292
"83903","HASPIN",1.64540321333547,0.413036949415358,4.01138549756554,0.000161556832905938,0.00443541215330845,0.653070474346075
"84628","NTNG2",-1.87482345829334,0.460670330275115,-4.00587631068494,0.000164588463032865,0.00450246310142822,0.644523330624522
"26035","GLCE",0.81528078660988,4.68094771282792,4.00578622138953,0.000164638490289373,0.00450246310142822,0.134945767500729
"222229","LRWD1",-0.54167927761537,5.48466951088766,-4.00030096363811,0.000167712235128939,0.00457763395262786,0.0502307944333253
"4891","SLC11A2",0.574119549754742,5.12795627794883,3.99746433286487,0.000169323382337001,0.0046126702453275,0.05151645066739
"26511","CHIC2",-0.538894511712698,4.51728267879527,-3.99424639276714,0.000171169145768927,0.00465395028766325,0.127845973289693
"6790","AURKA",1.04371388357214,5.17996642278435,3.99188131605438,0.000172538052290143,0.00468213088334176,0.0448135205252882
"85444","LRRCC1",0.986345633924386,2.1926746825607,3.98925561009898,0.000174070154742163,0.00470910924041868,0.358791865161225
"3983","ABLIM1",0.650057022398125,9.34059950710751,3.98903251795151,0.000174200931145849,0.00470910924041868,0.121907231070807
"817","CAMK2D",0.674799656211137,8.62124122646019,3.97960930129659,0.000179811992485607,0.00485147912292585,0.0611784349312448
"9910","RABGAP1L",1.03317787958646,4.74104168582122,3.97531205386845,0.000182428157890581,0.00491265425569969,0.0358112164057314
"23513","SCRIB",-0.627113859494891,7.01527279126277,-3.97245905829081,0.000184185250992909,0.00495050586829032,-0.0480324976124269
"6049","RNF6",-0.448578403054541,6.37450888456346,-3.9705991628526,0.00018533947243102,0.00497204024708283,-0.0785267514948389
"348654","GEN1",0.700224499371382,3.33422004336787,3.96952645950618,0.000186008335929008,0.00498049696430448,0.180241568172296
"6586","SLIT3",1.17828803453254,8.26935258002686,3.96772727908759,0.000187135397328079,0.00500116686142063,-0.00683164744631437
"5426","POLE",1.21375314967217,4.08071957889881,3.96550729984796,0.000188535116067318,0.00502903139146232,0.0875445854880095
"27342","RABGEF1",-0.338745719096386,5.08083609222073,-3.96093164614796,0.000191451950728288,0.00509280788862208,-0.0588568736752588
"54808","DYM",0.436149742252883,5.37484714088642,3.9602031185783,0.000191920351557477,0.00509280788862208,-0.0813812717819653
"10400","PEMT",0.814920333551236,4.64348237814657,3.96006253935126,0.000192010862599995,0.00509280788862208,-0.00561411806911938
"5558","PRIM2",0.897659674098223,1.98632882807417,3.9470262988864,0.000200584974340274,0.00531022326806093,0.283197501749722
"9134","CCNE2",1.91284539120963,1.93064255779853,3.93889482768554,0.000206118331224537,0.00544647387798569,0.329162312588884
"29789","OLA1",0.518803671154307,6.01299176056897,3.93344999249766,0.000209905182584041,0.00553615092043752,-0.199719532701756
"9913","SUPT7L",-0.330809828840017,5.89995889585265,-3.93120353678577,0.000211486989645578,0.00556744441526788,-0.201430668226485
"11103","KRR1",-0.520589275009606,5.00362615774905,-3.93045737636136,0.00021201491711733,0.00557092927738896,-0.13185603287067
"1263","PLK3",-1.57361779424529,5.23859201781279,-3.9296652162007,0.000212576776676861,0.00557529110375589,-0.102299653981062
"143888","POGLUT3",1.10796425621702,4.37367359078034,3.92466804450625,0.000216154273717924,0.00565858139599117,-0.102126085050723
"25981","DNAH1",-0.846861971398009,1.52043695342574,-3.92362532842754,0.000216908020548708,0.00566118867794762,0.233972990229016
"51390","AIG1",0.710128027527865,5.43160698802209,3.92341855831372,0.00021705778799288,0.00566118867794762,-0.208197606634895
"4796","TONSL",0.596494520548005,3.58982289617626,3.92214345718053,0.00021798356575554,0.00567482539759893,-0.0381708566581604
"26586","CKAP2",0.669772677999353,6.26540662291842,3.91648101347075,0.000222140776905593,0.00577238136888998,-0.252377519505998
"9811","CTIF",0.524074117065804,6.35170167851668,3.91461292947966,0.00022352890697669,0.00579495251934625,-0.261594734357817
"5875","RABGGTA",-0.695654798788439,5.21899796132346,-3.91420611565669,0.000223832304070176,0.00579495251934625,-0.213457676746872
"4023","LPL",1.45113484280875,5.9660026189049,3.91202943692397,0.000225462379600904,0.00582644431981492,-0.244512363199282
"23090","ZNF423",-1.46604146818182,1.79099150958164,-3.91076369566549,0.000226415508170258,0.00583507487873001,0.233752790457134
"51463","GPR89B",0.502933688798949,4.80377243029702,3.91045438483342,0.000226649013298273,0.00583507487873001,-0.184456865085393
"10939","AFG3L2",0.492581147315724,7.37857004819475,3.90993812114778,0.000227039266795232,0.00583507487873001,-0.232637469562786
"115426","UHRF2",0.479737108208195,4.67569596857609,3.90744161180236,0.000228935551332617,0.00587309345167319,-0.195858297147871
"643236","TMEM72",2.14493001978174,0.319240217836009,3.90440620520368,0.000231261667400599,0.00592198058849097,0.339014603823026
"4249","MGAT5",0.651926793217857,8.51728394353027,3.90099214270153,0.000233905083349781,0.00597880071487897,-0.202645284160907
"56970","ATXN7L3",-0.3612127774326,6.13437554604012,-3.9002308505847,0.000234498475726087,0.00598310965964892,-0.304234029500387
"57134","MAN1C1",0.788977390633683,7.30279991502826,3.89072260077829,0.000242032587541365,0.0061641717232054,-0.307623649995336
"284080","PICART1",-1.87522903232162,-0.150862557963004,-3.89007697127931,0.00024255250957416,0.00616626271632214,0.313453371953775
"84798","C19orf48",0.669987370304996,4.30090754344057,3.88025333847248,0.000250596946854621,0.00635929261171258,-0.193024495258651
"6880","TAF9",-0.448353829174978,5.90033588210116,-3.8723992443773,0.000257212176886649,0.00651542499868987,-0.388109569917574
"101927631","ADNP-AS1",-0.829006608753101,0.631156293095128,-3.87095191099296,0.000258449365466472,0.00653501052644486,0.187068471834088
"80010","RMI1",1.09222655021644,2.93723950381829,3.86723582611988,0.000261652105726863,0.00660413666139272,-0.0532808946342298
"207063","DHRSX",0.634092961137495,4.46294982529649,3.86645800868912,0.000262327277887559,0.00660933341997922,-0.301362480097894
"57501","CFAP92",-1.61001956191896,-0.0239967721910398,-3.85984458875015,0.000268135880791658,0.00673259048260187,0.207916431124504
"116349","EXOC3-AS1",-0.734259915054797,2.68805318261149,-3.85979999228358,0.000268175465829285,0.00673259048260187,-0.0504126092353214
"55135","WRAP53",0.521073654033451,2.98995282707297,3.85756231248623,0.000270168905691105,0.00677056738034435,-0.111082147481341
"201725","C4orf46",1.0738556694236,3.1126218536435,3.85696744549387,0.000270701230876282,0.00677185814504718,-0.154592908346782
"29893","PSMC3IP",1.21844964582461,1.24936758230606,3.85388845646255,0.000273472629182178,0.00682905764078333,0.104019845852356
"7633","ZNF79",-0.825232164312201,4.23169580980383,-3.85078302544629,0.000276295385804991,0.00688420822541616,-0.257983917687404
"55732","C1orf112",0.871444487923499,1.87536137737448,3.85038548478092,0.000276658751461626,0.00688420822541616,-0.0111147927455137
"10313","RTN3",0.456882596697683,7.45247990589329,3.84752353073777,0.00027928823513486,0.00693269239926564,-0.434081740149518
"63908","NAPB",-0.672423622307272,4.21841295690898,-3.84659560565434,0.000280145920523053,0.00693269239926564,-0.315520275580739
"445815","PALM2AKAP2",1.30807607099626,1.11287264469941,3.84614984654539,0.000280558835376814,0.00693269239926564,0.106825024930894
"23178","PASK",1.28431089440317,1.82085994227915,3.84613115532704,0.000280576162140118,0.00693269239926564,-0.020414488128556
"8877","SPHK1",-1.35362131854829,4.64493304200999,-3.84071488438958,0.000285640517231363,0.00703432813308294,-0.284652274637114
"57578","UNC79",-0.672458631219327,1.29055961728627,-3.84032198770828,0.00028601127613875,0.00703432813308294,0.0280130263615197
"134147","CMBL",-1.37565727058509,3.92341532931193,-3.84013501677388,0.000286187874201685,0.00703432813308294,-0.313314393292447
"51594","NBAS",0.528902177143658,6.34840160105166,3.83109816123303,0.0002948491428012,0.00723459116239042,-0.524906820971992
"79758","DHRS12",-0.742760761541111,2.46727050281353,-3.82813880730126,0.000297739721759712,0.00729281085437179,-0.170577583727924
"2954","GSTZ1",-0.581851796301746,4.37340739029862,-3.82207250290973,0.000303750191232775,0.00742711405090694,-0.419569071451969
"55147","RBM23",-0.345422278941011,5.90881507204568,-3.82134154992308,0.000304482218475536,0.0074321101646611,-0.552360648845282
"26031","OSBPL3",-0.806524928173372,5.33718753367206,-3.8094440850042,0.000316637546990073,0.00771543808271313,-0.537768329857663
"65057","ACD",0.706499022540806,2.80741979383773,3.80586246853546,0.000320386934010026,0.00779331533436477,-0.216066001371037
"5095","PCCA",0.577769679767442,4.48560212390209,3.80420283688323,0.00032213869245726,0.00782241611132423,-0.485373492698126
"645954","SVIL2P",0.912375151775264,3.13203397415213,3.80055304557046,0.000326023418460004,0.00790312190290998,-0.26007064217905
"10715","CERS1",0.977095712293968,1.53065749744137,3.79876034909509,0.000327947904373014,0.00793611389207822,-0.112307346437383
"64116","SLC39A8",0.84322405482193,5.55417787704327,3.78920175148634,0.000338394260542643,0.00817208859447966,-0.611217406537888
"51686","OAZ3",-0.962147052228548,0.000148995917381307,-3.78878248957575,0.00033885968043,0.00817208859447966,-0.00485518254449957
"1605","DAG1",0.562066228676077,8.87112046131028,3.78824747875668,0.000339454482637552,0.00817243920250817,-0.532614150173932
"54780","NSMCE4A",0.78813343047635,3.88546820539757,3.78526122437427,0.000342792879903743,0.00823032373416789,-0.485175826847807
"148756","OVAAL",-1.87724575953523,2.34593424806153,-3.78465163365621,0.000343478207107689,0.00823032373416789,-0.197607931080412
"6924","ELOA",-0.393703362120843,5.90582320456149,-3.78453282865849,0.000343611925283351,0.00823032373416789,-0.663231703454076
"9232","PTTG1",1.28511361307591,4.61550442495026,3.78228473472151,0.000346151629304577,0.0082642361924863,-0.456572412520465
"401264","TRAM2-AS1",-0.63721492793584,2.84296115384644,-3.78210051890748,0.000346360535348552,0.0082642361924863,-0.326790995411427
"284403","WDR62",1.44613216801168,3.59739375275165,3.78172381944303,0.000346788099244491,0.0082642361924863,-0.399097117346323
"5936","RBM4",-0.375622634443729,5.30330827407477,-3.78035452046012,0.000348346550704222,0.00828735273668626,-0.645338468334407
"51499","TRIAP1",-0.947281749411717,5.50713431062333,-3.77801884511993,0.000351020356450516,0.00833498367289522,-0.66580996814422
"440359","YBX3P1",-0.91062240675439,3.83744612352484,-3.77757362328735,0.00035153225658192,0.00833498367289522,-0.434827155360296
"147645","VSIG10L",0.809222686114464,2.49514551296594,3.77688960879785,0.000352320104536596,0.00833962412150155,-0.242230909329175
"23582","CCNDBP1",-0.465407471649443,6.37385982582959,-3.77298032071945,0.000356855358190155,0.00843280346434588,-0.698197282622124
"8321","FZD1",0.83139282186982,6.67590064462451,3.77077509595632,0.000359438285383264,0.00847961274930969,-0.710067282356103
"55366","LGR4",0.718136239206318,8.70370182662877,3.76537633193844,0.000365837468713801,0.00861614533338658,-0.586954383606587
"9878","TOX4",-0.386056841829192,6.14563884632002,-3.76474289260853,0.00036659539485782,0.00861958187174881,-0.729531084503393
"9735","KNTC1",1.08831320735446,3.46018019155324,3.753382663781,0.000380446012340703,0.00893033606301077,-0.507873707865184
"10432","RBM14",-0.788436846027007,4.97076768786713,-3.75054157823191,0.000383987390253544,0.00899696355263174,-0.719768810501058
"27113","BBC3",-1.12344041580043,5.16551566292589,-3.75008291179242,0.00038456206040076,0.00899696355263174,-0.715024809791752
"116496","NIBAN1",0.854737462006319,7.89892307639963,3.74792345842179,0.000387278744420195,0.00904549558277616,-0.721704521333915
"115106","HAUS1",0.733767126604731,3.80268115671849,3.7426069203267,0.000394045623394589,0.00918830887398906,-0.592753783279723
"64770","CCDC14",0.736090747006706,4.62772607967325,3.74181554857246,0.000395062497745386,0.00919679374916697,-0.715885938780742
"9820","CUL7",-0.477247315567295,5.62740701074688,-3.73972390366765,0.000397762255966906,0.00924436239775231,-0.797855470181442
"5218","CDK14",0.541567785827744,5.54671773734128,3.73875521450971,0.000399018545410689,0.00925828203223088,-0.805553837625467
"55706","NDC1",0.716458012678507,5.01344383103989,3.73782616589036,0.000400226989014435,0.0092710475547357,-0.749371417463125
"373863","DND1",-0.707280137969935,1.84766997718802,-3.73558958733362,0.000403150548801224,0.00932343568032257,-0.345845392748824
"80760","ITIH5",-2.47163045675047,0.630752589980267,-3.73491815487967,0.000404032194300062,0.00932850725331487,-0.221702541016872
"282996","RBM20",0.76743360119269,7.15530969380617,3.73336968181208,0.000406072499045112,0.00933942067543364,-0.797751507966129
"10714","POLD3",0.888415510098936,3.08457054725434,3.73322707327609,0.000406260898018357,0.00933942067543364,-0.558231851785171
"11030","RBPMS",0.816717134740021,7.14839315184168,3.73305053288638,0.000406494239849533,0.00933942067543364,-0.803915199875539
"10478","SLC25A17",-0.469674335588437,4.67256892564602,-3.72300122032855,0.000419990192017688,0.00963378153807349,-0.764795000745817
"1298","COL9A2",-1.54982903145081,1.97984653831521,-3.71803272910874,0.000426819936486774,0.00977452355362557,-0.398987582283159
"7474","WNT5A",1.05848363391481,4.94243969343998,3.71697187444122,0.000428291887584209,0.00979230997522079,-0.857699125906332
"51043","ZBTB7B",-0.444497114511639,4.78512759195131,-3.71445434106959,0.000431804441718444,0.009854111597208,-0.840914917455789
"23421","ITGB3BP",1.32144648021509,1.88430406244989,3.71403351323791,0.000432394274856187,0.009854111597208,-0.402950015308855
"26256","CABYR",-2.01520688663962,2.37098359802572,-3.7107269036163,0.000437055689923441,0.00994425256362155,-0.431038420969559
