"","x"
"3616","8741"
"3617","26168"
"3618","26781"
"3619","968"
"3620","9526"
"3621","6665"
"3622","9513"
"3623","7157"
"3624","23135"
"3625","84316"
"3626","1107"
"3627","284023"
"3628","116840"
"3629","84667"
"3630","6844"
"3631","84314"
"3632","80169"
"3633","29098"
"3634","6154"
"3635","4628"
"3636","124739"
"3637","201140"
"3638","8522"
"3639","4621"
"3640","6341"
"3641","100506898"
"3642","7566"
"3643","9955"
"3644","100874058"
"3645","1352"
"3646","9953"
"3647","84815"
"3648","201158"
"3649","374286"
"3650","4213"
"3651","125150"
"3652","54902"
"3653","51393"
"3654","125144"
"3655","388341"
"3656","57336"
"3657","162632"
"3658","8533"
"3659","56953"
"3660","10743"
"3661","6720"
"3662","146691"
"3663","100507131"
"3664","83450"
"3665","1819"
"3666","54890"
"3667","3996"
"3668","2314"
"3669","125170"
"3670","7156"
"3671","220594"
"3672","729288"
"3673","2310"
"3674","147166"
"3675","51030"
"3676","780851"
"3677","780853"
"3678","22905"
"3679","27077"
"3680","5598"
"3681","4239"
"3682","146802"
"3683","9706"
"3684","11216"
"3685","100287072"
"3686","105369205"
"3687","23326"
"3688","8834"
"3689","339263"
"3690","100134444"
"3691","100462977"
"3692","51701"
"3693","27346"
"3694","7448"
"3695","23098"
"3696","113235"
"3697","9094"
"3698","94005"
"3699","124923"
"3700","9703"
"3701","6388"
"3702","6830"
"3703","147011"
"3704","83871"
"3705","55731"
"3706","2319"
"3707","147015"
"3708","57649"
"3709","124925"
"3710","51268"
"3711","9220"
"3712","57532"
"3713","57551"
"3714","84940"
"3715","85464"
"3716","84081"
"3717","6532"
"3718","642"
"3719","1362"
"3720","9527"
"3721","147172"
"3722","6459"
"3723","440423"
"3724","79736"
"3725","4763"
"3726","55813"
"3727","23512"
"3728","114659"
"3729","7756"
"3730","5717"
"3731","4642"
"3732","40"
"3733","6347"
"3734","10693"
"3735","91603"
"3736","3980"
"3737","117584"
"3738","105371932"
"3739","55106"
"3740","146857"
"3741","163"
"3742","91608"
"3743","8148"
"3744","414062"
"3745","101060321"
"3746","729877"
"3747","9326"
"3748","80179"
"3749","79893"
"3750","31"
"3751","6871"
"3752","11276"
"3753","11056"
"3754","101060389"
"3755","101929950"
"3756","102723859"
"3757","84311"
"3758","30837"
"3759","80725"
"3760","100170841"
"3761","7703"
"3762","100287808"
"3763","5691"
"3764","54883"
"3765","9349"
"3766","3927"
"3767","100505576"
"3768","57125"
"3769","6143"
"3770","84961"
"3771","5469"
"3772","51755"
"3773","84152"
"3774","10948"
"3775","5409"
"3776","93210"
"3777","55876"
"3778","94103"
"3779","9862"
"3780","9572"
"3781","339287"
"3782","22794"
"3783","51195"
"3784","147179"
"3785","1236"
"3786","3858"
"3787","147184"
"3788","10209"
"3789","10609"
"3790","60681"
"3791","55175"
"3792","83538"
"3793","7266"
"3794","28511"
"3795","201181"
"3796","5878"
"3797","6777"
"3798","284119"
"3799","4669"
"3800","80347"
"3801","6945"
"3802","2826"
"3803","10266"
"3804","65266"
"3805","10197"
"3806","314"
"3807","146923"
"3808","6155"
"3809","3430"
"3810","10493"
"3811","10230"
"3812","101929767"
"3813","4077"
"3814","113277"
"3815","6066"
"3816","1659"
"3817","1845"
"3818","84336"
"3819","124801"
"3820","92579"
"3821","10014"
"3822","92591"
"3823","56970"
"3824","7343"
"3825","101926996"
"3826","10900"
"3827","51629"
"3828","284069"
"3829","23131"
"3830","124808"
"3831","80174"
"3832","4185"
"3833","9343"
"3834","2670"
"3835","10882"
"3836","79877"
"3837","4836"
"3838","113026"
"3839","79777"
"3840","124790"
"3841","752"
"3842","9020"
"3843","201176"
"3844","55073"
"3845","644172"
"3846","401884"
"3847","147081"
"3848","4137"
"3849","284058"
"3850","644246"
"3851","9884"
"3852","100506084"
"3853","51326"
"3854","474170"
"3855","9570"
"3856","4635"
"3857","3690"
"3858","124989"
"3859","653479"
"3860","9755"
"3861","114881"
"3862","90507"
"3863","80320"
"3864","102724532"
"3865","6668"
"3866","51226"
"3867","4779"
"3868","10951"
"3869","29916"
"3870","100874362"
"3871","3214"
"3872","516"
"3873","11267"
"3874","22834"
"3875","5245"
"3876","4804"
"3877","10237"
"3878","6442"
"3879","1277"
"3880","162461"
"3881","51264"
"3882","55379"
"3883","80221"
"3884","55040"
"3885","64847"
"3886","8913"
"3887","8714"
"3888","91369"
"3889","10140"
"3890","9043"
"3891","4830"
"3892","4831"
"3893","54799"
"3894","10040"
"3895","1353"
"3896","252983"
"3897","23531"
"3898","58488"
"3899","9241"
"3900","339210"
"3901","8526"
"3902","7706"
"3903","8161"
"3904","59342"
"3905","124540"
"3906","51649"
"3907","7716"
"3908","101929185"
"3909","140735"
"3910","100506779"
"3911","5414"
"3912","388403"
"3913","79665"
"3914","51651"
"3915","81671"
"3916","51174"
"3917","6198"
"3918","51136"
"3919","101927755"
"3920","653645"
"3921","63897"
"3922","84669"
"3923","54828"
"3924","103689912"
"3925","342538"
"3926","339175"
"3927","105371937"
"3928","11011"
"3929","9902"
"3930","26115"
"3931","1534"
"3932","1636"
"3933","10238"
"3934","51204"
"3935","57003"
"3936","11325"
"3937","117246"
"3938","5705"
"3939","6603"
"3940","2081"
"3941","692227"
"3942","55852"
"3943","64750"
"3944","146880"
"3945","440456"
"3946","8787"
"3947","5578"
"3948","27092"
"3949","5718"
"3950","2186"
"3951","284018"
"3952","51321"
"3953","22901"
"3954","5573"
"3955","693220"
"3956","54757"
"3957","201266"
"3958","6169"
"3959","85001"
"3960","26151"
"3961","54868"
"3962","283987"
"3963","3396"
"3964","23510"
"3965","10476"
"3966","30833"
"3967","6613"
"3968","79902"
"3969","23163"
"3970","51081"
"3971","60386"
"3972","2885"
"3973","9772"
"3974","283989"
"3975","3993"
"3976","9400"
"3977","643008"
"3978","3691"
"3979","2584"
"3980","23558"
"3981","91107"
"3982","201292"
"3983","64978"
"3984","51"
"3985","84074"
"3986","5635"
"3987","63893"
"3988","768206"
"3989","100507246"
"3990","105274304"
"3991","439921"
"3992","105376847"
"3993","124512"
"3994","654434"
"3995","6397"
"3996","57690"
"3997","100131096"
"3998","11322"
"3999","9144"
"4000","7077"
"4001","124583"
"4002","114897"
"4003","64772"
"4004","84733"
"4005","8535"
"4006","55036"
"4007","2548"
"4008","6448"
"4009","284131"
"4010","79643"
"4011","124565"
"4012","71"
"4013","25794"
"4014","80233"
"4015","83882"
"4016","339229"
"4017","339230"
"4018","339231"
"4019","348262"
"4020","5034"
"4021","396"
"4022","10189"
"4023","51529"
"4024","256933"
"4025","79058"
"4026","201254"
"4027","2873"
"4028","64118"
"4029","2194"
"4030","284001"
"4031","9123"
"4032","284004"
"4033","3607"
"4034","56270"
"4035","10966"
"4036","6904"
"4037","284207"
"4038","388574"
"4039","727758"
"4040","9097"
"4041","81035"
"4042","27098"
"4043","55556"
"4044","64863"
"4045","84034"
"4046","727896"
"4047","10627"
"4048","147525"
"4049","339290"
"4050","7541"
"4051","23136"
"4052","645369"
"4053","91133"
"4054","79822"
"4055","284217"
"4056","5797"
"4057","201475"
"4058","101927275"
"4059","23253"
"4060","57045"
"4061","10928"
"4062","9989"
"4063","9218"
"4064","147495"
"4065","63895"
"4066","65258"
"4067","3613"
"4068","10650"
"4069","56907"
"4070","56984"
"4071","79959"
"4072","5771"
"4073","81929"
"4074","8731"
"4075","440482"
"4076","6093"
"4077","80000"
"4078","114799"
"4079","57534"
"4080","100128893"
"4081","64693"
"4082","5932"
"4083","85019"
"4084","147463"
"4085","3909"
"4086","114876"
"4087","55364"
"4088","6875"
"4089","1829"
"4090","7276"
"4091","9331"
"4092","22878"
"4093","54941"
"4094","64762"
"4095","10982"
"4096","10778"
"4097","7572"
"4098","252884"
"4099","2589"
"4100","25800"
"4101","55250"
"4102","55034"
"4103","25941"
"4104","641516"
"4105","26040"
"4106","6563"
"4107","57724"
"4108","498"
"4109","494470"
"4110","29906"
"4111","9063"
"4112","83473"
"4113","84064"
"4114","4087"
"4115","9811"
"4116","497661"
"4117","6139"
"4118","9388"
"4119","10449"
"4120","677769"
"4121","220136"
"4122","4152"
"4123","30827"
"4124","5596"
"4125","4200"
"4126","55520"
"4127","4089"
"4128","8932"
"4129","5874"
"4130","6925"
"4131","9352"
"4132","23335"
"4133","2235"
"4134","4677"
"4135","100505549"
"4136","5205"
"4137","23327"
"4138","10892"
"4139","55205"
"4140","90701"
"4141","3998"
"4142","147372"
"4143","23556"
"4144","57614"
"4145","8792"
"4146","23239"
"4147","596"
"4148","8710"
"4149","5055"
"4150","54495"
"4151","25914"
"4152","9306"
"4153","147381"
"4154","81832"
"4155","201456"
"4156","400657"
"4157","55628"
"4158","284273"
"4159","9658"
"4160","100131655"
"4161","7776"
"4162","27164"
"4163","374868"
"4164","80148"
"4165","440498"
"4166","10907"
"4167","79863"
"4168","22850"
"4169","375690"
"4170","399844"
"4171","54531"
"4172","91978"
"4173","997"
"4174","682"
"4175","55658"
"4176","10272"
"4177","5725"
"4178","79948"
"4179","1675"
"4180","10025"
"4181","91300"
"4182","84634"
"4183","1820"
"4184","91304"
"4185","103625684"
"4186","1265"
"4187","10347"
"4188","23526"
"4189","5434"
"4190","2879"
"4191","6794"
"4192","90007"
"4193","55009"
"4194","374291"
"4195","2593"
"4196","148223"
"4197","399664"
"4198","53615"
"4199","10975"
"4200","6929"
"4201","148229"
"4202","83855"
"4203","81926"
"4204","113179"
"4205","113178"
"4206","55111"
"4207","8175"
"4208","268"
"4209","126306"
"4210","4946"
"4211","51690"
"4212","56928"
"4213","26517"
"4214","6449"
"4215","115196"
"4216","148254"
"4217","58492"
"4218","79816"
"4219","56926"
"4220","51343"
"4221","126321"
"4222","100128569"
"4223","10362"
"4224","126326"
"4225","58509"
"4226","23396"
"4227","9546"
"4228","116541"
"4229","23217"
"4230","27231"
"4231","1613"
"4232","1938"
"4233","51588"
"4234","51341"
"4235","5605"
"4236","51548"
"4237","170961"
"4238","10148"
"4239","55702"
"4240","79187"
"4241","55620"
"4242","84954"
"4243","6455"
"4244","80700"
"4245","84717"
"4246","440503"
"4247","126282"
"4248","56005"
"4249","91039"
"4250","10226"
"4251","9667"
"4252","6294"
"4253","125988"
"4254","374875"
"4255","25873"
"4256","9361"
"4257","163154"
"4258","56931"
"4259","126328"
"4260","400673"
"4261","828"
"4262","8498"
"4263","5990"
"4264","4298"
"4265","8570"
"4266","79085"
"4267","92359"
"4268","79958"
"4269","718"
"4270","10045"
"4271","23370"
"4272","92960"
"4273","140467"
"4274","10908"
"4275","57662"
"4276","100131801"
"4277","6813"
"4278","126003"
"4279","115704"
"4280","80131"
"4281","5609"
"4282","100507588"
"4283","404217"
"4284","1994"
"4285","79603"
"4286","51293"
"4287","4701"
"4288","6234"
"4289","51129"
"4290","100507567"
"4291","9230"
"4292","4670"
"4293","84330"
"4294","4542"
"4295","148156"
"4296","57693"
"4297","10781"
"4298","79088"
"4299","101928238"
"4300","54811"
"4301","162993"
"4302","5300"
"4303","55337"
"4304","8666"
"4305","9294"
"4306","7087"
"4307","125950"
"4308","3385"
"4309","7297"
"4310","9817"
"4311","84971"
"4312","65095"
"4313","1032"
"4314","57153"
"4315","3609"
"4316","1785"
"4317","10498"
"4318","78992"
"4319","6597"
"4320","3949"
"4321","25959"
"4322","57572"
"4323","126075"
"4324","2057"
"4325","57139"
"4326","5589"
"4327","115950"
"4328","51295"
"4329","1264"
"4330","199692"
"4331","55552"
"4332","126069"
"4333","90594"
"4334","7620"
"4335","90592"
"4336","388507"
"4337","90589"
"4338","7695"
"4339","51710"
"4340","90576"
"4341","10224"
"4342","163051"
"4343","163050"
"4344","57474"
"4345","163049"
"4346","4125"
"4347","84292"
"4348","51398"
"4349","1725"
"4350","30000"
"4351","79002"
"4352","439"
"4353","29911"
"4354","7001"
"4355","22983"
"4356","1777"
"4357","2639"
"4358","256126"
"4359","2193"
"4360","811"
"4361","90480"
"4362","4784"
"4363","55621"
"4364","112939"
"4365","8677"
"4366","81576"
"4367","84245"
"4368","28974"
"4369","284454"
"4370","54862"
"4371","90379"
"4372","9466"
"4373","113230"
"4374","90378"
"4375","5566"
"4376","100507373"
"4377","22859"
"4378","976"
"4379","10212"
"4380","3337"
"4381","9524"
"4382","4713"
"4383","4854"
"4384","23476"
"4385","10270"
"4386","58525"
"4387","7171"
"4388","8907"
"4389","10365"
"4390","58513"
"4391","84167"
"4392","10523"
"4393","79939"
"4394","79086"
"4395","79041"
"4396","23309"
"4397","93323"
"4398","55850"
"4399","2063"
"4400","29086"
"4401","64981"
"4402","79016"
"4403","684"
"4404","25796"
"4405","79709"
"4406","23149"
"4407","3718"
"4408","6142"
"4409","115098"
"4410","3780"
"4411","23031"
"4412","84769"
"4413","5864"
"4414","3727"
"4415","25804"
"4416","170463"
"4417","23770"
"4418","79036"
"4419","9244"
"4420","25789"
"4421","55295"
"4422","23373"
"4423","11316"
"4424","54555"
"4425","9454"
"4426","10147"
"4427","93436"
"4428","284439"
"4429","126382"
"4430","404037"
"4431","57794"
"4432","23383"
"4433","54815"
"4434","83983"
"4435","51079"
"4436","148113"
"4437","9170"
"4438","51291"
"4439","94039"
"4440","7561"
"4441","284440"
"4442","440515"
"4443","91120"
"4444","90649"
"4445","100129842"
"4446","199777"
"4447","170959"
"4448","7562"
"4449","148203"
"4450","284443"
"4451","353088"
"4452","100132815"
"4453","7644"
"4454","148213"
"4455","388524"
"4456","148189"
"4457","101927151"
"4458","7386"
"4459","10775"
"4460","83636"
"4461","898"
"4462","8725"
"4463","22847"
"4464","147991"
"4465","9141"
"4466","91442"
"4467","126248"
"4468","4037"
"4469","80054"
"4470","5184"
"4471","26065"
"4472","9710"
"4473","2821"
"4474","10054"
"4475","126374"
"4476","55900"
"4477","339318"
"4478","148103"
"4479","90075"
"4480","126375"
"4481","6324"
"4482","3249"
"4483","5348"
"4484","53827"
"4485","7392"
"4486","100128682"
"4487","93099"
"4488","26330"
"4489","100506469"
"4490","10430"
"4491","79171"
"4492","1340"
"4493","79713"
"4494","199746"
"4495","55851"
"4496","55957"
"4497","126393"
"4498","84807"
"4499","644096"
"4500","84964"
"4501","199745"
"4502","5438"
"4503","826"
"4504","147929"
"4505","100506930"
"4506","57677"
"4507","84924"
"4508","101927599"
"4509","92283"
"4510","163081"
"4511","342892"
"4512","728485"
"4513","284408"
"4514","388536"
"4515","25850"
"4516","374899"
"4517","374900"
"4518","147923"
"4519","199704"
"4520","92285"
"4521","163087"
"4522","101927667"
"4523","284459"
"4524","84503"
"4525","148266"
"4526","148268"
"4527","101927720"
"4528","100507433"
"4529","51276"
"4530","163115"
"4531","84775"
"4532","126231"
"4533","23094"
"4534","94274"
"4535","10653"
"4536","9424"
"4537","199720"
"4538","399473"
"4539","27335"
"4540","81"
"4541","147968"
"4542","1891"
"4543","126432"
"4544","22933"
"4545","4793"
"4546","54938"
"4547","6183"
"4548","126433"
"4549","342897"
"4550","55095"
"4551","54623"
"4552","6217"
"4553","6829"
"4554","10683"
"4555","163126"
"4556","9149"
"4557","2091"
"4558","5704"
"4559","339327"
"4560","163131"
"4561","284323"
"4562","208"
"4563","126526"
"4564","23646"
"4565","147746"
"4566","57716"
"4567","29946"
"4568","92799"
"4569","8425"
"4570","9253"
"4571","79934"
"4572","284325"
"4573","6626"
"4574","11100"
"4575","90324"
"4576","80776"
"4577","641649"
"4578","593"
"4579","374907"
"4580","55101"
"4581","10567"
"4582","64763"
"4583","116115"
"4584","2931"
"4585","2077"
"4586","23152"
"4587","284338"
"4588","284339"
"4589","100996307"
"4590","634"
"4591","23474"
"4592","284346"
"4593","126298"
"4594","79177"
"4595","126299"
"4596","199731"
"4597","5329"
"4598","56006"
"4599","284349"
"4600","342908"
"4601","100505715"
"4602","7638"
"4603","7711"
"4604","7773"
"4605","7673"
"4606","7766"
"4607","342909"
"4608","7767"
"4609","100379224"
"4610","7768"
"4611","10780"
"4612","7769"
"4613","7770"
"4614","9310"
"4615","7771"
"4616","26974"
"4617","7772"
"4618","7733"
"4619","5817"
"4620","56971"
"4621","4059"
"4622","5819"
"4623","348"
"4624","1209"
"4625","11129"
"4626","79760"
"4627","79090"
"4628","1158"
"4629","147700"
"4630","10848"
"4631","10849"
"4632","2067"
"4633","2354"
"4634","24139"
"4635","2696"
"4636","6633"
"4637","54814"
"4638","23403"
"4639","1760"
"4640","339344"
"4641","729440"
"4642","100506012"
"4643","57469"
"4644","808"
"4645","100506068"
"4646","29888"
"4647","6510"
"4648","1175"
"4649","2909"
"4650","4861"
"4651","54958"
"4652","23211"
"4653","255783"
"4654","6543"
"4655","11133"
"4656","29998"
"4657","30846"
"4658","29997"
"4659","6415"
"4660","8605"
"4661","374920"
"4662","100505812"
"4663","93233"
"4664","10945"
"4665","2906"
"4666","83743"
"4667","3770"
"4668","114783"
"4669","6141"
"4670","56848"
"4671","1628"
"4672","770"
"4673","51171"
"4674","57664"
"4675","4924"
"4676","2997"
"4677","10856"
"4678","93659"
"4679","3743"
"4680","6625"
"4681","64130"
"4682","55150"
"4683","8541"
"4684","3270"
"4685","28968"
"4686","27120"
"4687","55011"
"4688","23521"
"4689","6205"
"4690","84546"
"4691","2217"
"4692","57333"
"4693","51070"
"4694","6237"
"4695","58506"
"4696","3276"
"4697","126129"
"4698","160"
"4699","80199"
"4700","53635"
"4701","101928378"
"4702","11284"
"4703","84335"
"4704","79735"
"4705","23636"
"4706","51231"
"4707","25888"
"4708","79784"
"4709","3748"
"4710","7376"
"4711","112703"
"4712","284361"
"4713","126119"
"4714","84258"
"4715","342918"
"4716","6320"
"4717","84798"
"4718","90353"
"4719","402665"
"4720","147645"
"4721","2109"
"4722","7728"
"4723","84765"
"4724","65251"
"4725","79898"
"4726","59348"
"4727","80110"
"4728","9668"
"4729","284371"
"4730","90317"
"4731","162962"
"4732","5518"
"4733","90321"
"4734","162963"
"4735","400713"
"4736","102724105"
"4737","84436"
"4738","147660"
"4739","388558"
"4740","55762"
"4741","7696"
"4742","55769"
"4743","81856"
"4744","162966"
"4745","388559"
"4746","90338"
"4747","84671"
"4748","390963"
"4749","342926"
"4750","91664"
"4751","91661"
"4752","388561"
"4753","59283"
"4754","59285"
"4755","4696"
"4756","29844"
"4757","26121"
"4758","4849"
"4759","147798"
"4760","79042"
"4761","6203"
"4762","114823"
"4763","94059"
"4764","148170"
"4765","55655"
"4766","112724"
"4767","54869"
"4768","54776"
"4769","5794"
"4770","255043"
"4771","3589"
"4772","388564"
"4773","6158"
"4774","89887"
"4775","284297"
"4776","84922"
"4777","100507290"
"4778","51157"
"4779","11338"
"4780","29924"
"4781","126208"
"4782","147948"
"4783","386758"
"4784","147949"
"4785","63934"
"4786","100128252"
"4787","57573"
"4788","388566"
"4789","58491"
"4790","9422"
"4791","390980"
"4792","10794"
"4793","125919"
"4794","57343"
"4795","284306"
"4796","10597"
"4797","7565"
"4798","388567"
"4799","57191"
"4800","400720"
"4801","79744"
"4802","374928"
"4803","256051"
"4804","162972"
"4805","55659"
"4806","284307"
"4807","348327"
"4808","7693"
"4809","10520"
"4810","90233"
"4811","7710"
"4812","54807"
"4813","79818"
"4814","2282"
"4815","100293516"
"4816","730051"
"4817","147687"
"4818","147686"
"4819","10172"
"4820","147685"
"4821","80095"
"4822","284312"
"4823","7694"
"4824","65982"
"4825","79673"
"4826","27300"
"4827","7554"
"4828","342945"
"4829","1"
"4830","503538"
"4831","162968"
"4832","105372483"
"4833","6193"
"4834","388569"
"4835","7691"
"4836","10998"
"4837","84878"
"4838","10155"
"4839","27243"
"4840","9040"
"4841","100131691"
"4842","65996"
"4843","52"
"4844","7173"
"4845","7837"
"4846","7260"
"4847","51112"
"4848","55256"
"4849","100506054"
"4850","6201"
"4851","78989"
"4852","9781"
"4853","57498"
"4854","129642"
"4855","8853"
"4856","9270"
"4857","285148"
"4858","6868"
"4859","10971"
"4860","9014"
"4861","29841"
"4862","79954"
"4863","245973"
"4864","10130"
"4865","3754"
"4866","130814"
"4867","9475"
"4868","1876"
"4869","23175"
"4870","28951"
"4871","10408"
"4872","7447"
"4873","3790"
"4874","57665"
"4875","130497"
"4876","130502"
"4877","9741"
"4878","23369"
"4879","388"
"4880","60526"
"4881","338"
"4882","54454"
"4883","165324"
"4884","80304"
"4885","51639"
"4886","375190"
"4887","50618"
"4888","8648"
"4889","391356"
"4890","51277"
"4891","729723"
"4892","1788"
"4893","1838"
"4894","55252"
"4895","3797"
"4896","3030"
"4897","3032"
"4898","85465"
"4899","54978"
"4900","56896"
"4901","22924"
"4902","54867"
"4903","11117"
"4904","10669"
"4905","8884"
"4906","51374"
"4907","7781"
"4908","285126"
"4909","57159"
"4910","2976"
"4911","8890"
"4912","9784"
"4913","130557"
"4914","2498"
"4915","29959"
"4916","84226"
"4917","84450"
"4918","79635"
"4919","11321"
"4920","22950"
"4921","105374378"
"4922","64080"
"4923","9577"
"4924","5500"
"4925","55006"
"4926","81606"
"4927","440854"
"4928","30845"
"4929","7498"
"4930","51072"
"4931","6683"
"4932","55676"
"4933","58484"
"4934","84272"
"4935","57448"
"4936","25780"
"4937","100288911"
"4938","51232"
"4939","9637"
"4940","6801"
"4941","54497"
"4942","5610"
"4943","10153"
"4944","55471"
"4945","23683"
"4946","25797"
"4947","10602"
"4948","1545"
"4949","64225"
"4950","79833"
"4951","90957"
"4952","729967"
"4953","8491"
"4954","80745"
"4955","100128590"
"4956","27436"
"4957","9167"
"4958","57504"
"4959","63892"
"4960","5495"
"4961","5581"
"4962","90423"
"4963","23433"
"4964","5281"
"4965","9419"
"4966","9655"
"4967","90411"
"4968","805"
"4969","618"
"4970","4072"
"4971","80204"
"4972","11037"
"4973","9378"
"4974","51130"
"4975","494143"
"4976","27248"
"4977","6711"
"4978","57142"
"4979","130162"
"4980","6233"
"4981","4528"
"4982","344405"
"4983","112942"
"4984","57223"
"4985","87178"
"4986","2202"
"4987","7444"
"4988","55120"
"4989","64895"
"4990","5966"
"4991","150962"
"4992","84542"
"4993","339804"
"4994","7514"
"4995","84140"
"4996","10575"
"4997","150684"
"4998","200728"
"4999","100132215"
"5000","51057"
"5001","4190"
"5002","7360"
"5003","6509"
"5004","23177"
"5005","10097"
"5006","4211"
"5007","10438"
"5008","116143"
"5009","56902"
"5010","5534"
"5011","554251"
"5012","27302"
"5013","200504"
"5014","84168"
"5015","2673"
"5016","27247"
"5017","22848"
"5018","64395"
"5019","5093"
"5020","100133985"
"5021","7072"
"5022","51449"
"5023","6637"
"5024","7039"
"5025","119"
"5026","113419"
"5027","55577"
"5028","84693"
"5029","10199"
"5030","400961"
"5031","27332"
"5032","23233"
"5033","6697"
"5034","26056"
"5035","10574"
"5036","8446"
"5037","10617"
"5038","72"
"5039","1716"
"5040","200424"
"5041","55233"
"5042","10797"
"5043","57835"
"5044","1639"
"5045","388963"
"5046","84058"
"5047","6242"
"5048","23559"
"5049","7841"
"5050","116540"
"5051","84865"
"5052","64427"
"5053","27429"
"5054","1796"
"5055","10505"
"5056","3099"
"5057","56655"
"5058","84141"
"5059","9801"
"5060","6936"
"5061","80059"
"5062","347730"
"5063","388965"
"5064","8802"
"5065","9168"
"5066","56888"
"5067","83439"
"5068","10618"
"5069","84173"
"5070","822"
"5071","4144"
"5072","2677"
"5073","10791"
"5074","51255"
"5075","10713"
"5076","388969"
"5077","84913"
"5078","8869"
"5079","90784"
"5080","25885"
"5081","55818"
"5082","51652"
"5083","7844"
"5084","400966"
"5085","285074"
"5086","102724642"
"5087","5342"
"5088","729857"
"5089","51315"
"5090","55258"
"5091","654342"
"5092","4118"
"5093","64969"
"5094","84874"
"5095","7549"
"5096","30818"
"5097","51011"
"5098","150759"
"5099","729234"
"5100","285033"
"5101","9391"
"5102","23020"
"5103","55683"
"5104","26504"
"5105","200539"
"5106","51239"
"5107","54910"
"5108","151313"
"5109","375248"
"5110","100506076"
"5111","1329"
"5112","493753"
"5113","25972"
"5114","11320"
"5115","129531"
"5116","9669"
"5117","51455"
"5118","3899"
"5119","164832"
"5120","4862"
"5121","6160"
"5122","11138"
"5123","100506286"
"5124","9448"
"5125","3554"
"5126","9173"
"5127","8809"
"5128","6549"
"5129","84804"
"5130","100506473"
"5131","79074"
"5132","8440"
"5133","653489"
"5134","84620"
"5135","285190"
"5136","27233"
"5137","5903"
"5138","100287216"
"5139","344558"
"5140","151011"
"5141","84220"
"5142","440894"
"5143","7851"
"5144","205251"
"5145","151009"
"5146","729540"
"5147","101927260"
"5148","84524"
"5149","727851"
"5150","84269"
"5151","6574"
"5152","654433"
"5153","150472"
"5154","729468"
"5155","375260"
"5156","84771"
"5157","80255"
"5158","10096"
"5159","8886"
"5160","54520"
"5161","55240"
"5162","130355"
"5163","1622"
"5164","140738"
"5165","200373"
"5166","57669"
"5167","2736"
"5168","23332"
"5169","84365"
"5170","7247"
"5171","2995"
"5172","274"
"5173","2071"
"5174","10746"
"5175","55677"
"5176","4648"
"5177","84826"
"5178","55339"
"5179","83607"
"5180","79595"
"5181","56886"
"5182","84084"
"5183","440905"
"5184","728378"
"5185","285103"
"5186","91409"
"5187","55627"
"5188","80097"
"5189","84317"
"5190","92856"
"5191","653269"
"5192","55997"
"5193","653781"
"5194","50649"
"5195","130074"
"5196","55041"
"5197","445582"
"5198","150786"
"5199","401010"
"5200","653784"
"5201","150776"
"5202","90557"
"5203","29798"
"5204","2863"
"5205","344148"
"5206","4249"
"5207","81615"
"5208","905"
"5209","22930"
"5210","84083"
"5211","23518"
"5212","23190"
"5213","1615"
"5214","3176"
"5215","339745"
"5216","9839"
"5217","92"
"5218","5000"
"5219","55777"
"5220","26122"
"5221","130576"
"5222","130574"
"5223","27249"
"5224","101929231"
"5225","4703"
"5226","10254"
"5227","55660"
"5228","151188"
"5229","114805"
"5230","3760"
"5231","2820"
"5232","728066"
"5233","130399"
"5234","90"
"5235","151525"
"5236","29994"
"5237","64844"
"5238","22925"
"5239","3694"
"5240","5937"
"5241","10010"
"5242","100996579"
"5243","285116"
"5244","1803"
"5245","90134"
"5246","2888"
"5247","6326"
"5248","2591"
"5249","6335"
"5250","6332"
"5251","8647"
"5252","10170"
"5253","4036"
"5254","10324"
"5255","9360"
"5256","493911"
"5257","6741"
"5258","130507"
"5259","285141"
"5260","79901"
"5261","1781"
"5262","3655"
"5263","5163"
"5264","11069"
"5265","51776"
"5266","6670"
"5267","9541"
"5268","79634"
"5269","151556"
"5270","7456"
"5271","1134"
"5272","1386"
"5273","518"
"5274","10651"
"5275","220988"
"5276","100130691"
"5277","8540"
"5278","92104"
"5279","129831"
"5280","8575"
"5281","494513"
"5282","65977"
"5283","91404"
"5284","57703"
"5285","10477"
"5286","3676"
"5287","375298"
"5288","6744"
"5289","151242"
"5290","5136"
"5291","2487"
"5292","142679"
"5293","55854"
"5294","3685"
"5295","10203"
"5296","7035"
"5297","1281"
"5298","1290"
"5299","84128"
"5300","30061"
"5301","54529"
"5302","150709"
"5303","94101"
"5304","84281"
"5305","100131211"
"5306","4664"
"5307","8436"
"5308","56171"
"5309","80055"
"5310","23451"
"5311","80219"
"5312","3336"
"5313","25843"
"5314","5334"
"5315","23314"
"5316","129450"
"5317","79568"
"5318","4999"
"5319","285172"
"5320","4709"
"5321","841"
"5322","66008"
"5323","65062"
"5324","57679"
"5325","7341"
"5326","51602"
"5327","659"
"5328","150864"
"5329","79800"
"5330","65065"
"5331","57404"
"5332","10152"
"5333","65059"
"5334","117583"
"5335","54891"
"5336","100329109"
"5337","1933"
"5338","57683"
"5339","8745"
"5340","8609"
"5341","1385"
"5342","151194"
"5343","389072"
"5344","200576"
"5345","6120"
"5346","151050"
"5347","79582"
"5348","2335"
"5349","55686"
"5350","57574"
"5351","50485"
"5352","6168"
"5353","3485"
"5354","14"
"5355","58190"
"5356","7429"
"5357","57695"
"5358","84812"
"5359","7701"
"5360","27148"
