"","ensembl_gene_id","gene_version","gene_name","qval"
"7447","ENSG00000181885","18","CLDN7",1.08506e-20
"7448","ENSG00000132507","17","EIF5A",4.78331e-21
"7449","ENSG00000215041","9","NEURL4",3.80402e-06
"7450","ENSG00000072818","11","ACAP1",0.0133725
"7451","ENSG00000205544","3","TMEM256",0.0106815
"7452","ENSG00000170175","10","CHRNB1",5.95764e-07
"7453","ENSG00000276384","1","RP11-186B7.7",0.0137312
"7454","ENSG00000141504","11","SAT2",2.9275e-23
"7455","ENSG00000129244","8","ATP1B2",0.0378976
"7456","ENSG00000262251","1","RP11-199F11.2",0.0495314
"7457","ENSG00000108947","4","EFNB3",7.77814e-08
"7458","ENSG00000170049","9","KCNAB3",1.76813e-09
"7459","ENSG00000170037","13","CNTROB",0.00311487
"7460","ENSG00000220205","8","VAMP2",0.00310777
"7461","ENSG00000178971","13","CTC1",1.25616e-11
"7462","ENSG00000108961","13","RANGRF",0.016982
"7463","ENSG00000125434","10","SLC25A35",0.00622133
"7464","ENSG00000198844","10","ARHGEF15",0.00106274
"7465","ENSG00000226871","1","AC135178.7",0.042416
"7466","ENSG00000184619","3","KRBA2",6.03005e-07
"7467","ENSG00000065320","8","NTN1",2.377e-07
"7468","ENSG00000170310","14","STX8",2.51502e-07
"7469","ENSG00000109047","7","RCVRN",5.02446e-30
"7470","ENSG00000007237","18","GAS7",0.00227498
"7471","ENSG00000125414","18","MYH2",0.0492706
"7472","ENSG00000109063","14","MYH3",1.34725e-10
"7473","ENSG00000170222","11","ADPRM",3.053e-07
"7474","ENSG00000133028","10","SCO1",9.25763e-14
"7475","ENSG00000263400","6","TMEM220-AS1",0.00956658
"7476","ENSG00000187824","8","TMEM220",2.73002e-12
"7477","ENSG00000188803","14","SHISA6",0.00486993
"7478","ENSG00000264727","1","RP11-680C21.1",0.000496798
"7479","ENSG00000065559","14","MAP2K4",0.0421889
"7480","ENSG00000006740","16","ARHGAP44",4.09006e-09
"7481","ENSG00000265489","1","RP11-1090M7.1",0.00654729
"7482","ENSG00000006744","18","ELAC2",4.21212e-26
"7483","ENSG00000141028","6","CDRT15P1",2.45518e-10
"7484","ENSG00000236088","9","COX10-AS1",0.00656882
"7485","ENSG00000266709","1","RP11-214O1.2",0.000695043
"7486","ENSG00000230897","1","RPS18P12",0.0229414
"7487","ENSG00000125409","12","TEKT3",0.00542704
"7488","ENSG00000239704","10","CDRT4",2.83515e-10
"7489","ENSG00000241322","10","CDRT1",0.000361742
"7490","ENSG00000179277","9","MEIS3P1",6.08365e-09
"7491","ENSG00000265519","1","CTD-3157E16.1",4.39165e-05
"7492","ENSG00000276855","1","CTD-3157E16.2",3.58508e-12
"7493","ENSG00000170425","3","ADORA2B",3.72124e-11
"7494","ENSG00000214941","7","ZSWIM7",2.47757e-16
"7495","ENSG00000011295","15","TTC19",1.05381e-08
"7496","ENSG00000108474","16","PIGL",0.00910102
"7497","ENSG00000166582","9","CENPV",7.85174e-22
"7498","ENSG00000187688","14","TRPV2",0.0419209
"7499","ENSG00000175061","17","LRRC75A-AS1",9.62822e-07
"7500","ENSG00000197566","9","ZNF624",0.0269882
"7501","ENSG00000170160","17","CCDC144A",0.00345058
"7502","ENSG00000188933","14","USP32P1",0.000152027
"7503","ENSG00000226145","7","KRT16P6",1.32861e-14
"7504","ENSG00000133030","20","MPRIP",0.0054107
"7505","ENSG00000179598","5","PLD6",2.43588e-09
"7506","ENSG00000154803","12","FLCN",8.69961e-84
"7507","ENSG00000133027","17","PEMT",0.000894732
"7508","ENSG00000072310","16","SREBF1",0.0120275
"7509","ENSG00000197815","4","RP1-253P7.4",0.0292646
"7510","ENSG00000175662","17","TOM1L2",0.00146275
"7511","ENSG00000171962","17","DRC3",4.62807e-05
"7512","ENSG00000171953","15","ATPAF2",1.70928e-07
"7513","ENSG00000108591","9","DRG2",0.000345689
"7514","ENSG00000091536","16","MYO15A",2.7459e-05
"7515","ENSG00000091542","8","ALKBH5",2.18934e-11
"7516","ENSG00000131899","10","LLGL1",0.00182015
"7517","ENSG00000177427","12","MIEF2",1.11976e-09
"7518","ENSG00000177302","14","TOP3A",0.0100729
"7519","ENSG00000176994","10","SMCR8",0.0192716
"7520","ENSG00000176974","19","SHMT1",9.64847e-21
"7521","ENSG00000233327","10","USP32P2",5.84854e-63
"7522","ENSG00000213077","5","FAM106A",2.02719e-37
"7523","ENSG00000273018","5","CTD-2303H24.2",1.86716e-56
"7524","ENSG00000154874","15","CCDC144B",9.86358e-15
"7525","ENSG00000264885","1","RP11-815I9.4",0.00571428
"7526","ENSG00000240445","3","FOXO3B",0.000154992
"7527","ENSG00000249459","8","ZNF286B",0.0448533
"7528","ENSG00000108448","20","TRIM16L",4.59785e-29
"7529","ENSG00000171928","13","TVP23B",2.34217e-39
"7530","ENSG00000141127","14","PRPSAP2",7.60146e-27
"7531","ENSG00000072134","15","EPN2",0.00434999
"7532","ENSG00000166484","19","MAPK7",0.00683643
"7533","ENSG00000128482","15","RNF112",0.0376812
"7534","ENSG00000072210","18","ALDH3A2",0.00310063
"7535","ENSG00000083290","19","ULK2",1.33971e-05
"7536","ENSG00000270091","1","RP11-78O7.2",3.4398e-06
"7537","ENSG00000261033","1","RP11-209D14.2",0.0103831
"7538","ENSG00000128487","16","SPECC1",0.0117421
"7539","ENSG00000154898","15","CCDC144CP",1.13759e-10
"7540","ENSG00000189423","11","USP32P3",5.98309e-12
"7541","ENSG00000233098","8","CCDC144NL-AS1",0.0348414
"7542","ENSG00000124422","11","USP22",1.45776e-07
"7543","ENSG00000109016","17","DHRS7B",0.0181663
"7544","ENSG00000178307","9","TMEM11",0.0251513
"7545","ENSG00000184185","9","KCNJ12",0.0433696
"7546","ENSG00000212719","10","C17orf51",0.0404421
"7547","ENSG00000007171","16","NOS2",0.0149277
"7548","ENSG00000232859","9","LYRM9",2.77701e-12
"7549","ENSG00000237575","4","PYY2",0.00125838
"7550","ENSG00000109084","13","TMEM97",1.20879e-09
"7551","ENSG00000109083","13","IFT20",0.0385792
"7552","ENSG00000109079","9","TNFAIP1",0.0461777
"7553","ENSG00000244045","12","TMEM199",0.00111796
"7554","ENSG00000004139","13","SARM1",0.0398169
"7555","ENSG00000109072","13","VTN",0.000737258
"7556","ENSG00000167525","13","PROCA1",2.84027e-09
"7557","ENSG00000160606","10","TLCD1",1.82121e-09
"7558","ENSG00000173065","13","FAM222B",0.000159383
"7559","ENSG00000264304","1","RP11-20B24.7",0.00771776
"7560","ENSG00000221995","5","TIAF1",1.92774e-17
"7561","ENSG00000108256","8","NUFIP2",0.0283105
"7562","ENSG00000167543","15","TP53I13",8.94047e-12
"7563","ENSG00000168792","4","ABHD15",0.013667
"7564","ENSG00000198720","12","ANKRD13B",0.0245456
"7565","ENSG00000108578","14","BLMH",0.00549956
"7566","ENSG00000248121","8","SMURF2P1",0.0274364
"7567","ENSG00000250462","8","LRRC37BP1",0.00562123
"7568","ENSG00000264538","6","SUZ12P1",3.21122e-24
"7569","ENSG00000176390","11","CRLF3",0.000185059
"7570","ENSG00000176208","8","ATAD5",0.00975038
"7571","ENSG00000264148","1","RP11-848P1.7",0.00597546
"7572","ENSG00000185862","6","EVI2B",0.0496856
"7573","ENSG00000131242","17","RAB11FIP4",7.5313e-20
"7574","ENSG00000172301","10","COPRS",2.72632e-05
"7575","ENSG00000178691","10","SUZ12",0.0458946
"7576","ENSG00000214708","4","AC090616.2",6.69929e-05
"7577","ENSG00000141314","12","RHBDL3",7.84692e-20
"7578","ENSG00000006042","11","TMEM98",4.21914e-14
"7579","ENSG00000279668","2","CTC-304I17.6",1.35938e-15
"7580","ENSG00000108691","9","CCL2",0.0182638
"7581","ENSG00000172156","3","CCL11",0.00622858
"7582","ENSG00000181374","7","CCL13",0.00654916
"7583","ENSG00000132141","13","CCT6B",5.88533e-07
"7584","ENSG00000005156","11","LIG3",8.85117e-25
"7585","ENSG00000092871","16","RFFL",3.10362e-06
"7586","ENSG00000166750","9","SLFN5",3.07019e-44
"7587","ENSG00000172716","16","SLFN11",1.30603e-10
"7588","ENSG00000267547","1","RP11-686D22.4",2.52247e-06
"7589","ENSG00000267648","1","RP11-686D22.3",0.00117012
"7590","ENSG00000172123","12","SLFN12",1.35249e-05
"7591","ENSG00000154760","13","SLFN13",0.00533182
"7592","ENSG00000267369","1","RP11-1094M14.8",0.00257879
"7593","ENSG00000267074","1","RP11-1094M14.5",0.0037378
"7594","ENSG00000205045","8","SLFN12L",3.00291e-08
"7595","ENSG00000006125","17","AP2B1",7.92141e-06
"7596","ENSG00000270885","1","RASL10B",0.00194168
"7597","ENSG00000271447","5","MMP28",0.0439351
"7598","ENSG00000276409","4","CCL14",1.39018e-07
"7599","ENSG00000274767","1","AC131056.3",4.14391e-13
"7600","ENSG00000276085","1","CCL3L3",9.00166e-17
"7601","ENSG00000276070","4","CCL4L2",8.16153e-05
"7602","ENSG00000278259","4","MYO19",2.47287e-13
"7603","ENSG00000278311","4","GGNBP2",3.89073e-05
"7604","ENSG00000278535","4","DHRS11",6.15684e-12
"7605","ENSG00000278619","4","MRM1",8.73786e-07
"7606","ENSG00000275720","1","CTB-75G16.3",1.95406e-09
"7607","ENSG00000278540","4","ACACA",0.044773
"7608","ENSG00000276234","4","TADA2A",6.21622e-16
"7609","ENSG00000276023","4","DUSP14",0.00045144
"7610","ENSG00000275066","4","SYNRG",1.24155e-21
"7611","ENSG00000278053","4","DDX52",8.9458e-06
"7612","ENSG00000274512","5","TBC1D3L",2.83075e-47
"7613","ENSG00000274487","1","CH17-431G21.1",5.91154e-11
"7614","ENSG00000278845","4","MRPL45",5.42715e-06
"7615","ENSG00000276170","4","AC124789.1",2.61196e-05
"7616","ENSG00000277972","1","CISD3",7.752e-05
"7617","ENSG00000277258","4","PCGF2",9.45956e-16
"7618","ENSG00000277791","4","PSMB3",6.59691e-06
"7619","ENSG00000276293","4","PIP4K2B",4.7415e-08
"7620","ENSG00000273559","4","CWC25",0.000719799
"7621","ENSG00000263874","2","LINC00672",4.27587e-11
"7622","ENSG00000161381","13","PLXDC1",0.000551813
"7623","ENSG00000067191","15","CACNB1",0.0288782
"7624","ENSG00000131748","15","STARD3",0.000451275
"7625","ENSG00000141744","3","PNMT",3.21376e-05
"7626","ENSG00000161395","13","PGAP3",1.58552e-21
"7627","ENSG00000073605","18","GSDMB",0.00295594
"7628","ENSG00000172057","9","ORMDL3",0.0464469
"7629","ENSG00000264968","1","RP11-387H17.4",4.30923e-06
"7630","ENSG00000167914","11","GSDMA",4.75532e-29
"7631","ENSG00000008838","19","MED24",1.68585e-05
"7632","ENSG00000188895","11","MSL1",1.84033e-10
"7633","ENSG00000108349","16","CASC3",0.0286691
"7634","ENSG00000108352","11","RAPGEFL1",1.17866e-27
"7635","ENSG00000266208","1","CTD-2267D19.3",0.00723087
"7636","ENSG00000141753","6","IGFBP4",0.023744
"7637","ENSG00000073584","18","SMARCE1",0.000690759
"7638","ENSG00000167920","8","TMEM99",0.000535181
"7639","ENSG00000141756","18","FKBP10",0.00297402
"7640","ENSG00000161594","6","KLHL10",0.0439351
"7641","ENSG00000141698","16","NT5C3B",8.40473e-44
"7642","ENSG00000131473","16","ACLY",0.0182031
"7643","ENSG00000187595","15","ZNF385C",0.001093
"7644","ENSG00000108771","12","DHX58",8.64488e-09
"7645","ENSG00000108774","14","RAB5C",0.000167525
"7646","ENSG00000089558","8","KCNH4",0.000499488
"7647","ENSG00000168610","14","STAT3",0.00144124
"7648","ENSG00000177469","12","PTRF",0.0148827
"7649","ENSG00000033627","16","ATP6V0A1",0.0117406
"7650","ENSG00000108784","9","NAGLU",4.2709e-07
"7651","ENSG00000108785","7","HSD17B1P1",5.81391e-06
"7652","ENSG00000108786","10","HSD17B1",7.15649e-06
"7653","ENSG00000266962","2","RP11-400F19.6",0.0290289
"7654","ENSG00000068120","14","COASY",1.86138e-06
"7655","ENSG00000108788","11","MLX",0.00140659
"7656","ENSG00000131462","7","TUBG1",0.0484251
"7657","ENSG00000037042","8","TUBG2",1.42398e-07
"7658","ENSG00000184451","5","CCR10",0.0345219
"7659","ENSG00000108797","11","CNTNAP1",0.00326838
"7660","ENSG00000131477","10","RAMP2",0.00341671
"7661","ENSG00000131471","6","AOC3",0.00186146
"7662","ENSG00000260105","6","AOC4P",0.0204732
"7663","ENSG00000266967","6","AARSD1",1.43952e-09
"7664","ENSG00000198496","10","NBR2",2.85595e-62
"7665","ENSG00000267002","2","RP11-242D8.1",0.0113656
"7666","ENSG00000184988","8","TMEM106A",0.000748671
"7667","ENSG00000279602","1","CTD-3014M21.1",6.02241e-19
"7668","ENSG00000067596","10","DHX8",0.00056767
"7669","ENSG00000005102","12","MEOX1",5.54498e-05
"7670","ENSG00000108861","8","DUSP3",0.0304108
"7671","ENSG00000161647","18","MPP3",0.00151389
"7672","ENSG00000108852","14","MPP2",0.009906
"7673","ENSG00000091947","9","TMEM101",0.00366015
"7674","ENSG00000141349","8","G6PC3",0.000346543
"7675","ENSG00000125319","14","C17orf53",0.0228534
"7676","ENSG00000161664","6","ASB16",4.92454e-06
"7677","ENSG00000267080","5","ASB16-AS1",1.98944e-10
"7678","ENSG00000260793","2","RP5-882C2.2",0.00570154
"7679","ENSG00000013306","15","SLC25A39",1.02858e-09
"7680","ENSG00000030582","17","GRN",0.00157259
"7681","ENSG00000161682","14","FAM171A2",0.00428126
"7682","ENSG00000005961","17","ITGA2B",0.00389531
"7683","ENSG00000186566","12","GPATCH8",0.0187967
"7684","ENSG00000161692","17","DBF4B",6.83405e-34
"7685","ENSG00000267505","1","CTC-296K1.3",0.0279137
"7686","ENSG00000182963","9","GJC1",1.13588e-08
"7687","ENSG00000131097","6","HIGD1B",0.0101264
"7688","ENSG00000186185","13","KIF18B",0.0439351
"7689","ENSG00000131094","3","C1QL1",0.0150156
"7690","ENSG00000136448","11","NMT1",5.64212e-11
"7691","ENSG00000172992","11","DCAKD",1.09336e-27
"7692","ENSG00000181513","14","ACBD4",0.0207036
"7693","ENSG00000161714","11","PLCD3",0.00884981
"7694","ENSG00000233483","2","CTD-2020K17.4",2.69046e-09
"7695","ENSG00000267344","1","CTB-39G8.3",0.0151852
"7696","ENSG00000159314","11","ARHGAP27",5.78187e-11
"7697","ENSG00000225190","10","PLEKHM1",0.00047334
"7698","ENSG00000214425","7","LRRC37A4P",5.68614e-60
"7699","ENSG00000264070","1","DND1P1",2.30652e-57
"7700","ENSG00000280022","1","RP11-707O23.1",1.9862e-35
"7701","ENSG00000263503","1","MAPK8IP1P2",1.90466e-69
"7702","ENSG00000204650","14","LINC02210",8.56409e-76
"7703","ENSG00000186868","15","MAPT",4.84413e-68
"7704","ENSG00000214401","4","KANSL1-AS1",1.02457e-73
"7705","ENSG00000120071","13","KANSL1",7.81429e-12
"7706","ENSG00000262539","1","RP11-259G18.3",1.55499e-66
"7707","ENSG00000261575","2","RP11-259G18.1",2.47748e-10
"7708","ENSG00000176681","14","LRRC37A",7.7567e-42
"7709","ENSG00000228696","8","ARL17B",1.03851e-12
"7710","ENSG00000260075","1","NSFP1",7.66188e-41
"7711","ENSG00000238083","7","LRRC37A2",1.71954e-48
"7712","ENSG00000185829","17","ARL17A",2.73636e-13
"7713","ENSG00000073969","18","NSF",5.07065e-12
"7714","ENSG00000108379","9","WNT3",2.31458e-10
"7715","ENSG00000158955","10","WNT9B",3.02617e-05
"7716","ENSG00000263142","5","LRRC37A17P",4.6966e-05
"7717","ENSG00000262879","5","RP11-156P1.3",2.06065e-19
"7718","ENSG00000004897","11","CDC27",5.56606e-12
"7719","ENSG00000198336","9","MYL4",7.81695e-05
"7720","ENSG00000259207","7","ITGB3",2.73976e-09
"7721","ENSG00000178852","15","EFCAB13",1.18589e-06
"7722","ENSG00000228782","7","MRPL45P2",8.64563e-06
"7723","ENSG00000141279","15","NPEPPS",0.00752418
"7724","ENSG00000198933","9","TBKBP1",8.55549e-07
"7725","ENSG00000159111","12","MRPL10",0.000215587
"7726","ENSG00000141294","9","LRRC46",0.000916379
"7727","ENSG00000141295","13","SCRN2",7.31872e-19
"7728","ENSG00000189120","4","SP6",1.17299e-05
"7729","ENSG00000264920","1","RP11-6N17.4",2.69569e-07
"7730","ENSG00000167182","13","SP2",0.045658
"7731","ENSG00000108439","9","PNPO",0.00992605
"7732","ENSG00000108465","14","CDK5RAP3",1.91051e-10
"7733","ENSG00000005243","9","COPZ2",0.044217
"7734","ENSG00000263412","1","RP5-890E16.2",0.0255812
"7735","ENSG00000082641","15","NFE2L1",0.0372403
"7736","ENSG00000278765","1","RP5-890E16.5",0.00578843
"7737","ENSG00000108468","14","CBX1",0.0041431
"7738","ENSG00000002919","14","SNX11",3.4414e-06
"7739","ENSG00000230148","8","HOXB-AS1",4.30273e-05
"7740","ENSG00000173917","10","HOXB2",0.0152115
"7741","ENSG00000108511","9","HOXB6",0.0462983
"7742","ENSG00000170703","15","TTLL6",7.6924e-06
"7743","ENSG00000159199","13","ATP5G1",1.75691e-36
"7744","ENSG00000159210","9","SNF8",0.0339202
"7745","ENSG00000167083","6","GNGT2",0.0101912
"7746","ENSG00000173868","11","PHOSPHO1",0.0190732
"7747","ENSG00000064300","8","NGFR",0.0498807
"7748","ENSG00000204584","1","RP11-304F15.3",6.07206e-10
"7749","ENSG00000005882","11","PDK2",0.000368946
"7750","ENSG00000167100","14","SAMD14",0.0175598
"7751","ENSG00000108823","15","SGCA",1.18278e-06
"7752","ENSG00000015532","9","XYLT2",7.81324e-05
"7753","ENSG00000167107","12","ACSF2",7.07796e-30
"7754","ENSG00000136457","9","CHAD",0.000110935
"7755","ENSG00000136444","9","RSAD1",0.00110693
"7756","ENSG00000136449","13","MYCBPAP",0.00545745
"7757","ENSG00000049283","17","EPN3",7.4134e-07
"7758","ENSG00000006282","20","SPATA20",8.43876e-71
"7759","ENSG00000006283","17","CACNA1G",0.0466782
"7760","ENSG00000108846","15","ABCC3",1.35271e-09
"7761","ENSG00000154945","6","ANKRD40",6.90855e-05
"7762","ENSG00000229980","4","TOB1-AS1",6.97419e-05
"7763","ENSG00000251665","1","RP11-700H6.2",7.45161e-09
"7764","ENSG00000239672","7","NME1",1.04277e-30
"7765","ENSG00000243678","11","NME2",8.8403e-08
"7766","ENSG00000011258","15","MBTD1",0.0194978
"7767","ENSG00000011260","13","UTP18",1.53069e-09
"7768","ENSG00000262902","1","MTCO1P40",0.000784473
"7769","ENSG00000141198","14","TOM1L1",2.18991e-05
"7770","ENSG00000279059","1","RP11-257O5.2",3.72054e-06
"7771","ENSG00000166260","10","COX11",5.08992e-13
"7772","ENSG00000166263","13","STXBP4",2.28416e-07
"7773","ENSG00000108924","13","HLF",0.0294372
"7774","ENSG00000153933","9","DGKE",0.0420161
"7775","ENSG00000121064","12","SCPEP1",6.00523e-31
"7776","ENSG00000263004","1","RP11-166P13.3",7.26075e-30
"7777","ENSG00000153944","10","MSI2",0.0152913
"7778","ENSG00000265542","5","RP11-60A24.3",0.000840236
"7779","ENSG00000136451","8","VEZF1",9.91946e-06
"7780","ENSG00000279207","1","RP11-159D12.8",8.42818e-05
"7781","ENSG00000121101","15","TEX14",2.96097e-06
"7782","ENSG00000175175","5","PPM1E",0.0207443
"7783","ENSG00000108395","13","TRIM37",6.26763e-05
"7784","ENSG00000182628","12","SKA2",0.000478602
"7785","ENSG00000167447","12","SMG8",0.0406896
"7786","ENSG00000175155","8","YPEL2",2.61545e-05
"7787","ENSG00000273702","1","RP11-758H9.2",0.0341425
"7788","ENSG00000189050","15","RNFT1",2.7017e-06
"7789","ENSG00000267302","5","RP11-178C3.2",5.79876e-08
"7790","ENSG00000068097","14","HEATR6",4.43902e-10
"7791","ENSG00000280852","2","CTD-2319I12.10",0.0171978
"7792","ENSG00000167434","9","CA4",0.0314644
"7793","ENSG00000121068","13","TBX2",1.29896e-05
"7794","ENSG00000267280","5","TBX2-AS1",3.62749e-07
"7795","ENSG00000087995","15","METTL2A",1.5752e-05
"7796","ENSG00000011028","13","MRC2",0.00391596
"7797","ENSG00000008283","15","CYB561",4.19277e-06
"7798","ENSG00000159640","15","ACE",3.98263e-07
"7799","ENSG00000136463","7","TACO1",0.0207835
"7800","ENSG00000198909","7","MAP3K3",7.55452e-05
"7801","ENSG00000198231","12","DDX42",0.00045851
"7802","ENSG00000087191","12","PSMC5",6.51203e-17
"7803","ENSG00000108592","16","FTSJ3",5.46003e-62
"7804","ENSG00000007314","12","SCN4A",0.0154359
"7805","ENSG00000224383","7","PRR29",0.000247311
"7806","ENSG00000136478","7","TEX2",0.0227803
"7807","ENSG00000271605","5","MILR1",2.18197e-07
"7808","ENSG00000108654","13","DDX5",0.00119316
"7809","ENSG00000176809","10","LRRC37A3",0.0304284
"7810","ENSG00000232457","4","SLC16A6P1",2.7124e-07
"7811","ENSG00000214174","8","AMZ2P1",4.64893e-27
"7812","ENSG00000154229","11","PRKCA",3.90072e-39
"7813","ENSG00000198265","11","HELZ",0.00814012
"7814","ENSG00000197170","9","PSMD12",0.0206719
"7815","ENSG00000154217","14","PITPNC1",0.0300329
"7816","ENSG00000171634","16","BPTF",0.0196416
"7817","ENSG00000279880","1","RP11-855A2.2",0.0280686
"7818","ENSG00000186665","9","C17orf58",0.038605
"7819","ENSG00000265055","1","AC145343.2",0.00346509
"7820","ENSG00000277476","1","RP11-147L13.13",7.20354e-05
"7821","ENSG00000278740","1","RP11-147L13.14",3.81926e-10
"7822","ENSG00000267731","1","RP11-147L13.8",1.17453e-12
"7823","ENSG00000267472","1","LOC440461",0.00410355
"7824","ENSG00000274712","1","RP11-147L13.15",0.00889399
"7825","ENSG00000265100","1","RP11-147L13.2",0.0388546
"7826","ENSG00000108932","11","SLC16A6",0.0207268
"7827","ENSG00000070540","12","WIPI1",2.9853e-09
"7828","ENSG00000108946","14","PRKAR1A",2.96224e-06
"7829","ENSG00000108950","11","FAM20A",0.0017887
"7830","ENSG00000141338","13","ABCA8",0.00339521
"7831","ENSG00000267361","1","LOC100421166",0.0278979
"7832","ENSG00000154263","17","ABCA10",0.0481655
"7833","ENSG00000154265","15","ABCA5",0.0113976
"7834","ENSG00000267365","1","KCNJ2-AS1",0.0241529
"7835","ENSG00000226101","1","LINC02097",0.000990186
"7836","ENSG00000125398","5","SOX9",0.00179797
"7837","ENSG00000234899","9","SOX9-AS1",8.1343e-06
"7838","ENSG00000133195","11","SLC39A11",0.0268906
"7839","ENSG00000180616","8","SSTR2",0.0251503
"7840","ENSG00000166685","11","COG1",4.39758e-05
"7841","ENSG00000179604","9","CDC42EP4",0.00103137
"7842","ENSG00000167850","3","CD300C",0.00722283
"7843","ENSG00000109066","13","TMEM104",0.03336
"7844","ENSG00000161513","11","FDXR",4.57512e-10
"7845","ENSG00000167861","15","HID1",9.31326e-08
"7846","ENSG00000109089","7","CDR2L",0.00285463
"7847","ENSG00000167862","9","MRPL58",4.50896e-11
"7848","ENSG00000167863","11","ATP5H",0.0151801
"7849","ENSG00000125458","6","NT5C",0.00378302
"7850","ENSG00000125450","10","NUP85",9.46285e-37
