"","probe","entrez","gene","pval.exp","odds.exp","pval.anthr","odds.exp.1","pval.expAnth","odds.expAnth","adjpval"
"261","212672_at",472,"ATM",0.544008950647274,0.847118535432403,0.00156344207295611,0.341762558778126,0.373283046583953,1.54350474217009,0.728790709997242
"262","201774_s_at",9918,"NCAPD2",0.614477091333575,0.846754381541561,0.00201644631492615,0.370211125434619,0.377708889091902,1.49334828176068,0.7353717756901
"263","218457_s_at",1788,"DNMT3A",0.127894751110411,0.755229375377342,0.0014916214652817,0.288170965271064,0.380521762100685,0.622810861660008,0.738784591042277
"264","207158_at",339,"APOBEC1",0.514922376119409,1.13207142176563,0.00143288204559266,0.327027313742299,0.390682525947212,0.650530384744885,0.750138438158226
"265","201837_s_at",9913,"SUPT7L",0.589911448767768,0.853363783271483,0.00155181400073923,0.345345494285628,0.390864834387089,1.45729956730632,0.750138438158226
"266","217986_s_at",11177,"BAZ1A",0.138017604469026,1.27357513611605,0.0016417852796905,0.333891481013648,0.393450612577327,1.46180424975893,0.751112829926606
"267","202666_s_at",86,"ACTL6A",0.415112310981724,1.14004308843287,0.0015856122811434,0.349909248790696,0.394415058469351,1.49548274422281,0.751112829926606
"268","35685_at",6015,"RING1",0.190894461501498,0.790616005738903,0.00201185023173667,0.316412123179835,0.398740198234528,0.632313352449549,0.751497091709701
"269","209105_at",8648,"NCOA1",0.441293629898449,0.804676233561393,0.00167900249677988,0.330544868686324,0.399494340255248,1.50850319907643,0.751497091709701
"270","219841_at",57379,"AICDA",0.108829678263679,0.661470023257694,0.00164944443417003,0.370697410985302,0.400007777653227,1.46161081351497,0.751497091709701
"271","211989_at",6605,"SMARCE1",0.0593301518906081,1.52167764494821,0.000852230000362719,0.301753622744335,0.408321065712499,0.700796752206082,0.758723433002317
"272","215065_at",23133,"PHF8",0.238202733451914,0.836094497454307,0.00164477279437014,0.309134017864049,0.409114408495302,0.650839699848739,0.758723433002317
"273","213579_s_at",2033,"EP300",0.408754094522103,0.80678995612266,0.00172501440251605,0.326785979088791,0.40929300501244,1.48917735748875,0.758723433002317
